match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_wonContest,player_firstName,stat_fouls,stat_blockedScoringAttempt,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceCreated
12499423,home,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,,25.0,10.0,,,0.0,4.0,6.0,7.0,20.0,7.0,8.0,4.0,,,,90.0,39.0,7.1,22.0,0.0289389,2,,1.0,1.0,5.0,,1.0,1.0,1.0,,1.0,,,,,5.0,1.0,0.3304,0.4707,1.0,3.0,,,,,,1.0,,1.0,1.0,,,
12499423,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,True,,21.0,17.0,,,0.0,6.0,7.0,12.0,15.0,1.0,2.0,2.0,,,,34.0,25.0,6.6,5.0,0.135391,0,,1.0,1.0,4.0,1.0,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,
12499423,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,,9.0,7.0,,,0.0,5.0,6.0,3.0,4.0,1.0,4.0,1.0,,,,16.0,17.0,6.8,4.0,0.136392,0,,1.0,1.0,1.0,,,1.0,,,,,,3.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,
12499423,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,10.0,8.0,5.0,4.0,0.0,3.0,4.0,5.0,6.0,,1.0,,,,,16.0,15.0,6.8,3.0,0.00272324,2,,,,,,,,1.0,,,,,,,1.0,1.0,0.0815,0.0092,,,,,,1.0,,,,,,,,
12499423,home,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,1493496,EUR,1081382400,F,13,13,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,16.0,2.0,6.5,,0.00143354,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,Shio Fukuda ,,,,,,,,,,
12499423,home,Borussia M'gladbach,Noah Pesch,noah-pesch,N. Pesch,F,10,182,325,M,1130663,EUR,1116374400,F,23,23,True,,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,1.0,,,,9.0,5.0,6.6,2.0,0.00907392,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12499423,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499423,home,Borussia M'gladbach,Tiago Pereira Cardoso,cardoso-tiago-pereira,T. P. Cardoso,G,42,190,441,M,1149294,EUR,1144368000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Tiago,,,Pereira Cardoso,,,,,,,
12499423,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,
12499423,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,,26.0,14.0,16.0,5.0,0.0,9.0,12.0,5.0,14.0,,,4.0,2.0,2.0,3.0,90.0,33.0,6.3,12.0,0.00386107,0,-0.0923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499423,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,,47.0,43.0,3.0,2.0,0.0,20.0,22.0,23.0,25.0,1.0,2.0,4.0,,,,64.0,58.0,6.8,5.0,0.016689,0,,,,2.0,1.0,,,,,5.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,
12499423,away,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,,29.0,22.0,5.0,1.0,0.0,17.0,19.0,5.0,10.0,2.0,5.0,4.0,,,,90.0,48.0,7.1,7.0,0.00208771,0,,,,5.0,,,,,,10.0,1.0,2.0,3.0,1.0,,,,,1.0,3.0,,,2.0,,,,,,,,,
12499423,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,,46.0,37.0,9.0,3.0,0.0,26.0,30.0,11.0,16.0,3.0,6.0,2.0,,,,90.0,66.0,8.0,9.0,0.00850184,2,,,,4.0,1.0,,,2.0,1.0,6.0,2.0,4.0,2.0,2.0,,1.0,0.8079,1.2611,,2.0,,,1.0,,,,1.0,,,,,
12499423,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,,45.0,39.0,1.0,1.0,0.0,19.0,20.0,22.0,29.0,,2.0,2.0,,,,87.0,66.0,6.9,10.0,0.130396,1,,4.0,2.0,3.0,1.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,1.0,,0.0417,0.0161,,1.0,1.0,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,,43.0,36.0,5.0,3.0,0.0,11.0,13.0,25.0,30.0,2.0,3.0,7.0,,,,90.0,58.0,7.0,11.0,0.0690364,1,,,,8.0,,2.0,2.0,,,3.0,,3.0,,,1.0,,0.037,,3.0,4.0,1.0,,1.0,,,1.0,,,,,,
12499423,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,,67.0,58.0,3.0,1.0,0.0,31.0,33.0,28.0,37.0,1.0,3.0,4.0,,,,87.0,77.0,8.0,12.0,0.389143,2,,3.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,0.0869,0.1112,4.0,,1.0,,1.0,,,1.0,,,,,,2.0
12499423,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,,34.0,28.0,2.0,,0.0,9.0,11.0,20.0,25.0,,4.0,5.0,,,,90.0,58.0,6.6,14.0,0.299433,1,,2.0,1.0,6.0,1.0,2.0,,,,1.0,,1.0,3.0,1.0,2.0,1.0,0.0664,,,2.0,,,1.0,1.0,,,,,,,,
12499423,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,,38.0,31.0,2.0,,0.0,10.0,11.0,22.0,30.0,1.0,4.0,7.0,,,,90.0,66.0,7.5,19.0,0.237315,4,,3.0,1.0,6.0,,4.0,5.0,2.0,1.0,2.0,,,,,2.0,,0.3192,0.9734,2.0,,3.0,,,1.0,,1.0,1.0,,,,,
12499423,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,46.0,40.0,,,2.0,12.0,14.0,28.0,32.0,1.0,4.0,8.0,,,,87.0,62.0,7.8,12.0,0.401791,1,,,,5.0,2.0,1.0,1.0,,,,,3.0,1.0,1.0,5.0,1.0,0.0621,,2.0,2.0,1.0,,,,,1.0,,,,,,
12499423,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,True,20.0,13.0,1.0,,0.0,5.0,8.0,8.0,12.0,1.0,2.0,3.0,,,,70.0,34.0,6.7,14.0,0.0382992,2,,,,8.0,,,3.0,1.0,,1.0,,1.0,,,4.0,,0.0542,0.1246,,6.0,1.0,,,,,1.0,,1.0,,,,
12499423,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,True,,5.0,3.0,3.0,1.0,0.0,,,3.0,5.0,,1.0,1.0,,,,26.0,10.0,6.4,2.0,0.00197894,1,,,,1.0,,,,,,2.0,,,,,,1.0,0.0314,,,1.0,,,,,,1.0,,,,,,
12499423,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,20.0,8.0,6.0,4.0,0.00664712,0,,,,6.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,3.0,1.0,Nelson Weiper,,,,,,1.0,,,,
12499423,away,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,3.0,5.0,,1.0,0.00014788,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,1.0,1.0,,,0.0,,,1.0,1.0,2.0,2.0,,,,,3.0,3.0,,,0.00028147,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,1.0,,,,0.0,,,,1.0,,,,,,,3.0,6.0,,4.0,,0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,,,,,
12499423,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
