match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,captain
12765135,home,Víkingur Reykjavík,Nikolaj Hansen,nikolaj-hansen,N. A. Hansen,F,23,192.0,163,M,193640,EUR,732153600.0,F,23,23,False,16.0,6.0,1.0,,0.0,2.0,4.0,4.0,12.0,,1.0,,,,,58.0,25.0,7.7,12.0,0.00458612,3,,,,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,1.0,0.2274,,,,,3.0,1.0,1.3381,,1.0,,,,,True
12765135,home,Víkingur Reykjavík,Ari Sigurpálsson,ari-sigurpalsson,A. Sigurpálsson,F,25,178.0,98,M,990395,EUR,1047859200.0,F,17,17,True,12.0,7.0,,,0.0,2.0,3.0,5.0,9.0,1.0,1.0,,,,,32.0,22.0,6.9,5.0,0.0395399,2,,,,,,1.0,4.0,4.0,1.0,,,1.0,,1.0,,,0.197,,,,,1.0,,0.3369,,4.0,,,1.0,,
12765135,home,Víkingur Reykjavík,Tarik Ibrahimagić,tarik-ibrahimagic,T. Ibrahimagić,M,20,184.0,44,M,1017669,EUR,980208000.0,M,20,20,True,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,19.0,12.0,6.8,2.0,0.00286113,0,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Jón Guðni Fjóluson,jon-gudni-fjoluson,J. G. Fjóluson,D,5,193.0,29,M,64502,EUR,608169600.0,D,5,5,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,2.0,,,,,9.0,4.0,6.5,1.0,1.858e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Matthías Vilhjálmsson,matthias-vilhjalmsson,M. Vilhjálmsson,M,,186.0,25,M,25122,EUR,538963200.0,M,27,27,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,9.0,3.0,6.3,2.0,3.23e-06,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Helgi Guðjónsson,helgi-gudjonsson,H. Guðjónsson,M,9,180.0,46,M,862344,EUR,933724800.0,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,9.0,2.0,6.5,1.0,2.63e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Jochum Magnússon,jochum-magnusson,J. Magnússon,G,16,,5,M,1385002,EUR,1195862400.0,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Pálmi Rafn Arinbjörnsson,palmi-rafn-arinbjornsson,P. R. Arinbjörnsson,G,13,191.0,13,M,1029425,EUR,1070064000.0,G,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Davíd Aronsson,david-aronsson,D. Aronsson,D,3,,1,M,1896445,EUR,,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,Davíd Aronsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Sveinn Gísli Þorkelsson,sveinn-gisli-thorkelsson,S. G. Þorkelsson,D,2,,12,M,1196096,EUR,1061251200.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Dadi Jónsson,dadi-jonsson,D. Jónsson,M,8,,60,M,1511022,EUR,1149984000.0,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Dadi Jónsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Óskar Örn Hauksson,oskar-orn-hauksson,Ó. Ö. Hauksson,F,18,175.0,2,M,55734,EUR,461980800.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,home,Víkingur Reykjavík,Ivar Bjorgvinsson,ivar-bjorgvinsson,I. Bjorgvinsson,F,8,185.0,5,M,1988361,EUR,1142294400.0,F,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,Ivar Bjorgvinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Filip Manojlović,filip-manojlovic,F. Manojlović,G,45,197.0,155,M,796266,EUR,830390400.0,G,13,13,False,21.0,16.0,7.0,2.0,0.0,14.0,17.0,2.0,4.0,,8.0,1.0,5.0,6.0,,90.0,35.0,7.3,5.0,0.00096064,0,1.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Zoran Kvržić,zoran-kvrzic,Z. Kvržić,D,88,180.0,112,M,117692,EUR,586915200.0,D,20,20,False,52.0,39.0,4.0,2.0,0.0,22.0,25.0,17.0,31.0,3.0,5.0,,,,,78.0,91.0,6.7,24.0,0.0325042,0,,Zoran,Kvržić,4.0,,2.0,3.0,1.0,2.0,3.0,3.0,,,,,3.0,,,,,,,,,,,,1.0,,,True
12765135,away,FK Borac Banja Luka,Bart Meijers,bart-meijers,B. Meijers,D,22,185.0,498,M,809290,EUR,852854400.0,D,2,2,False,70.0,60.0,14.0,6.0,0.0,44.0,47.0,16.0,23.0,4.0,3.0,,,,,90.0,77.0,6.6,10.0,0.00502616,0,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Jurich Carolina,jurich-carolina,J. Carolina,D,24,178.0,64,M,804905,EUR,900460800.0,D,24,24,False,67.0,64.0,5.0,4.0,0.0,52.0,53.0,12.0,14.0,4.0,6.0,,,,,90.0,80.0,6.7,3.0,0.00326116,0,,Jurich,Carolina,,,2.0,3.0,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,2.0,,,
12765135,away,FK Borac Banja Luka,Sebastian Herrera,sebastian-herrera,S. Herrera,D,16,178.0,122,M,808381,EUR,790819200.0,D,16,16,False,52.0,38.0,11.0,2.0,0.0,18.0,24.0,21.0,32.0,5.0,2.0,,,,,90.0,90.0,6.7,27.0,0.0779298,0,,,,4.0,,5.0,5.0,2.0,1.0,4.0,2.0,,2.0,,,3.0,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,
12765135,away,FK Borac Banja Luka,Boban Nikolov,boban-nikolov,B. Nikolov,M,24,180.0,87,M,195974,EUR,775353600.0,M,5,5,False,24.0,20.0,2.0,1.0,0.0,10.0,11.0,10.0,14.0,4.0,1.0,,,,,68.0,35.0,6.5,7.0,0.00962965,0,,,,1.0,,3.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,2.0,1.0,,,,,
12765135,away,FK Borac Banja Luka,Dino Skorup,dino-skorup,D. Skorup,M,8,187.0,101,M,897602,EUR,938995200.0,M,88,88,False,16.0,9.0,4.0,1.0,0.0,4.0,4.0,5.0,14.0,1.0,1.0,,,,,58.0,27.0,6.2,11.0,0.00250328,1,,,,2.0,1.0,7.0,4.0,,,2.0,2.0,1.0,,,,1.0,0.0343,2.0,1.0,1.0,,,,,1.0,,,3.0,,,
12765135,away,FK Borac Banja Luka,Enver Kulašin,enver-kulasin,E. Kulašin,M,27,168.0,373,M,1124590,EUR,1063238400.0,M,27,27,False,14.0,11.0,,,0.0,5.0,7.0,6.0,7.0,1.0,1.0,,,,,45.0,25.0,6.3,7.0,0.0133942,0,,Enver Kulasin,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,1.0,,,,,,
12765135,away,FK Borac Banja Luka,Sandi Ogrinec,sandi-ogrinec,S. Ogrinec,M,98,183.0,111,M,827370,EUR,897004800.0,M,98,98,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,2.0,,,,,68.0,18.0,7.1,5.0,0.00468643,1,,Sandi,Ogrinec,,1.0,5.0,6.0,1.0,,3.0,2.0,1.0,,,2.0,,0.032,2.0,,1.0,,1.0,,0.489,1.0,1.0,,1.0,,,
12765135,away,FK Borac Banja Luka,Stefan Savić,stefan-savic,S. Savić,M,77,169.0,122,M,138144,EUR,758073600.0,M,77,77,False,41.0,33.0,,,0.0,11.0,12.0,22.0,32.0,,9.0,,,,,90.0,60.0,6.4,18.0,0.0243858,0,,Stefan,Savić,3.0,,5.0,5.0,1.0,,1.0,,,,,,3.0,,1.0,,3.0,,,,,3.0,1.0,,1.0,,1.0,
12765135,away,FK Borac Banja Luka,Đorđe Despotović,djordje-despotovic,Đ. Despotović,F,,190.0,240,M,137700,EUR,699667200.0,F,99,99,False,38.0,31.0,1.0,1.0,0.0,11.0,13.0,20.0,25.0,,,,,,,90.0,43.0,6.7,10.0,0.0327647,0,,,,,,4.0,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,
12765135,away,FK Borac Banja Luka,Nikola Srećković,nikola-sreckovic,N. Srećković,M,20,180.0,42,M,810663,EUR,830476800.0,M,7,7,True,19.0,17.0,,,0.0,7.0,8.0,10.0,14.0,,,,,,,45.0,27.0,6.8,7.0,0.00459968,1,,,,3.0,,3.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,0.0215,1.0,,,,1.0,,0.0694,,1.0,,,,1.0,
12765135,away,FK Borac Banja Luka,Srđan Grahovac,srdjan-grahovac,S. Grahovac,M,15,182.0,77,M,73293,EUR,716860800.0,M,15,15,True,23.0,18.0,,,0.0,10.0,13.0,8.0,10.0,,4.0,,,,,32.0,26.0,6.5,6.0,0.0031763,0,,Srđan,Grahovac,,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,
12765135,away,FK Borac Banja Luka,Stojan Vranješ,stojan-vranjes,S. Vranješ,M,23,183.0,83,M,63867,EUR,529372800.0,M,23,23,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,22.0,7.0,6.4,2.0,0.00117035,1,,Stojan,Vranješ,1.0,,2.0,1.0,1.0,,,,1.0,,,,,0.1033,,1.0,1.0,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,David Čavić,david-cavic,D. Čavić,M,22,175.0,57,M,1125547,EUR,1006300800.0,F,22,22,True,6.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,2.0,,,,,22.0,16.0,6.6,5.0,0.0203795,1,,David Cavic,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,0.0873,1.0,,2.0,,1.0,,0.1595,,,,,1.0,,
12765135,away,FK Borac Banja Luka,Pavle Đajić,pavle-djajic,P. Djajic,F,14,183.0,50,M,1405977,EUR,1154563200.0,F,14,14,True,6.0,5.0,1.0,,0.0,,,5.0,6.0,,1.0,,,,,12.0,7.0,6.4,2.0,0.00253937,0,,Pavle Djajic,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12765135,away,FK Borac Banja Luka,Damjan Siskovski,damjan-siskovski,D. Siskovski,G,1,193.0,81,M,134228,EUR,795484800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Damjan,Siskovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Aleksandar Subić,aleksandar-subic,A. Subić,D,,178.0,32,M,235238,EUR,749088000.0,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Savo Šušić,savo-susic,S. Šušić,D,29,193.0,56,M,1149060,EUR,1106784000.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Savo Šušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Marko Vukčević,marko-vukcevic,M. Vukčević,D,15,183.0,90,M,137822,EUR,739411200.0,D,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Damir Hrelja,damir-hrelja,D. Hrelja,M,11,191.0,68,M,1118215,EUR,1002931200.0,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Aleks Pihler,aleks-pihler,A. Pihler,M,18,183.0,48,M,139251,EUR,758505600.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,Aleks,Pihler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765135,away,FK Borac Banja Luka,Stefan Marčetić,stefan-marcetic,S. Marcetic,F,49,180.0,97,M,1405982,EUR,1165017600.0,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,Stefan Marčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
