match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside
10878376,home,Blackburn Rovers,Aynsley Pears,,,aynsley-pears,A. Pears,G,1,185,54,M,903166,EUR,893289600,G,13,13,False,42.0,26.0,20.0,7.0,23.0,29.0,3.0,13.0,6.0,9.0,1.0,11.0,90.0,59.0,8.3,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Lewis Travis,,,lewis-travis,L. Travis,M,27,183,103,M,864918,EUR,876960000,D,27,27,False,57.0,42.0,6.0,3.0,24.0,29.0,18.0,32.0,4.0,,,,90.0,84.0,6.4,21.0,0,True,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Ashley Phillips,,,ashley-phillips,A. Phillips,D,26,192,1100,M,1134744,EUR,1119744000,D,33,33,False,39.0,35.0,2.0,,31.0,33.0,4.0,6.0,,,,,72.0,44.0,6.4,4.0,0,,,1.0,2.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Scott Wharton,,,scott-wharton,S. Wharton,D,16,182,40,M,845723,EUR,875836800,D,16,16,False,51.0,46.0,16.0,12.0,38.0,39.0,8.0,12.0,5.0,,,,90.0,61.0,6.8,6.0,1,,,4.0,2.0,4.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Clinton Mola,,,clinton-mola,C. Mola,D,6,183,92,M,972561,EUR,984614400,D,15,15,False,15.0,10.0,1.0,,7.0,12.0,3.0,4.0,2.0,,,,45.0,30.0,6.4,8.0,0,,1.0,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Jake Garrett,,,jake-garrett,J. Garrett,M,34,188,40,M,1014507,EUR,1047254400,M,30,30,False,42.0,34.0,1.0,1.0,27.0,29.0,7.0,13.0,3.0,,,,90.0,53.0,6.6,10.0,0,,,2.0,4.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5813,M,1109771,EUR,1076025600,M,36,36,False,32.0,27.0,2.0,1.0,17.0,19.0,11.0,16.0,6.0,,,,73.0,48.0,6.8,11.0,1,,3.0,4.0,3.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10878376,home,Blackburn Rovers,Dilan Markanday,,,dilan-markanday,D. Markanday,M,24,167,275,M,966554,EUR,998265600,M,18,18,False,15.0,11.0,,,7.0,7.0,4.0,8.0,1.0,,,,72.0,31.0,6.0,12.0,1,,,6.0,3.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,2.0,5.0,,1.0,1.0,,,,,,,,
10878376,home,Blackburn Rovers,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,19,168,1164,M,354782,EUR,811900800,M,8,8,False,31.0,26.0,4.0,3.0,19.0,20.0,7.0,12.0,5.0,,,,90.0,38.0,6.4,8.0,0,,1.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Ryan Hedges,,,ryan-hedges,R. Hedges,M,19,185,64,M,600620,EUR,805161600,M,19,19,False,17.0,9.0,1.0,,1.0,2.0,8.0,18.0,4.0,,,,90.0,34.0,6.5,11.0,1,,3.0,1.0,4.0,1.0,,,,4.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,George Hirst,,,george-hirst,G. Hirst,F,9,191,459,M,839712,EUR,919036800,F,14,14,False,10.0,4.0,,,2.0,3.0,2.0,8.0,3.0,,,,90.0,26.0,6.3,14.0,0,,1.0,7.0,3.0,1.0,,,,,1.0,3.0,2.0,,,,,4.0,,,,,,4.0,,1.0,,,,,,,,,
10878376,home,Blackburn Rovers,Adetayo Edun,Adetayo,Edun,edun-adetayo,A. Edun,D,14,171,43,M,795065,EUR,895104000,M,7,7,True,15.0,12.0,2.0,1.0,7.0,8.0,5.0,7.0,3.0,,,,45.0,28.0,6.1,8.0,0,,,4.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,3.0,,1.0,,,,,,,,,
10878376,home,Blackburn Rovers,Dominic Hyam,,,dominic-hyam,D. Hyam,D,5,183,120,M,802719,EUR,819417600,D,5,5,True,12.0,9.0,,,8.0,9.0,1.0,3.0,,,,,18.0,13.0,6.1,3.0,0,,,2.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Tyrhys Dolan,Tyrhys Dolan,,tyrhys-dolan,T. Dolan,M,24,170,698,M,1063015,EUR,1009497600,M,10,10,True,5.0,4.0,,,,,4.0,5.0,2.0,,,,16.0,7.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,John Buckley,,,john-buckley,J. Buckley,M,6,173,168,M,970441,EUR,939772800,M,21,21,True,16.0,11.0,4.0,2.0,3.0,5.0,8.0,11.0,,,,,17.0,21.0,6.6,5.0,0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6392,M,867583,EUR,924393600,F,22,22,True,,,,,,,,,,,,,2.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ben.brereton,,,,,,,
10878376,home,Blackburn Rovers,Thomas Kaminski,,,thomas-kaminski,T. Kaminski,G,1,190,542,M,45959,EUR,719798400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Harry Pickering,,,harry-pickering,H. Pickering,D,3,185,60,M,845571,EUR,914889600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Joe Rankin-Costello,,,joe-rankin-costello,J. Rankin-Costello,D,26,183,69,M,905789,EUR,932947200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,home,Blackburn Rovers,Bradley Dack,,,bradley-dack,B. Dack,M,23,175,71,M,1824141,EUR,757296000,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5014,M,788134,EUR,858124800,G,1,1,False,25.0,15.0,16.0,6.0,12.0,15.0,3.0,10.0,8.0,,,2.0,90.0,35.0,6.5,11.0,0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,deanhenderson,2.0,2.0,,,,,
10878376,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3207,M,927356,EUR,987120000,D,7,7,False,39.0,27.0,5.0,1.0,17.0,23.0,15.0,26.0,7.0,,,,88.0,70.0,8.5,18.0,3,,10.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,2.0,,4.0,1.0,,6.0,1.0,5.0,,,,,1.0,,,,,,,,
10878376,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,315,M,838399,EUR,852854400,D,4,4,False,52.0,42.0,10.0,5.0,28.0,33.0,14.0,19.0,5.0,,,,90.0,64.0,7.3,10.0,2,True,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,
10878376,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1886,M,139310,EUR,665539200,D,30,30,False,52.0,44.0,11.0,8.0,38.0,41.0,6.0,11.0,5.0,,,,90.0,59.0,7.1,9.0,1,,,1.0,5.0,2.0,,2.0,,,,,3.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,
10878376,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,335,M,358218,EUR,808790400,D,15,15,False,26.0,22.0,2.0,1.0,12.0,14.0,11.0,15.0,7.0,,,,90.0,48.0,7.2,9.0,0,,3.0,1.0,3.0,,,3.0,3.0,,,1.0,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,884,M,846252,EUR,880070400,M,22,22,False,36.0,25.0,2.0,1.0,13.0,16.0,12.0,20.0,5.0,,,,90.0,53.0,7.0,14.0,4,,,3.0,8.0,1.0,,2.0,,2.0,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,2.0,,,,,,,,
10878376,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1578,M,793988,EUR,890179200,M,5,5,False,18.0,16.0,2.0,2.0,13.0,15.0,3.0,3.0,1.0,,,,63.0,30.0,6.5,7.0,1,,,7.0,3.0,,,1.0,,2.0,3.0,1.0,,,1.0,,2.0,2.0,,,,,3.0,,,,,,,,,,,,
10878376,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1912,M,115516,EUR,703296000,M,23,23,False,45.0,40.0,3.0,,22.0,25.0,19.0,21.0,2.0,,,,83.0,59.0,7.1,8.0,2,,1.0,1.0,3.0,,,3.0,2.0,,1.0,,,,,,2.0,2.0,,1.0,,1.0,1.0,,,,2.0,,,,,,,,
10878376,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10644,M,1085180,EUR,990576000,F,20,20,False,21.0,18.0,2.0,1.0,3.0,3.0,15.0,18.0,6.0,,,,90.0,32.0,8.8,5.0,5,,,2.0,4.0,,,,,1.0,,,1.0,1.0,4.0,2.0,,1.0,,5.0,,,1.0,2.0,,2.0,1.0,brenjohnson_,,,1.0,,1.0,1.0,1.0
10878376,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3455,M,359664,EUR,871344000,F,9,9,False,13.0,8.0,1.0,,3.0,4.0,5.0,9.0,2.0,,,,82.0,27.0,6.8,11.0,6,,,5.0,1.0,,,,,,1.0,2.0,1.0,,4.0,1.0,,4.0,,1.0,,,2.0,,1.0,,1.0,,,,,,2.0,,
10878376,away,Nottingham Forest,Jesse Lingard,,,jesse-lingard,J. Lingard,F,,174,12188,M,205508,EUR,724377600,F,11,11,False,26.0,18.0,3.0,2.0,12.0,12.0,6.0,14.0,4.0,,,,82.0,35.0,8.7,10.0,3,,,1.0,2.0,,,,,2.0,1.0,,,,2.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,JLingz,,,2.0,,,,
10878376,away,Nottingham Forest,Lewis O'Brien,,,lewis-obrien,L. O'Brien,M,27,173,303,M,920936,EUR,908323200,M,14,14,True,11.0,9.0,,,5.0,6.0,4.0,5.0,1.0,,,,27.0,18.0,6.7,4.0,0,,,1.0,3.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
10878376,away,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,9,191,1646,M,817567,EUR,901584000,F,16,16,True,3.0,1.0,,,,1.0,1.0,2.0,1.0,,,,8.0,3.0,6.9,2.0,0,,,2.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Emmanuel Dennis,,,emmanuel-dennis,E. B. Dennis,F,17,174,1396,M,844424,EUR,879552000,F,25,25,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,8.0,4.0,6.6,1.0,0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0
10878376,away,Nottingham Forest,Jack Colback,Jack,Colback,jack-colback,J. Colback,M,,176,95,M,40686,EUR,625190400,M,8,8,True,4.0,4.0,1.0,1.0,4.0,4.0,,,1.0,,,,11.0,4.0,6.4,,0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,6,6,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Jordan Smith,,,jordan-smith,J. Smith,G,13,185,43,M,846251,EUR,786844800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,128,M,42707,EUR,672019200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878376,away,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4256,M,851150,EUR,891993600,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,renan_lodi,,,,,,,
10878376,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,986,M,358108,EUR,847756800,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
