match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside
11067378,home,Cruzeiro,Gabriel Mesquita,gabriel-mesquita,G. Mesquita,G,12,197,107,M,984887,EUR,905731200,G,91,91,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,home,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,home,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,home,Cruzeiro,Ian Luccas,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,home,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Washington Aguerre,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,False,,19.0,14.0,8.0,3.0,12.0,13.0,2.0,6.0,3.0,2.0,,1.0,1.0,90.0,26.0,6.7,5.0,0.0,0.0,0.00038081,0,-0.6934,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,
11067378,away,América Mineiro,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,D,75,75,False,,28.0,23.0,2.0,1.0,11.0,13.0,13.0,21.0,,2.0,,,,68.0,46.0,6.6,10.0,0.0,0.0,0.0785854,0,,Rodriguinho,,6.0,1.0,1.0,4.0,3.0,2.0,,,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,
11067378,away,América Mineiro,Ricardo Silva,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,,34.0,30.0,6.0,5.0,21.0,23.0,9.0,12.0,3.0,7.0,,,,90.0,49.0,7.7,5.0,0.1818,0.3711,0.00707432,3,,,,1.0,,2.0,2.0,5.0,1.0,,1.0,3.0,2.0,,,,1.0,,2.0,2.0,,2.0,,,,,
11067378,away,América Mineiro,Esteban Burgos,esteban-burgos,E. Burgos,D,20,188,57,M,594426,EUR,694915200,D,26,26,False,,18.0,14.0,6.0,2.0,8.0,8.0,6.0,10.0,5.0,2.0,,,,51.0,25.0,6.4,4.0,0.0,0.0,0.00107352,0,,,,,,,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
11067378,away,América Mineiro,Danilo Avelar,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,,45.0,27.0,15.0,3.0,17.0,22.0,10.0,23.0,4.0,3.0,,,,90.0,54.0,6.3,19.0,0.0408,0.0,0.00408624,2,,,,,,3.0,4.0,4.0,1.0,,1.0,,,1.0,3.0,,1.0,,,,1.0,,,,1.0,,
11067378,away,América Mineiro,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,False,,25.0,16.0,4.0,1.0,5.0,8.0,13.0,20.0,2.0,8.0,,,,78.0,47.0,6.7,12.0,0.0318,0.0,0.0235546,1,,,,3.0,2.0,,4.0,2.0,1.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0
11067378,away,América Mineiro,Pedrinho,pedrinho,Pedrinho,M,29,176,312,M,896248,EUR,942192000,M,29,29,False,,14.0,10.0,,,1.0,1.0,9.0,18.0,,2.0,,,,78.0,31.0,6.7,12.0,0.1982,0.0777,0.00893041,4,,,,5.0,,1.0,3.0,5.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,2.0,,
11067378,away,América Mineiro,Juninho,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,True,30.0,22.0,3.0,1.0,10.0,14.0,12.0,16.0,1.0,6.0,,,,90.0,44.0,6.3,13.0,0.0,0.0,0.0209229,0,,,,,,,6.0,1.0,1.0,,,,,3.0,1.0,2.0,2.0,,,,1.0,,,2.0,,,
11067378,away,América Mineiro,Alê,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,False,,39.0,34.0,6.0,5.0,16.0,18.0,19.0,22.0,1.0,8.0,,,,90.0,56.0,7.3,6.0,0.0143,0.0,0.106896,1,,,,1.0,1.0,1.0,4.0,6.0,2.0,,1.0,1.0,,,1.0,2.0,,,2.0,1.0,4.0,,,1.0,,,
11067378,away,América Mineiro,Martín Benítez,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,False,,28.0,21.0,1.0,1.0,8.0,9.0,15.0,21.0,,6.0,,,,45.0,40.0,7.7,9.0,0.0244,0.4662,0.17413,1,,,,2.0,2.0,,4.0,4.0,,3.0,,,,,1.0,4.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,,
11067378,away,América Mineiro,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,,15.0,8.0,,,2.0,4.0,7.0,13.0,1.0,2.0,,,,90.0,26.0,7.2,9.0,0.2766,0.0838,0.215527,3,,,,2.0,1.0,5.0,4.0,6.0,,,2.0,,,,,1.0,3.0,,,,2.0,1.0,,1.0,,,
11067378,away,América Mineiro,Breno Cascardo,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,,16.0,12.0,3.0,2.0,6.0,7.0,6.0,9.0,1.0,3.0,,,,45.0,29.0,6.5,9.0,0.1574,0.1989,0.00806711,2,,Breno Cascardo,,,,,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,2.0,,,
11067378,away,América Mineiro,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,18.0,15.0,4.0,2.0,14.0,16.0,1.0,2.0,5.0,,,,,39.0,27.0,7.2,3.0,0.0,0.0,0.00075676,0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,3.0,1.0,,,,,,,
11067378,away,América Mineiro,Marlon Lopes,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,,4.0,3.0,1.0,,1.0,1.0,5.0,8.0,2.0,2.0,,,,22.0,18.0,6.7,5.0,0.0,0.0,0.057947,0,,,,5.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,2.0,,,
11067378,away,América Mineiro,Javier Méndez,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,,,,12.0,9.0,6.6,1.0,0.0,0.0,0.00157689,0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,
11067378,away,América Mineiro,Juan Cazares,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,,4.0,4.0,,,2.0,2.0,4.0,5.0,,1.0,,,,12.0,10.0,7.2,1.0,0.0293,0.1294,0.136353,1,,,,3.0,2.0,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,,,
11067378,away,América Mineiro,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Júlio César,julio-cesar,Júlio César,D,18,186,62,M,1185832,EUR,1064793600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Júlio César,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Mikael,mikael,Mikael,F,28,184,451,M,994017,EUR,927849600,F,87,87,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067378,away,América Mineiro,Wellington Paulista,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
