match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,confirmed
11452975,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452975,,5.0,1.0,,90,14.0,,1,,,goal,penalty,171825111.0,True,penalty,845609.0,Sofiane Bendebka,,,,,,
11452975,,,,,90,12.0,,1,,,card,,120878648.0,False,red,806968.0,Merih Demiral,Merih Demiral,Professional foul last man,False,,,
11452975,,,,,90,6.0,,1,,,substitution,,121984645.0,True,regular,,,,,,False,,
11452975,,4.0,1.0,,90,3.0,,1,,,goal,,171824919.0,True,regular,880790.0,Mourad Batna,,,,,,
11452975,,,,,90,2.0,,1,,,card,,120878584.0,True,yellow,880790.0,Mourad Batna,Mourad Batna,Foul,False,,,
11452975,,,,,90,,,1,,,card,,120878904.0,False,yellow,893167.0,Sumaihan Al-Nabit,Sumaihan Al-Nabit,Argument,False,,,
11452975,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,12.0,
11452975,,3.0,1.0,,89,,,2,,,goal,penalty,171824892.0,True,penalty,880790.0,Mourad Batna,,,,,,
11452975,,,,,87,,,4,,,card,,120878585.0,False,yellow,888949.0,Roger Ibañez,Roger Ibañez,Handball,False,,,
11452975,,,,,87,,,4,,,varDecision,,19982.0,True,penaltyNotAwarded,880790.0,Mourad Batna,,,,,,False
11452975,,,,,82,,,9,,,card,,120878522.0,False,yellow,806968.0,Merih Demiral,Merih Demiral,Foul,False,,,
11452975,,,,,78,,,13,,,substitution,,121984438.0,False,regular,,,,,,False,,
11452975,,,,,78,,,13,,,substitution,,121984437.0,False,regular,,,,,,False,,
11452975,,,,,72,,,19,,,substitution,,121984392.0,True,regular,,,,,,False,,
11452975,,,,,64,,,27,,,substitution,,121984299.0,False,regular,,,,,,False,,
11452975,,,,,64,,,27,,,substitution,,121984298.0,True,regular,,,,,,False,,
11452975,,,,,63,,,28,,,substitution,,121984297.0,True,injury,,,,,,True,,
11452975,,2.0,1.0,,58,,,33,,,goal,,171824134.0,True,regular,249061.0,Lucas Zelarayán,,,,,,
11452975,,,,,46,,,45,,,substitution,,121984173.0,False,regular,,,,,,False,,
11452975,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452975,,,,,45,10.0,,1,,,card,,120878254.0,True,yellow,552678.0,Mohammed Petros,Petros,Argument,False,,,
11452975,,,,,45,9.0,,1,,,card,,120878255.0,False,yellow,158213.0,Riyad Mahrez,Riyad Mahrez,Argument,False,,,
11452975,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,9.0,
11452975,,1.0,1.0,,21,,,25,,,goal,penalty,171822094.0,True,penalty,893307.0,Firas Al-Buraikan,,,,,,
11452975,,0.0,1.0,,6,,,40,,,goal,owngoal,171821540.0,False,ownGoal,1096520.0,Abbas Sadiq Alhassan,,,,,,
11452975,,,,,-5,,,6,,,card,,120878230.0,True,yellow,818616.0,Mohammed Al-Fuhaid,Mohammed Al-Fuhaid,Argument,False,,,
