match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,stat_interceptionWon,captain,stat_aerialWon,stat_clearanceOffLine,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_penaltyWon,stat_totalOffside,stat_ownGoals,stat_bigChanceCreated,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceMissed
11452975,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,17.0,15.0,4.0,2.0,0.0,15.0,15.0,,2.0,,2.0,,1.0,,90.0,19.0,6.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edou_mendy,3.0,,,,,
11452975,away,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,False,31.0,26.0,1.0,1.0,0.0,11.0,11.0,16.0,24.0,2.0,4.0,,,,78.0,49.0,7.5,10.0,0,4.0,3.0,8.0,,1.0,,2.0,2.0,,2.0,2.0,,1.0,,,3.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,
11452975,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,44.0,37.0,5.0,2.0,0.0,23.0,25.0,14.0,20.0,,6.0,,,,90.0,57.0,5.6,12.0,0,1.0,6.0,4.0,,1.0,,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,merihdemiral,,1.0,,,,
11452975,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,58.0,49.0,7.0,3.0,0.0,25.0,28.0,24.0,30.0,2.0,8.0,,,,90.0,72.0,5.6,9.0,0,,3.0,7.0,1.0,,,4.0,2.0,,2.0,3.0,,,4.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
11452975,away,Al-Ahli,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,False,14.0,11.0,,,0.0,6.0,8.0,5.0,6.0,2.0,1.0,,,,45.0,28.0,6.6,6.0,0,,3.0,7.0,,,,5.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11452975,away,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,893260,EUR,900547200,M,29,29,False,57.0,50.0,4.0,4.0,0.0,20.0,22.0,30.0,35.0,2.0,6.0,,,,78.0,75.0,8.0,10.0,2,,5.0,8.0,1.0,2.0,,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,
11452975,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,77.0,72.0,9.0,8.0,0.0,25.0,26.0,49.0,53.0,1.0,7.0,,,,90.0,96.0,7.7,10.0,1,2.0,3.0,6.0,,2.0,,4.0,3.0,3.0,1.0,1.0,,1.0,2.0,,,,2.0,,5.0,1.0,1.0,,,,,,,franckkessie,,,,,,
11452975,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,45.0,36.0,,,0.0,6.0,7.0,31.0,44.0,,6.0,,,,90.0,64.0,6.9,17.0,4,6.0,3.0,2.0,1.0,3.0,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,1.0,1.0,,,,2.0,,,RMahrez,,,,,1.0,
11452975,away,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,24.0,19.0,,,0.0,,,20.0,25.0,,3.0,,,,64.0,33.0,7.7,5.0,3,1.0,,3.0,,1.0,,,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11452975,away,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,347010,EUR,858124800,M,97,97,False,49.0,44.0,,,0.0,7.0,7.0,37.0,46.0,,8.0,,,,90.0,71.0,7.3,15.0,4,4.0,4.0,6.0,,4.0,,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,,,,2.0,3.0,2.0,,,,,,,st_maximin,,,,,2.0,
11452975,away,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,F,10,10,False,30.0,25.0,1.0,,0.0,7.0,7.0,18.0,23.0,1.0,3.0,,,,90.0,43.0,6.4,11.0,1,,5.0,2.0,,3.0,,,,2.0,,1.0,,3.0,,True,,,,,,2.0,1.0,,,,1.0,,,BobbyFirmino,,,,,,1.0
11452975,away,Al-Ahli,Ahmed Al-Nakhli,Ahmed Al-Nakhli,,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000,D,35,35,True,18.0,14.0,1.0,,0.0,4.0,4.0,10.0,16.0,,1.0,,,,45.0,28.0,6.5,6.0,0,2.0,2.0,3.0,,,,2.0,2.0,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
11452975,away,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,26.0,10.0,5.9,1.0,2,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0
11452975,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,True,11.0,8.0,2.0,1.0,0.0,1.0,1.0,7.0,10.0,,1.0,,,,12.0,17.0,6.8,3.0,1,,,4.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11452975,away,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,F,19,19,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,12.0,7.0,6.2,3.0,0,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452975,away,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452975,away,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452975,away,Al-Ahli,Abdullah Otayf,,,abdullah-otayf,A. Otayf,M,14,176.0,163,M,160925,EUR,712800000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452975,away,Al-Ahli,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452975,away,Al-Ahli,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
