match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_penaltyConceded,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyWon,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10388297,home,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,26.0,19.0,11.0,4.0,15.0,16.0,4.0,10.0,3.0,2.0,1.0,3.0,90.0,31.0,6.8,8.0,0.0,0.0,0.00140121,0,0.4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388297,home,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,40.0,35.0,,,12.0,13.0,23.0,29.0,6.0,,,,90.0,54.0,6.2,10.0,0.0,0.0,0.24329,0,,2.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388297,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,49.0,43.0,7.0,5.0,23.0,24.0,20.0,26.0,5.0,,,,90.0,65.0,6.8,10.0,0.0601,0.0,0.0253666,1,,1.0,3.0,3.0,3.0,,,1.0,,,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10388297,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,46.0,41.0,5.0,3.0,31.0,34.0,10.0,12.0,4.0,,,,90.0,61.0,7.0,5.0,0.1369,0.0,0.00290072,2,,,7.0,2.0,9.0,,,,,1.0,1.0,2.0,8.0,3.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10388297,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,69.0,55.0,7.0,4.0,32.0,38.0,23.0,31.0,7.0,,,,90.0,81.0,7.3,14.0,0.1063,0.0,0.01523,2,,,2.0,2.0,4.0,1.0,,,,2.0,1.0,,5.0,2.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10388297,home,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,24,24,False,39.0,31.0,4.0,1.0,12.0,14.0,24.0,38.0,6.0,,,,90.0,67.0,7.8,16.0,0.0,0.0,0.364183,0,,13.0,,,1.0,,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,7.0,BornaSosa,5.0,1.0,,,,,,,,
10388297,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,36.0,30.0,,,8.0,10.0,22.0,27.0,1.0,,,,73.0,55.0,7.0,10.0,0.0665,0.1857,0.0866982,2,,1.0,2.0,5.0,10.0,1.0,,6.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,3.0,,,1.0,,1.0,,,1.0,,,,,,,,
10388297,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,46.0,41.0,2.0,1.0,23.0,25.0,18.0,21.0,11.0,,,,90.0,59.0,7.0,8.0,0.0449,0.0,0.0482121,1,,,,5.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
10388297,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,34.0,26.0,2.0,,10.0,14.0,16.0,20.0,8.0,,,,90.0,47.0,7.0,9.0,0.0,0.0,0.0598048,0,,,4.0,4.0,8.0,1.0,,,,2.0,,,2.0,1.0,1.0,3.0,,,,,2.0,,,,,1.0,endowataru,,,True,,,,,,,
10388297,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,False,13.0,12.0,,,4.0,4.0,8.0,9.0,3.0,,,,73.0,34.0,6.0,11.0,0.3557,0.1598,0.019686,4,,,,7.0,4.0,,2.0,8.0,3.0,,,,,,3.0,,,,,,1.0,,,1.0,3.0,,silas,,,,1.0,,,,,,
10388297,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,21.0,18.0,1.0,1.0,3.0,3.0,15.0,18.0,4.0,,,,56.0,35.0,7.6,5.0,0.6264,0.9837,0.0437614,2,,,,2.0,5.0,,,3.0,2.0,,,,1.0,,1.0,,,,1.0,,3.0,,,1.0,1.0,2.0,guirassy19off,,,,,1.0,1.0,,,,
10388297,home,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,True,11.0,5.0,,,2.0,2.0,3.0,9.0,2.0,,,,34.0,21.0,7.0,8.0,0.0514,0.0,0.0151034,1,,,2.0,5.0,8.0,,,4.0,2.0,1.0,,1.0,,,,1.0,,,2.0,,3.0,,,,,,,,,,,,,1.0,,,
10388297,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,22,22,True,9.0,7.0,1.0,,3.0,4.0,4.0,5.0,3.0,,,,17.0,10.0,6.5,2.0,0.0,0.0,0.0251857,0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
