match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_errorLeadToAShot,stat_bigChanceMissed
12436602,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,,,,71.0,15.0,6.5,4.0,0.00131462,0,,3.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,
12436602,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,16.0,15.0,1.0,,0.0,8.0,8.0,7.0,8.0,,,,,32.0,19.0,6.6,1.0,0.0014009,0,,2.0,2.0,,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
12436602,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,7.0,7.0,,,0.0,,,8.0,8.0,2.0,,,,19.0,18.0,6.7,3.0,0.0468926,1,,4.0,1.0,,,,,2.0,1.0,,2.0,0.1787,,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,
12436602,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,3.0,,,,19.0,11.0,6.9,2.0,0.00102637,2,,1.0,1.0,,,,,1.0,1.0,1.0,,0.171,,,,,,,,,,1.0,1.0,0.1384,1.0,,,,
12436602,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,home,Manchester United,Godwill Kukonki,Godwill Kukonki,,godwill-kukonki,G. Kukonki,D,12,196,2041,M,,1899546,EUR,1202256000,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,home,Manchester United,Chido Obi-Martin,,,chido-obi,C. O. Martin,F,9,188,13289,M,,1566204,EUR,1196294400,F,56,56,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,20.0,18.0,6.0,4.0,0.0,17.0,18.0,1.0,2.0,6.0,1.0,2.0,2.0,90.0,30.0,7.3,2.0,0.0007531,0,0.159,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12436602,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,62.0,57.0,5.0,2.0,0.0,24.0,27.0,33.0,35.0,3.0,,,,90.0,80.0,6.7,12.0,0.0213941,0,,4.0,,1.0,,,2.0,1.0,,,1.0,,,2.0,,,,,2.0,,1.0,,,,,,,,
12436602,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,87.0,79.0,8.0,2.0,0.0,35.0,39.0,44.0,48.0,3.0,,,,90.0,97.0,7.4,8.0,0.0301252,0,,2.0,6.0,1.0,1.0,,6.0,1.0,,,2.0,,1.0,,,,4.0,,,1.0,,,,,,,,,
12436602,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,68.0,64.0,1.0,,0.0,33.0,35.0,31.0,33.0,3.0,,,,90.0,83.0,7.7,6.0,0.0213167,0,,1.0,3.0,1.0,1.0,,7.0,1.0,1.0,1.0,,,2.0,,,,1.0,,2.0,,,1.0,,,,,,,
12436602,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,D,75,75,False,43.0,35.0,1.0,1.0,0.0,12.0,14.0,23.0,30.0,1.0,,,,74.0,63.0,7.0,15.0,0.169561,0,,8.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,3.0,1.0,1.0,3.0,,,,1.0,,,
12436602,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,75.0,69.0,4.0,3.0,0.0,32.0,33.0,37.0,42.0,7.0,,,,90.0,101.0,7.5,10.0,0.0201849,0,,7.0,12.0,1.0,1.0,,2.0,1.0,8.0,4.0,2.0,,1.0,3.0,,,1.0,,1.0,2.0,1.0,2.0,,,,,,,
12436602,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,74.0,69.0,4.0,1.0,0.0,20.0,20.0,49.0,54.0,5.0,,,,90.0,86.0,7.1,6.0,0.0747049,0,,3.0,7.0,2.0,1.0,,1.0,,5.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,
12436602,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,48.0,42.0,2.0,1.0,0.0,15.0,17.0,27.0,31.0,3.0,,,,74.0,59.0,6.4,12.0,0.0274307,1,,6.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,0.0313,,2.0,,,,1.0,1.0,,,,,,,,,,
12436602,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,29.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,30.0,1.0,,,,90.0,45.0,6.4,20.0,0.0580998,2,,8.0,1.0,3.0,,,,,,,1.0,0.0466,,3.0,4.0,,,1.0,1.0,1.0,,,2.0,0.0293,,1.0,True,,
12436602,away,Manchester City,Omar Marmoush,,,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,F,7,7,False,14.0,14.0,,,0.0,4.0,4.0,10.0,10.0,5.0,,,,90.0,34.0,7.5,7.0,0.0160123,4,,4.0,5.0,2.0,,,,2.0,3.0,2.0,,0.1494,1.0,1.0,,,,1.0,3.0,2.0,,,3.0,0.2563,1.0,,,,
12436602,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,18.0,11.0,,,0.0,3.0,6.0,8.0,13.0,3.0,,,,57.0,27.0,6.1,14.0,0.00685667,2,,6.0,,2.0,,2.0,,,,,,0.2601,,3.0,1.0,,,,,,1.0,1.0,,,,,,,1.0
12436602,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,11.0,7.0,,,0.0,3.0,4.0,4.0,7.0,1.0,,,,33.0,16.0,6.8,4.0,0.0079932,0,,2.0,5.0,1.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,3.0,,,,,,,,,
12436602,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,13.0,11.0,,,0.0,4.0,6.0,7.0,7.0,1.0,,,,16.0,21.0,6.7,4.0,0.00265797,0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12436602,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,16.0,5.0,6.4,3.0,0.00019622,0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
12436602,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,Vitor Reis,,,reis-vitor,V. Reis,D,12,186,12809,M,vitorreiss_06,1485300,EUR,1137024000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436602,away,Manchester City,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
