match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceMissed
10408425,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,32.0,20.0,18.0,9.0,12.0,15.0,8.0,17.0,1.0,9.0,1.0,1.0,4.0,4.0,90.0,43.0,6.6,12.0,0.0,0.0,0.00186195,0,-0.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408425,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,20.0,14.0,3.0,,6.0,8.0,8.0,14.0,3.0,8.0,,,,,81.0,42.0,6.4,10.0,0.0,0.0,0.00444916,0,,,,2.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
10408425,home,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,False,26.0,24.0,4.0,2.0,17.0,17.0,7.0,9.0,9.0,5.0,,,,,90.0,43.0,6.7,2.0,0.0,0.0,0.00394645,0,,,,,4.0,8.0,2.0,2.0,2.0,1.0,,,,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
10408425,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,32.0,22.0,4.0,1.0,19.0,25.0,3.0,7.0,6.0,7.0,,,,,90.0,47.0,6.5,10.0,0.0372,0.0,0.00040878,1,,,,,6.0,4.0,,,,,2.0,,,5.0,3.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,
10408425,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,22.0,17.0,2.0,,5.0,9.0,12.0,14.0,6.0,3.0,,,,,90.0,47.0,7.1,8.0,0.0435,0.0,0.0773608,1,,,,1.0,1.0,5.0,,,,1.0,,,,,1.0,4.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,
10408425,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,25.0,23.0,,,5.0,5.0,18.0,20.0,,2.0,,,,,87.0,33.0,6.3,5.0,0.0,0.0,0.0439892,0,,,,,4.0,4.0,,1.0,,,,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10408425,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,53.0,35.0,7.0,2.0,16.0,22.0,20.0,35.0,1.0,4.0,,,,,90.0,70.0,7.4,22.0,0.0593,0.1779,0.116126,1,,,,4.0,4.0,4.0,3.0,,,1.0,1.0,,,,,4.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10408425,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,32.0,26.0,4.0,3.0,12.0,14.0,14.0,18.0,1.0,7.0,,,,,90.0,47.0,6.5,9.0,0.0,0.0,0.00678468,0,,,,,10.0,6.0,4.0,1.0,,1.0,,1.0,3.0,3.0,,3.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10408425,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,False,16.0,12.0,,,2.0,2.0,10.0,15.0,,2.0,,,,,70.0,36.0,8.0,12.0,0.1922,0.0,0.224265,1,,,,1.0,7.0,6.0,,5.0,4.0,,,3.0,,3.0,,2.0,1.0,,,1.0,,2.0,3.0,,,,2.0,2.0,,,,,,
10408425,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,13.0,10.0,,,4.0,4.0,6.0,9.0,1.0,1.0,,,,,81.0,32.0,8.6,7.0,1.0467,1.4331,0.00519859,5,,,,,9.0,6.0,,2.0,2.0,,,3.0,,,4.0,,,,8.0,1.0,1.0,,1.0,,3.0,2.0,,,budimir_ante,1.0,,,,
