match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_accurateCross,stat_punches
14771901,home,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800.0,G,1,1,False,27.0,19.0,14.0,6.0,0.0,16.0,17.0,3.0,10.0,1.0,1.0,1.0,12.0,1.0,3.0,3.0,1.0,1.0,90.0,37.0,7.5,8.0,0.00203816,40.788667574188,7.0,4.095,8.925,0.3545,0,0.2864,0.07,0.01,0.31,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400.0,D,2,2,False,31.0,28.0,3.0,2.0,0.0,10.0,10.0,18.0,21.0,1.0,4.0,2.0,1.0,,,,,,88.0,44.0,6.9,5.0,0.173245,63.030943425305,10.0,14.7,11.13,,1,,0.32,0.06,-0.19,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0122,1.0,0.0,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000.0,D,3,3,False,43.0,36.0,3.0,1.0,0.0,26.0,27.0,10.0,16.0,7.0,9.0,5.0,5.0,1.0,,,,,90.0,56.0,7.1,8.0,0.00362469,77.883414951444,6.0,48.72,19.425,,1,,0.06,0.06,-0.05,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0536,,0.02,1.0,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181.0,62014,M,173883,EUR,674438400.0,D,26,26,False,46.0,42.0,6.0,4.0,0.0,14.0,15.0,28.0,31.0,,,2.0,4.0,,,,,,90.0,52.0,6.7,4.0,0.0149746,189.11542282185,19.0,143.325,21.63,,1,,0.32,0.23,-0.13,,,1.0,,,,1.0,,,,,,,0.1035,,-0.42,1.0,IñigoMartínez,,,,,,,,,,,,,
14771901,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400.0,D,23,23,False,22.0,19.0,1.0,1.0,0.0,4.0,4.0,15.0,18.0,1.0,2.0,,4.0,,,,,,61.0,39.0,7.1,9.0,0.0476757,37.901843646752,6.0,22.05,10.395,,1,,0.32,0.12,0.21,,,7.0,,3.0,,,1.0,,1.0,,2.0,3.0,0.0203,2.0,-0.21,,,1.0,1.0,1.0,,,,,,,,,,
14771901,home,Al-Nassr,Wesley,,,wesley,Wesley,F,22,180.0,10411,M,1211632,EUR,1109980800.0,M,80,80,False,20.0,14.0,3.0,,0.0,4.0,5.0,10.0,15.0,,,1.0,2.0,,,,,,72.0,31.0,7.2,13.0,0.0066208,69.154322399182,10.0,32.865,10.71,,1,,-0.13,0.12,-0.05,,2.0,3.0,1.0,,,,,,,,4.0,1.0,0.0576,1.0,0.54,,wesley_teixeira005,1.0,,,1.0,1.0,0.8013,,,,,,,
14771901,home,Al-Nassr,Ângelo,Ângelo,,angelo,Ângelo,M,20,182.0,9961,M,1086455,EUR,1103587200.0,M,20,20,False,43.0,39.0,5.0,3.0,1.0,8.0,8.0,31.0,35.0,,2.0,,9.0,,,,,,90.0,59.0,7.8,12.0,0.373534,290.2442741627,22.0,184.59,41.58,,1,,0.7,0.45,-0.07,,,5.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.0432,5.0,-0.08,,angelogabriel,3.0,,,,,,1.0,,,,,,
14771901,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000.0,M,11,11,False,40.0,39.0,3.0,2.0,0.0,21.0,21.0,18.0,19.0,,,,2.0,,,,,,61.0,44.0,6.4,1.0,0.0163092,71.036751606213,10.0,26.67,20.685,,0,,0.16,0.04,-0.09,,,2.0,1.0,,,,,2.0,,,,2.0,,,,,marcelo_brozovic,,,,,,,,,,,,,
14771901,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000.0,M,10,10,False,41.0,34.0,4.0,3.0,0.0,8.0,9.0,26.0,32.0,2.0,6.0,,3.0,1.0,,,,,89.0,63.0,8.2,15.0,0.418503,124.07976539904,13.0,90.09,18.06,,2,,0.62,0.14,-0.15,,3.0,10.0,2.0,5.0,,,,,3.0,2.0,,2.0,0.1693,2.0,0.5,1.0,SadioMané,,1.0,,1.0,1.0,0.1122,1.0,1.0,,,,,
14771901,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600.0,F,7,7,False,25.0,23.0,,,0.0,3.0,3.0,20.0,22.0,,2.0,,,1.0,,,,,90.0,38.0,7.5,3.0,0.11232,65.604499542947,8.0,34.02,18.375,,8,,0.09,0.36,-0.05,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0195,1.0,0.45,2.0,CR7,,3.0,,4.0,1.0,1.9697,,2.0,True,2.0,,,
14771901,home,Al-Nassr,João Félix,,,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000.0,F,79,79,False,24.0,16.0,2.0,,1.0,5.0,5.0,11.0,19.0,,6.0,,2.0,3.0,,,,,90.0,42.0,7.9,17.0,0.0506628,44.402200120714,9.0,5.46,6.405,,2,,0.09,0.04,-0.14,,3.0,5.0,,4.0,2.0,,,,1.0,1.0,3.0,3.0,0.2738,3.0,0.5,1.0,JFélix,,,,2.0,1.0,0.9231,1.0,,,,1.0,,
14771901,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000.0,D,12,12,True,11.0,9.0,2.0,1.0,2.0,3.0,3.0,6.0,8.0,1.0,2.0,2.0,3.0,,,,,,29.0,23.0,7.9,4.0,0.249035,52.69491272591,3.0,42.21,26.145,,0,,0.4,0.18,0.15,,3.0,,,,,,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,2.0,
14771901,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600.0,M,17,17,True,12.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,6.0,,,,,,,,,,29.0,13.0,6.7,1.0,0.0908128,30.740555570668,5.0,2.1,4.725,,1,,0.06,0.02,,,,,,,,,,,,,,,0.0047,,-0.06,,,,1.0,,,,,,,,,,,
14771901,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600.0,M,19,19,True,3.0,3.0,,,0.0,,,3.0,3.0,,2.0,,1.0,1.0,,,,,18.0,8.0,6.7,,0.0224619,26.025957285399,4.0,20.475,7.455,,2,,-0.19,0.28,0.13,,,,,1.0,1.0,,,,,,,,0.1706,1.0,-0.41,,,,,,2.0,,0.3224,,,,1.0,,,
14771901,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,D,83,83,True,,,,,0.0,,,,,,,,,,,,,,9.0,2.0,6.8,,,,,,,,0,,,,0.22,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400.0,D,5,5,True,1.0,,,,0.0,,1.0,,,,,,1.0,,,,,,8.0,2.0,6.6,2.0,,,,,,,0,,-0.03,-0.24,-0.03,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600.0,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Saad Haqawi,Saad Haqawi,,saad-haqawi,S. Haqawi,F,60,179.0,1084,M,1797651,EUR,1128729600.0,F,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200.0,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,home,Al-Nassr,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Anthony Moris,,,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,38.0,18.0,23.0,5.0,0.0,16.0,23.0,2.0,15.0,,,2.0,6.0,,4.0,6.0,,,90.0,50.0,7.8,20.0,0.00150641,18.675929826764,4.0,-5.67,0.31500000000001,1.4216,0,0.1286,0.03,-0.02,-0.5,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
14771901,away,Al-Khaleej,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,19.0,8.0,3.0,1.0,0.0,5.0,13.0,3.0,6.0,,10.0,,3.0,3.0,,,,,90.0,47.0,5.9,21.0,0.00192516,68.822822769388,7.0,-40.845,9.03,,0,,-0.19,0.06,-0.67,,4.0,7.0,1.0,1.0,,,1.0,2.0,7.0,3.0,2.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,
14771901,away,Al-Khaleej,Bart Schenkeveld,,,bart-schenkeveld,B. Schenkeveld,D,4,184.0,280,M,99150,EUR,683337600.0,D,4,4,False,21.0,16.0,,,0.0,15.0,19.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,,,,,74.0,32.0,6.2,6.0,0.00025458,49.384038328929,6.0,-37.065,-2.835,,0,,-0.49,0.33,-0.34,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,32.0,29.0,2.0,1.0,0.0,25.0,27.0,4.0,5.0,,3.0,3.0,5.0,1.0,,,,,90.0,41.0,6.3,3.0,0.00220467,31.459414033521,5.0,-9.66,7.035,,0,,-0.02,0.05,-0.34,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,
14771901,away,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,37.0,29.0,5.0,2.0,0.0,21.0,24.0,8.0,13.0,,1.0,5.0,9.0,,,,,,90.0,56.0,6.0,13.0,0.349561,82.497470438398,13.0,-40.845,3.885,,0,,0.35,0.05,-0.61,,1.0,2.0,,1.0,1.0,,,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,
14771901,away,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,15,15,False,18.0,14.0,1.0,1.0,0.0,8.0,11.0,6.0,7.0,,3.0,,6.0,2.0,,,,,82.0,26.0,6.5,7.0,0.130393,86.485639240608,9.0,-37.8,6.09,,1,,-0.06,0.35,-0.15,,,2.0,,,,,,,1.0,1.0,3.0,1.0,0.02,1.0,-0.14,2.0,,,1.0,,,,,1.0,,,,,,
14771901,away,Al-Khaleej,Dimitrios Kourbelis,,,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,27.0,24.0,1.0,,0.0,17.0,17.0,7.0,10.0,1.0,5.0,2.0,4.0,,,,,,90.0,42.0,6.3,7.0,0.0087006,24.330496894185,4.0,-6.09,0.52500000000001,,2,,0.0,0.08,-0.03,,,7.0,1.0,1.0,,,,1.0,4.0,3.0,1.0,2.0,0.427,,-0.13,1.0,,2.0,2.0,,,,,,,,1.0,,,
14771901,away,Al-Khaleej,Murad Al Hawsawi,Murad Al Hawsawi,,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000.0,M,18,18,False,38.0,32.0,6.0,4.0,0.0,22.0,24.0,10.0,14.0,,3.0,1.0,3.0,,,,,,90.0,51.0,7.8,9.0,0.0354797,79.552214136306,6.0,-57.12,0.94500000000001,,1,,0.26,0.09,-0.11,,,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,1.0,1.0,0.0476,,0.55,,,1.0,,,1.0,1.0,0.5044,,,,,,,
14771901,away,Al-Khaleej,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800.0,M,93,93,False,21.0,20.0,1.0,1.0,0.0,11.0,11.0,9.0,10.0,1.0,6.0,1.0,3.0,3.0,,,,,89.0,36.0,6.8,5.0,0.0326698,90.611614148881,9.0,-65.31,3.045,,2,,0.02,0.26,-0.12,,1.0,3.0,1.0,,,2.0,1.0,,2.0,1.0,2.0,1.0,0.0674,1.0,-0.2,1.0,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Giorgos Masouras,,,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400.0,F,9,9,False,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,,2.0,,1.0,1.0,,,,,90.0,23.0,6.4,5.0,0.0107594,31.649571365612,4.0,-1.47,7.14,,4,,-0.07,0.03,0.23,,,5.0,,2.0,1.0,1.0,1.0,,,,1.0,,0.8962,,-0.32,4.0,,,,,3.0,,0.7819,,2.0,,2.0,,,
14771901,away,Al-Khaleej,Kostas Fortounis,,,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,F,10,10,False,41.0,30.0,7.0,5.0,1.0,12.0,17.0,18.0,24.0,1.0,4.0,,4.0,1.0,,,,,89.0,58.0,7.3,20.0,0.355374,155.34993695713,16.0,-39.165,5.25,,2,,0.42,0.28,-0.12,,8.0,4.0,2.0,2.0,2.0,,,,,,2.0,,0.3941,5.0,-0.58,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,
14771901,away,Al-Khaleej,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,True,8.0,7.0,2.0,1.0,0.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,,,,,,,16.0,11.0,6.1,1.0,0.00042086,4.3911694342168,1.0,1.785,1.785,,0,,0.04,0.0,-0.36,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Hussain Al Sultan,Hussain Al Sultan,,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400.0,F,71,71,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,8.0,2.0,6.4,,0.00391518,,,,,,0,,0.0,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Majed Omar Kanabah,,,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,1.0,1.267e-05,8.564087867368,1.0,5.775,5.775,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Abdoulie Mboge,Abdoulie Mboge,,abdoulie-mboge,A. Mboge,M,8,,12,M,2370113,EUR,,M,8,8,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,1.0,2.0,,,1.827e-05,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Ahmad Asiri,,,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771901,away,Al-Khaleej,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200.0,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
