match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_errorLeadToAGoal,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,player_sofascoreId,stat_hitWoodwork
14131888,home,FC Alverca,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,1.0,7.0,2.0,3.0,90.0,21.0,6.9,6.0,0.0159892,2,,-0.31,0.02,-0.1,Marko,Milovanović,,8.0,1.0,,,,,3.0,2.0,,2.0,,3.0,2.0,,3.0,,,0.1318,0.07,,2.0,0.8074,,,,,,,,,,,
14131888,home,FC Alverca,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,True,17.0,16.0,,,0.0,5.0,6.0,11.0,11.0,,1.0,,,21.0,22.0,6.6,2.0,0.013127,0,,-0.15,-0.38,-0.01,Francisco,Chissumba,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14131888,home,FC Alverca,Lincoln,lincoln,Lincoln,M,18,177,840,M,794928,EUR,910396800,M,18,18,True,16.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,12.0,,1.0,1.0,,21.0,25.0,6.6,8.0,0.100632,1,,0.07,0.03,-0.02,,,4.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,0.0824,-0.25,1.0,1.0,0.2677,,,1.0,,,,,,,,
14131888,home,FC Alverca,Davy Gui,davy-jean-carl-kamon-gui-gui,D. Gui,M,6,185,95,M,2033832,EUR,1150329600,M,6,6,True,19.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,13.0,,3.0,1.0,1.0,21.0,32.0,8.0,7.0,0.0122309,1,,0.03,0.03,0.17,Davy,Gui,3.0,2.0,1.0,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,0.1294,0.55,,1.0,0.6767,,,,1.0,,,,,,,
14131888,home,FC Alverca,Sandro Lima,sandro-lima,S. Lima,F,91,186,115,M,344023,EUR,657072000,F,91,91,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,16.0,7.0,6.1,2.0,0.00636001,0,,-0.01,-0.02,0.0,,,,4.0,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
14131888,home,FC Alverca,Gonçalo Esteves,goncalo-esteves,G. Esteves,D,2,171,466,M,1130376,EUR,1077840000,D,22,22,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,1.0,1.0,1.0,8.0,15.0,6.8,4.0,0.00852026,0,,0.02,0.08,0.14,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14131888,home,FC Alverca,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1033,M,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,home,FC Alverca,Bastien Meupiyou,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,home,FC Alverca,Tomás Mendes,tomas-mendes,T. Mendes,M,16,179,65,M,1119693,EUR,1100995200,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,home,FC Alverca,Tiago Leite,tiago-leite,T. Leite,F,79,185,51,M,1528310,EUR,965001600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,Tiago Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,False,15.0,11.0,9.0,5.0,0.0,8.0,8.0,3.0,7.0,1.0,2.0,5.0,,90.0,28.0,7.6,4.0,0.00099446,0,1.1297,0.11,0.01,0.14,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,6.0,0.4464,0.26,,
14131888,away,Benfica,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5379,M,1102791,EUR,1029628800,D,17,17,False,60.0,54.0,,,0.0,13.0,13.0,41.0,47.0,,5.0,2.0,2.0,70.0,78.0,7.4,11.0,0.0565616,1,,-0.34,0.41,-0.04,,,2.0,5.0,1.0,2.0,2.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,0.0992,0.54,,1.0,0.608,,,,1.0,,,,,,,
14131888,away,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,54.0,46.0,7.0,1.0,0.0,26.0,27.0,20.0,27.0,2.0,4.0,4.0,,90.0,66.0,7.1,8.0,0.0219929,0,,0.25,0.24,0.29,,,,2.0,,,,5.0,3.0,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,46.0,44.0,6.0,4.0,0.0,24.0,24.0,20.0,22.0,2.0,6.0,2.0,2.0,90.0,62.0,7.1,2.0,0.00651275,0,,0.11,0.12,-0.43,,,,2.0,,1.0,1.0,9.0,1.0,,1.0,,1.0,,1.0,,True,,1.0,,,,,,,,,,,,,,,,Notamendi30,
14131888,away,Benfica,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,False,53.0,45.0,2.0,,0.0,15.0,16.0,30.0,37.0,,5.0,4.0,1.0,90.0,71.0,6.4,11.0,0.0407427,0,,-0.06,-0.23,-0.19,,,2.0,4.0,,1.0,,2.0,1.0,1.0,,,2.0,,4.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,
14131888,away,Benfica,Richard Ríos,richard-rios,R. Ríos,M,8,185,34088,M,1015292,EUR,959904000,M,20,20,False,56.0,51.0,4.0,1.0,0.0,21.0,21.0,30.0,35.0,,2.0,2.0,1.0,65.0,68.0,6.1,11.0,0.081692,2,,-0.22,0.29,-0.13,,,3.0,7.0,4.0,,,,,,4.0,,,,1.0,,,,,1.0,0.0492,-0.29,1.0,,,,1.0,,,,,,,,richardrios,
14131888,away,Benfica,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,False,91.0,86.0,10.0,8.0,0.0,32.0,33.0,54.0,58.0,1.0,3.0,5.0,2.0,90.0,98.0,7.3,5.0,0.0514301,0,,0.34,0.26,-0.04,,,,5.0,,,,3.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,49.0,46.0,1.0,1.0,0.0,6.0,6.0,40.0,43.0,1.0,4.0,4.0,,90.0,63.0,6.9,7.0,0.401844,0,,0.39,0.08,-0.09,,,2.0,7.0,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
14131888,away,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,False,18.0,17.0,,,1.0,3.0,4.0,14.0,14.0,,4.0,2.0,1.0,79.0,28.0,6.8,4.0,0.0176466,0,,-0.16,0.05,0.0,,,1.0,3.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,M,21,21,False,24.0,21.0,,,0.0,3.0,3.0,18.0,21.0,,2.0,5.0,,65.0,36.0,7.8,8.0,0.0729323,2,,-0.01,0.24,0.13,,,2.0,3.0,1.0,3.0,2.0,,,1.0,,2.0,,,,,,1.0,,1.0,0.6528,0.53,,1.0,0.6541,,,,1.0,,,,,,andreasschjelderup,1.0
14131888,away,Benfica,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,1103333,EUR,1064966400,F,9,9,False,13.0,10.0,,,0.0,2.0,3.0,8.0,10.0,,,1.0,,65.0,18.0,5.7,5.0,0.021012,1,,-0.52,0.0,0.14,,,,4.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,0.2334,-0.59,,,,,1.0,,,,,,,,,
14131888,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,4.0,3.0,,,0.0,3.0,4.0,,,,2.0,1.0,,25.0,10.0,6.4,2.0,4.648e-05,0,,-0.04,0.02,-0.1,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,1201395,EUR,1138665600,F,25,25,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,25.0,13.0,6.7,5.0,0.00228716,0,,-0.2,0.28,-0.05,Gianluca Prestianni,,,2.0,,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,25.0,7.0,6.6,2.0,0.00439583,0,,-0.06,0.01,0.13,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,vangelis_pavlidis,
14131888,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,True,,,,,0.0,,,,,,1.0,,1.0,11.0,3.0,6.4,,,0,,,,-0.15,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,antoniosilva.66,
14131888,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,
14131888,away,Benfica,Rafael Obrador,rafael-obrador,R. Obrador,D,33,181,1945,M,1142692,EUR,1077580800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Leandro Santos,leandro-santos,L. Santos,D,71,184,782,M,1489200,EUR,1127865600,D,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,Leandro Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,João Veloso,veloso-joao,J. Veloso,M,68,186,861,M,1215905,EUR,1119744000,M,68,68,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131888,away,Benfica,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
