match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork
10407521,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,413,M,878898,EUR,889574400,G,16,16,False,32.0,21.0,16.0,6.0,17.0,19.0,4.0,13.0,1.0,1.0,1.0,7.0,4.0,2.0,4.0,1.0,1.0,1.0,90.0,46.0,7.0,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407521,home,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191.0,108,M,115569,EUR,702604800,D,6,6,False,57.0,41.0,15.0,4.0,29.0,37.0,12.0,20.0,2.0,4.0,3.0,7.0,,,,,,,90.0,71.0,6.9,18.0,0,,,True,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10407521,home,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186.0,291,M,867193,EUR,832636800,D,20,20,False,25.0,21.0,,,18.0,21.0,3.0,4.0,,6.0,4.0,6.0,,,,,,,90.0,39.0,7.1,5.0,0,,,,1.0,3.0,1.0,1.0,4.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10407521,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186.0,339,M,97061,EUR,737769600,D,34,34,False,42.0,34.0,9.0,6.0,26.0,28.0,8.0,14.0,3.0,3.0,4.0,4.0,,,,,,,90.0,55.0,7.0,8.0,1,,,,2.0,5.0,2.0,2.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,
10407521,home,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180.0,286,M,880762,EUR,905299200,M,13,13,False,37.0,28.0,1.0,,21.0,29.0,7.0,9.0,,2.0,3.0,7.0,,,,,,,90.0,57.0,7.3,12.0,1,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
10407521,home,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,8,8,False,50.0,46.0,3.0,2.0,31.0,32.0,15.0,18.0,,1.0,,4.0,,,,,,,73.0,51.0,6.8,4.0,0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10407521,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177.0,698,M,871822,EUR,905212800,M,14,14,False,38.0,32.0,4.0,2.0,19.0,21.0,13.0,17.0,,5.0,1.0,8.0,,,,,,,90.0,56.0,6.8,11.0,2,,,,1.0,8.0,,1.0,3.0,2.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,
10407521,home,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179.0,644,M,863133,EUR,893030400,M,11,11,False,34.0,22.0,5.0,1.0,14.0,17.0,10.0,21.0,,4.0,,5.0,,,,,,,90.0,57.0,7.0,20.0,0,,,,1.0,8.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,4.0,,,3.0,1.0,1.0,,2.0,,,
10407521,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,F,22,22,False,23.0,16.0,1.0,,11.0,14.0,5.0,9.0,,4.0,,5.0,,,,,,,58.0,36.0,6.8,10.0,3,,,,,5.0,,2.0,3.0,3.0,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,
10407521,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185.0,960,M,1100456,EUR,1042675200,F,10,10,False,16.0,10.0,,,4.0,7.0,6.0,9.0,,,,5.0,,,,,,,57.0,22.0,7.1,10.0,1,Noah Ohio,,,3.0,4.0,,,,,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,
10407521,home,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175.0,1060,M,328247,EUR,787536000,F,77,77,False,24.0,18.0,1.0,1.0,8.0,9.0,11.0,18.0,,6.0,,8.0,,,,,,,89.0,45.0,7.3,14.0,0,,,,,5.0,,,1.0,,2.0,3.0,1.0,,1.0,5.0,2.0,,,3.0,,,2.0,,1.0,,1.0,,,
10407521,home,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186.0,108,M,331753,EUR,691891200,F,9,9,True,9.0,5.0,1.0,,2.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,,,,,,,35.0,17.0,7.0,7.0,3,,,,1.0,5.0,,,,,2.0,1.0,2.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,
10407521,home,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192.0,362,M,284845,EUR,805075200,F,28,28,True,9.0,5.0,,,1.0,2.0,4.0,7.0,,1.0,,1.0,,,,,,,32.0,14.0,7.0,6.0,0,,,,2.0,4.0,,,,,2.0,,2.0,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,
