match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalLongBalls,stat_accurateLongBalls,stat_aerialWon,stat_totalClearance,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_penaltyConceded,player_firstName,stat_challengeLost,stat_outfielderBlock,player_lastName,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_penaltyWon
11391300,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,False,14.0,14.0,14.0,14.0,6.0,1.0,1.0,90.0,18.0,6.1,5.645e-05,0,-0.9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391300,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,84.0,68.0,5.0,9.0,10.0,,,90.0,116.0,8.2,0.120513,2,,63.0,83.0,8.0,3.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,29.0,0.7012,0.5579,4.0,,,,,,,,,,,,,,,,,,,,,
11391300,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,78.0,72.0,28.0,29.0,1.0,,,62.0,83.0,6.7,0.0407922,0,,44.0,49.0,,1.0,4.0,,,,,,,1.0,1.0,,,,6.0,,,,True,5.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
11391300,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,124.0,113.0,39.0,40.0,7.0,,,90.0,128.0,6.4,0.054535,0,,74.0,84.0,,4.0,4.0,,,,,,,1.0,,,,1.0,11.0,,,,,8.0,7.0,3.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11391300,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,77.0,66.0,25.0,31.0,5.0,,,90.0,97.0,6.9,0.0269538,0,,41.0,46.0,,5.0,8.0,,,,,,,2.0,2.0,1.0,3.0,,13.0,,,,,5.0,4.0,3.0,2.0,1.0,3.0,1.0,,Lucas Beraldo,1.0,1.0,,,,,,,,,
11391300,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,78.0,72.0,18.0,19.0,5.0,,,90.0,91.0,7.0,0.132633,4,,54.0,60.0,1.0,4.0,4.0,,2.0,,3.0,,,2.0,1.0,,1.0,,10.0,0.1816,,1.0,,5.0,5.0,1.0,,,,,,,2.0,,,1.0,,,,,,,
11391300,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,83.0,76.0,14.0,14.0,6.0,,,90.0,96.0,7.3,0.686884,1,,62.0,70.0,1.0,5.0,3.0,1.0,,,,,,2.0,1.0,3.0,,,13.0,0.031,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,
11391300,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,M,10,10,False,37.0,30.0,1.0,1.0,,,,45.0,59.0,6.8,0.0660502,3,,30.0,45.0,9.0,3.0,2.0,1.0,4.0,2.0,2.0,,,,,2.0,,,21.0,0.0693,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,
11391300,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,11,11,False,20.0,19.0,4.0,4.0,2.0,,,45.0,27.0,6.5,0.013853,0,,15.0,17.0,1.0,4.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,4.0,,,1.0,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,
11391300,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,M,29,29,False,9.0,7.0,2.0,2.0,1.0,,,45.0,20.0,6.9,0.0122586,2,,5.0,9.0,2.0,3.0,,1.0,2.0,,,1.0,1.0,,,1.0,,2.0,9.0,0.8882,0.9311,,,,,,,1.0,,,,,,,,1.0,,,,,,,
