match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyWon,stat_accurateCross,stat_bigChanceCreated,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
12504417,home,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,16.0,11.0,,,0.0,4.0,4.0,7.0,14.0,1.0,,,,77.0,25.0,5.7,10.0,0.00555479,2,,,,2.0,2.0,1.0,6.0,2.0,,,,,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,0.8671,0.8654,,,,,,,,,1.0,1.0,,,1.0,,,,
12504417,home,Genoa,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,70,70,True,12.0,12.0,1.0,1.0,1.0,7.0,7.0,6.0,8.0,5.0,,,,35.0,19.0,7.3,2.0,0.148024,0,,,,3.0,2.0,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12504417,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,13.0,7.0,6.7,1.0,0.00378186,2,,,,,,,,,,,,,,,,,,,,,0.171,,1.0,,,,,,,,,,1.0,,,,,,
12504417,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,,,,,0.0,,,,,,,,,8.0,3.0,6.5,,,1,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,0.1407,,1.0,,,,,,,,,1.0,,,,,,,
12504417,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,8.0,7.0,6.6,4.0,0.00098034,0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Franz Stolz,franz-stolz,F. Stolz,G,12,193,96,M,985848,EUR,982108800,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,home,Genoa,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,30,30,False,37.0,18.0,26.0,7.0,0.0,12.0,13.0,6.0,24.0,2.0,,4.0,4.0,90.0,41.0,7.3,19.0,0.00131722,0,1.2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12504417,away,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,38.0,30.0,7.0,2.0,0.0,22.0,24.0,8.0,14.0,3.0,,,,74.0,52.0,6.8,12.0,0.00290223,1,,,,,1.0,3.0,3.0,4.0,7.0,,1.0,1.0,1.0,,2.0,,,1.0,,,0.0388,0.0204,,,,,,,,,,,,,,,,,
12504417,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,4,4,False,40.0,34.0,5.0,2.0,0.0,27.0,31.0,7.0,9.0,3.0,,,,90.0,64.0,7.1,8.0,0.00178373,0,,,,,1.0,2.0,4.0,7.0,6.0,3.0,,,2.0,4.0,3.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,
12504417,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,False,35.0,28.0,8.0,4.0,0.0,18.0,21.0,10.0,14.0,1.0,,,,90.0,52.0,6.8,8.0,0.0058395,1,,,,,3.0,4.0,4.0,7.0,5.0,1.0,3.0,2.0,1.0,,,,,,,,0.0517,,1.0,,,,,,,,,1.0,,,,,,,
12504417,away,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,M,13,13,False,36.0,23.0,8.0,1.0,0.0,12.0,19.0,11.0,19.0,3.0,,,,90.0,63.0,6.4,21.0,0.0495605,0,,,,2.0,1.0,1.0,6.0,3.0,3.0,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,2.0,1.0,,2.0,1.0,,,,,,,
12504417,away,Monza,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,8,8,False,28.0,22.0,3.0,1.0,0.0,13.0,15.0,9.0,13.0,2.0,,,,90.0,39.0,6.4,8.0,0.00265848,0,,,,,3.0,,6.0,3.0,3.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,kacper_urbanski10,
12504417,away,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,7,7,False,15.0,9.0,1.0,1.0,0.0,8.0,11.0,1.0,4.0,2.0,,,,45.0,20.0,6.7,7.0,0.00019395,0,,,,,4.0,3.0,5.0,3.0,,1.0,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
12504417,away,Monza,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,377302,EUR,823478400,M,77,77,False,8.0,2.0,3.0,,0.0,2.0,6.0,,4.0,2.0,,,,45.0,27.0,6.2,12.0,0.00073765,1,,,,2.0,1.0,2.0,3.0,4.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,0.0743,,1.0,,,,,,,,,,,,,,,,1.0
12504417,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,False,17.0,10.0,4.0,2.0,0.0,5.0,8.0,6.0,13.0,1.0,,,,90.0,37.0,6.4,16.0,0.00979421,0,,,,4.0,1.0,1.0,6.0,2.0,4.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,True,2.0,1.0,,,,,,,
12504417,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,False,18.0,16.0,,,0.0,6.0,7.0,11.0,14.0,3.0,,,,68.0,34.0,6.3,13.0,0.0988849,1,,,,3.0,,1.0,7.0,2.0,,,,,2.0,1.0,1.0,2.0,,,,,0.2416,,,,,1.0,,3.0,,,3.0,,1.0,,,,,,
12504417,away,Monza,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,14,14,False,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,1.0,,,,68.0,23.0,6.7,7.0,0.0827791,0,,,,,3.0,2.0,6.0,5.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,2.0,,,,,,,dani.malda,
12504417,away,Monza,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,528,M,1101992,EUR,1033430400,M,42,42,True,16.0,16.0,4.0,4.0,0.0,5.0,5.0,11.0,12.0,1.0,,,,45.0,29.0,6.8,4.0,0.0148495,0,,,,1.0,1.0,1.0,4.0,4.0,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,
12504417,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,True,8.0,6.0,,,0.0,,,7.0,9.0,2.0,,,,45.0,14.0,6.4,5.0,0.249519,1,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,,0.0194,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,
12504417,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,22.0,3.0,6.4,1.0,3.519e-05,0,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,1.0,,,,22.0,9.0,6.2,3.0,0.00406015,0,,Samuele Vignato,,,2.0,,5.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,
12504417,away,Monza,Stefan Leković,stefan-lekovic,S. Leković,D,4,194,870,M,1146225,EUR,1073606400,D,3,3,True,9.0,7.0,1.0,1.0,0.0,3.0,5.0,4.0,4.0,2.0,,,,16.0,13.0,6.5,2.0,0.00125313,0,,Stefan Lekovic,,,1.0,,2.0,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Andrea Mazza,andrea-mazza,A. Mazza,G,22,190,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,0,,Andrea Mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,177,M,923820,EUR,999302400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Nicolò Postiglione,nicolo-postiglione,N. Postiglione,D,4,190,49,M,1137349,EUR,1113609600,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Leonardo Colombo,colombo-leonardo,L. Colombo,M,21,175,109,M,1424560,EUR,1117843200,M,57,57,True,,,,,,,,,,,,,,,,,,,0,,Leonardo Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Kevin Martins,kevin-martins,K. Martins,M,70,180,196,M,1547260,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504417,away,Monza,Omari Forson,forson-omari,O. Forson,F,11,179,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
