match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal
12514214,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,34.0,13.0,27.0,6.0,0.0,9.0,15.0,4.0,19.0,1.0,1.0,4.0,8.0,1.0,2.0,2.0,1.0,1.0,90.0,45.0,6.9,21.0,0.00050566,0,0.0641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514214,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,38.0,32.0,5.0,3.0,0.0,27.0,29.0,5.0,9.0,3.0,6.0,3.0,3.0,,,,,,81.0,46.0,7.3,6.0,0.00183126,0,,Kévin Boma,,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12514214,home,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,46.0,42.0,4.0,2.0,0.0,36.0,36.0,6.0,10.0,3.0,4.0,8.0,7.0,,,,,,90.0,58.0,7.0,4.0,0.00752096,1,,,,2.0,6.0,,1.0,,,1.0,,True,1.0,4.0,0.0962,,,,,,,,,,,,,,,,,,
12514214,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,35.0,31.0,5.0,4.0,0.0,24.0,24.0,7.0,11.0,1.0,4.0,8.0,3.0,,,,,,90.0,52.0,7.6,6.0,0.0037293,1,,,,1.0,2.0,,1.0,3.0,2.0,,,,1.0,1.0,0.0863,1.0,,,,,,,,,,,,,,,,,
12514214,home,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,27.0,20.0,4.0,3.0,0.0,11.0,13.0,9.0,16.0,,14.0,2.0,7.0,,,,,,90.0,63.0,7.5,19.0,0.579812,1,,,,2.0,6.0,,2.0,2.0,1.0,4.0,1.0,,,2.0,0.1875,3.0,2.0,10.0,8.0,1.0,1.0,0.2003,,,,,,,,,,,
12514214,home,Estoril Praia,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,88,88,False,34.0,27.0,2.0,,0.0,15.0,19.0,12.0,16.0,1.0,6.0,,7.0,,,,,,86.0,46.0,6.8,10.0,0.00771522,2,,,,1.0,6.0,,,2.0,1.0,3.0,,,,2.0,0.0483,2.0,1.0,,,,1.0,0.0603,3.0,1.0,,,,,,,,,
12514214,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,57.0,47.0,14.0,9.0,0.0,27.0,30.0,22.0,30.0,1.0,5.0,1.0,7.0,,,,,,90.0,70.0,7.4,11.0,0.297729,1,,,,,4.0,,3.0,1.0,1.0,3.0,3.0,,1.0,3.0,0.0105,,3.0,,,,,,1.0,,2.0,,,,,,,,
12514214,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,M,24,24,False,32.0,22.0,3.0,,0.0,11.0,14.0,11.0,19.0,,3.0,,6.0,,,,,,90.0,51.0,6.4,18.0,0.0636052,0,,,,1.0,5.0,,,1.0,1.0,2.0,,,,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,
12514214,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,18.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,10.0,,3.0,,2.0,,,,,,64.0,28.0,6.9,7.0,0.167166,2,,,,2.0,6.0,1.0,,,,1.0,1.0,,1.0,1.0,0.1508,1.0,,3.0,2.0,1.0,1.0,0.0499,,,,2.0,3.0,,,,,,
12514214,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,32.0,26.0,3.0,2.0,0.0,5.0,5.0,21.0,27.0,,2.0,,3.0,,,,,,90.0,46.0,7.3,13.0,0.0145352,2,,,,2.0,8.0,,1.0,,,,1.0,,1.0,1.0,0.1393,2.0,,4.0,2.0,,1.0,0.5045,2.0,,,1.0,,1.0,,,,,
