match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId
12618498,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,70.0,16.0,7.3,5.0,2,,3.0,1.0,4.0,3.0,,1.0,,2.0,,,,,2.0,,,,,2.0,2.0,,,,1.0,,
12618498,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,F,11,11,True,10.0,7.0,3.0,,0.0,2.0,2.0,5.0,11.0,,,,,,,45.0,24.0,6.4,13.0,2,3.0,,,5.0,2.0,1.0,3.0,1.0,,,2.0,,,,,,,,4.0,1.0,1.0,1.0,1.0,,1.0,
12618498,home,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,True,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,2.0,,,,,,27.0,18.0,6.5,3.0,1,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
12618498,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,9.0,7.0,2.0,1.0,0.0,5.0,6.0,2.0,3.0,2.0,,,,,,20.0,10.0,6.5,3.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,
12618498,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,20.0,2.0,6.4,1.0,0,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,
12618498,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,0.0,,,,,,,,,,,15.0,3.0,6.5,1.0,0,,2.0,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,
12618498,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,home,Al-Fateh,Ali Al-Jassem,Ali Salah Aljassem,,ali-salah-aljassem,A. Al-Jassem,F,17,167.0,6,M,1096522,EUR,984441600,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,33.0,31.0,10.0,8.0,0.0,27.0,27.0,4.0,6.0,6.0,,2.0,2.0,1.0,1.0,90.0,40.0,7.0,2.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,edou_mendy
12618498,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,37.0,29.0,5.0,1.0,0.0,9.0,10.0,22.0,30.0,6.0,,,,,,90.0,68.0,7.6,14.0,0,3.0,,1.0,3.0,11.0,,1.0,1.0,1.0,3.0,1.0,,,,6.0,3.0,2.0,2.0,4.0,3.0,,2.0,,,1.0,
12618498,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,57.0,49.0,8.0,5.0,0.0,28.0,32.0,21.0,25.0,2.0,,,,,,90.0,63.0,6.9,8.0,1,,1.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,merihdemiral
12618498,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,58.0,51.0,8.0,5.0,0.0,31.0,31.0,20.0,27.0,8.0,,,,,,90.0,75.0,7.4,9.0,0,,1.0,4.0,3.0,7.0,,,,5.0,1.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,
12618498,away,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,False,31.0,23.0,7.0,2.0,0.0,11.0,13.0,12.0,18.0,4.0,,,,,,90.0,59.0,6.8,13.0,0,,,1.0,4.0,7.0,,1.0,,2.0,,2.0,,,,5.0,5.0,,1.0,2.0,1.0,,,,,,
12618498,away,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,False,24.0,19.0,2.0,,0.0,5.0,5.0,14.0,19.0,,,,,,,62.0,35.0,6.8,7.0,1,,1.0,,4.0,3.0,,,,1.0,,1.0,,,,3.0,2.0,,2.0,,,,1.0,1.0,,1.0,
12618498,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,43.0,33.0,8.0,2.0,0.0,18.0,18.0,15.0,26.0,6.0,,,,,,90.0,53.0,6.6,13.0,1,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,franckkessie
12618498,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,45.0,39.0,4.0,2.0,0.0,14.0,14.0,26.0,34.0,7.0,,,,,,90.0,65.0,7.7,10.0,1,3.0,,,4.0,7.0,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,,2.0,,1.0,,,1.0,RMahrez
12618498,away,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,M,10,10,False,27.0,23.0,1.0,1.0,0.0,3.0,4.0,20.0,24.0,4.0,,,,,,86.0,45.0,6.6,12.0,0,1.0,1.0,,7.0,4.0,2.0,3.0,2.0,,,1.0,,True,,2.0,1.0,,2.0,3.0,,,,,,,BobbyFirmino
12618498,away,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,14.0,9.0,1.0,,0.0,2.0,3.0,8.0,14.0,3.0,,,,,,62.0,27.0,6.6,11.0,2,3.0,,,5.0,2.0,,2.0,,,,1.0,,,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,
12618498,away,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,F,45,45,False,6.0,4.0,2.0,,0.0,3.0,3.0,1.0,3.0,1.0,,,,,,74.0,13.0,6.4,5.0,1,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,3.0,,1.0,,,,1.0,
12618498,away,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,13.0,8.0,2.0,2.0,0.0,1.0,2.0,7.0,14.0,2.0,,,,,,28.0,22.0,7.0,9.0,1,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,
12618498,away,Al-Ahli,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200,M,11,11,True,16.0,12.0,3.0,,0.0,2.0,2.0,10.0,15.0,1.0,,,,,,28.0,24.0,6.7,6.0,0,1.0,,,1.0,3.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,
12618498,away,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,16.0,8.0,6.8,2.0,1,,,3.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,
12618498,away,Al-Ahli,Haitham Mohammed Asiri,,,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,17,17,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,,,,,,15.0,8.0,6.4,4.0,0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12618498,away,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
