match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_aerialLost,stat_fouls,stat_challengeLost,stat_wonContest,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,captain,stat_accurateLongBalls,stat_bigChanceCreated,stat_penaltyConceded,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,player_sofascoreId,stat_penaltyWon
10433952,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,32,32,False,21.0,13.0,8.0,13.0,14.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,90.0,26.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178,215,,115666,EUR,680918400,D,24,24,False,39.0,32.0,4.0,17.0,19.0,23.0,,1.0,4.0,4.0,,,,,90.0,66.0,6.6,18.0,1,15.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,68.0,65.0,2.0,46.0,47.0,21.0,1.0,1.0,3.0,,,,,,90.0,72.0,6.7,3.0,0,19.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,64.0,58.0,3.0,51.0,53.0,11.0,1.0,3.0,5.0,4.0,,,,,90.0,73.0,6.7,6.0,0,7.0,,2.0,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Yasin Güreler,yasin-gureler,Y. Güreler,D,27,187,2,M,816426,EUR,678412800,D,17,17,False,34.0,27.0,3.0,19.0,20.0,16.0,1.0,4.0,4.0,3.0,,,,,90.0,63.0,6.7,13.0,0,8.0,2.0,3.0,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,31.0,23.0,,8.0,9.0,23.0,1.0,1.0,1.0,2.0,,,,,84.0,38.0,8.3,10.0,3,15.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,71.0,63.0,8.0,38.0,41.0,33.0,,4.0,3.0,10.0,,,,,89.0,88.0,7.0,13.0,2,25.0,3.0,6.0,,1.0,2.0,3.0,,,1.0,1.0,,,3.0,2.0,1.0,1.0,,,,True,5.0,1.0,1.0,3.0,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,M,21,21,False,21.0,18.0,,5.0,6.0,16.0,,2.0,,4.0,,,,,83.0,28.0,7.9,5.0,1,14.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,
10433952,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,False,45.0,40.0,5.0,25.0,26.0,20.0,,2.0,2.0,9.0,,,,,83.0,57.0,7.2,9.0,2,16.0,1.0,3.0,2.0,,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,4.0,,,2.0,,,1.0,1.0,,,,,,,
10433952,home,MKE Ankaragücü,Jesé Rodríguez,jese-rodriguez,Jesé,F,10,178,1127,M,110781,EUR,730684800,M,10,10,False,21.0,13.0,1.0,3.0,5.0,17.0,,5.0,,1.0,,,,,71.0,36.0,6.7,12.0,3,10.0,1.0,1.0,,3.0,,,2.0,2.0,2.0,1.0,,,,,,2.0,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,
10433952,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,11.0,10.0,,8.0,8.0,3.0,1.0,3.0,,4.0,,,,,90.0,23.0,8.3,5.0,4,2.0,,7.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,
10433952,home,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,8.0,7.0,,4.0,4.0,4.0,,2.0,,1.0,,,,,19.0,12.0,6.5,3.0,0,3.0,,3.0,,1.0,,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Pêpê,pepe,Pêpê,M,88,182,438,M,896354,EUR,864086400,M,28,28,True,5.0,4.0,1.0,4.0,5.0,,,,,1.0,,,,,15.0,6.0,6.5,1.0,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Gboly Ariyibi,gboly-ariyibi,G. Ariyibi,M,11,183,59,M,370644,EUR,790300800,F,12,12,True,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,15.0,4.0,6.4,2.0,0,,,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,Gboly,Ariyibi,,,,,,,,,
10433952,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,14,14,True,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,14.0,3.0,7.3,,1,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Şahverdi Çetin,sahverdi-cetin,Ş. Çetin,M,19,174,38,M,883496,EUR,970099200,M,6,6,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Oğuz Ceylan,oguz-ceylan,O. Ceylan,D,2,174,8,M,152758,EUR,661219200,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Oğuz,Ceylan,,,,,,,,,
10433952,home,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178,23,M,904112,EUR,928454400,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,
10433952,home,MKE Ankaragücü,Sinan Osmanoğlu,sinan-osmanoglu,S. Osmanoğlu,D,5,197,25,M,69369,EUR,631843200,D,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433952,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,35.0,29.0,17.0,27.0,29.0,6.0,,,,9.0,,,,,90.0,45.0,6.3,6.0,0,2.0,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,1.0,3.0,5.0,,,
