match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_savedShotsFromInsideTheBox
14109636,home,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,616,M,800971,EUR,723600000,G,1,1,False,38.0,23.0,28.0,13.0,0.0,13.0,17.0,10.0,21.0,2.0,8.0,3.0,1.0,1.0,90.0,48.0,6.6,15.0,0.00539029,-0.0002,0,-0.4652,0.14,0.01,-0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,242,M,869199,EUR,846374400,D,2,2,False,24.0,14.0,3.0,,0.0,12.0,16.0,2.0,8.0,3.0,5.0,,,,90.0,42.0,6.7,14.0,0.00177676,,0,,-0.03,0.1,-0.1,,1.0,2.0,2.0,7.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Aaron Appindangoyé,,,aaron-appindangoye,A. Appindangoyé,D,2,185.0,333,M,785850,EUR,698544000,D,5,5,False,28.0,22.0,4.0,1.0,0.0,20.0,22.0,2.0,6.0,,3.0,,,,45.0,31.0,6.7,6.0,0.00336316,,0,,0.02,0.02,0.13,,1.0,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Oleksandr Syrota,,,oleksandr-syrota,O. Syrota,D,34,193.0,158,M,976367,EUR,960681600,D,34,34,False,49.0,41.0,9.0,4.0,0.0,28.0,29.0,13.0,20.0,9.0,,,,,90.0,59.0,6.7,8.0,0.00631119,,0,,0.16,0.02,-0.06,,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,32,M,957582,EUR,895017600,D,3,3,False,26.0,20.0,7.0,4.0,0.0,13.0,17.0,7.0,9.0,8.0,8.0,,,,90.0,61.0,7.0,12.0,0.0275001,,0,,0.04,0.06,-0.17,,1.0,3.0,5.0,7.0,1.0,3.0,2.0,1.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,460,M,255957,EUR,726710400,M,75,75,False,15.0,13.0,,,0.0,9.0,10.0,4.0,5.0,3.0,7.0,,,,90.0,37.0,6.2,12.0,0.00322349,,0,,-0.03,0.01,0.17,,3.0,1.0,8.0,3.0,3.0,,,1.0,,,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Show,,,show,Show,M,14,180.0,736,M,933115,EUR,920678400,M,14,14,False,35.0,29.0,4.0,1.0,0.0,18.0,19.0,11.0,16.0,2.0,6.0,,,,85.0,42.0,6.8,6.0,0.00335397,,0,,0.11,0.08,0.18,,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
14109636,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,695,M,1149138,EUR,1116115200,M,98,98,False,21.0,19.0,1.0,1.0,0.0,8.0,9.0,11.0,12.0,,3.0,,,,85.0,32.0,7.3,4.0,0.12798,,1,,0.43,0.14,0.18,,2.0,,6.0,7.0,3.0,1.0,1.0,4.0,,,,,,2.0,1.0,3.0,1.0,1.0,0.0339,1.0,-0.28,,,,,,,,,,,
14109636,home,Kocaelispor,Can Keleş,,,can-keles,C. Keleş,F,70,180.0,517,M,918408,EUR,999388800,F,70,70,False,7.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,,3.0,,,,75.0,23.0,6.0,13.0,0.00137355,,0,,-0.09,-0.2,-0.16,,,,4.0,2.0,2.0,1.0,1.0,1.0,,,5.0,1.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,
14109636,home,Kocaelispor,Bruno Petković,,,bruno-petkovic,B. Petković,F,9,192.0,6175,M,309306,EUR,779673600,F,9,9,False,24.0,15.0,,,0.0,4.0,4.0,11.0,20.0,1.0,,,,,90.0,43.0,8.2,17.0,0.0784785,,3,,0.26,0.2,0.21,,4.0,5.0,7.0,8.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,4.0,,1.0,1.0,0.7086,4.0,0.49,,brunopetkovic,1.0,2.0,1.0,1.1243,,,,,
14109636,home,Kocaelispor,Ryan Mendes,,,ryan-mendes,R. Mendes,M,20,175.0,537,M,52797,EUR,631756800,F,20,20,False,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,2.0,,,,10.0,6.0,6.5,1.0,0.00010478,,0,,-0.02,0.02,0.14,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,
14109636,home,Kocaelispor,Oğulcan Çağlayan,,,ogulcan-caglayan,O. Çağlayan,F,17,188.0,196,M,387050,EUR,827452800,F,17,17,True,23.0,15.0,2.0,1.0,0.0,2.0,3.0,13.0,20.0,2.0,,,,,80.0,33.0,7.1,10.0,0.767021,,3,,0.6,0.23,-0.02,,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,0.0728,,-0.39,,,,,,,,1.0,1.0,,
14109636,home,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176.0,2098,M,189135,EUR,791683200,M,10,10,True,22.0,17.0,1.0,,0.0,6.0,7.0,11.0,15.0,1.0,2.0,,,,45.0,28.0,6.6,5.0,0.0978593,,3,,0.38,0.08,-0.06,,,1.0,3.0,2.0,,,,1.0,,,1.0,,,,,3.0,,1.0,0.4518,1.0,-0.54,,,2.0,2.0,,0.4038,,,,1.0,
14109636,home,Kocaelispor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178.0,341,M,837742,EUR,901843200,F,99,99,True,4.0,1.0,,,1.0,1.0,2.0,,2.0,,2.0,,,,15.0,8.0,6.4,6.0,5.9e-07,,0,,-0.13,0.01,-0.01,,1.0,,2.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
14109636,home,Kocaelispor,Tarkan Serbest,,,tarkan-serbest,T. Serbest,D,15,184.0,53,M,164099,EUR,767836800,D,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,11.0,1.0,6.3,,8.437e-05,,0,,0.0,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
