match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,confirmed,playerName,reason,rescinded,from
14566720,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566720,,3.0,2.0,,90,4.0,,1,,,goal,336346648.0,False,regular,1105992.0,Ricardinho,,,,,,,
14566720,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
14566720,,,,,89,,,2,,,substitution,125401287.0,True,regular,,,,False,,,,,
14566720,,,,,88,,,3,,,varDecision,94315.0,True,goalAwarded,794839.0,Gabriel Jesus,,,False,,,,
14566720,,,,,79,,,12,,,substitution,125401181.0,False,regular,,,,False,,,,,
14566720,,,,,77,,,14,,,substitution,125401160.0,True,regular,,,,False,,,,,
14566720,,,,,77,,,14,,,substitution,125401159.0,True,regular,,,,False,,,,,
14566720,,,,,70,,,21,,,substitution,125401084.0,False,regular,,,,False,,,,,
14566720,,,,,70,,,21,,,substitution,125401056.0,False,regular,,,,False,,,,,
14566720,,,,,69,,,22,,,card,124563190.0,False,yellow,913111.0,Jorginho,,,,Jorginho,Foul,False,
14566720,,,,,59,,,32,,,substitution,125400956.0,False,regular,,,,False,,,,,
14566720,,,,,59,,,32,,,substitution,125400955.0,False,injury,,,,True,,,,,
14566720,,,,,46,,,45,,,substitution,125400886.0,True,regular,,,,False,,,,,
14566720,,,,,46,,,45,,,substitution,125400873.0,True,regular,,,,False,,,,,
14566720,HT,3.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566720,,,,,45,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
14566720,,,,,37,,,9,,,varDecision,94310.0,True,goalNotAwarded,922573.0,Gabriel Martinelli,,,False,,,,
14566720,,3.0,1.0,,36,,,10,,,goal,336343445.0,True,regular,922573.0,Gabriel Martinelli,,,,,,,
14566720,,2.0,1.0,,15,,,31,,,goal,336341893.0,True,regular,836705.0,Kai Havertz,,,,,,,
14566720,,1.0,1.0,,7,,,39,,,goal,336341257.0,False,penalty,913111.0,Jorginho,,,,,,,penalty
14566720,,,,,6,,,40,,,card,124563032.0,True,yellow,957602.0,Riccardo Calafiori,,,,Riccardo Calafiori,Foul,False,
14566720,,,,,5,,,41,,,varDecision,94305.0,False,penaltyNotAwarded,913111.0,Jorginho,,,False,,,,
14566720,,1.0,0.0,,2,,,44,,,goal,336340970.0,True,regular,804508.0,Viktor Gyökeres,,,,,,,
