match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_bigChanceMissed,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_interceptionWon,stat_bigChanceCreated,stat_challengeLost,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12501590,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,23.0,22.0,6.0,5.0,0.0,19.0,19.0,3.0,4.0,10.0,2.0,90.0,31.0,7.3,1.0,0.00156384,0,0.1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501590,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,D,22,22,False,48.0,40.0,1.0,,0.0,10.0,13.0,31.0,38.0,5.0,,61.0,62.0,6.8,12.0,0.10919,1,,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.019,1.0,,,,,,,,,,,,,,,,,,,,,,
12501590,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,67.0,65.0,2.0,1.0,0.0,24.0,24.0,41.0,43.0,4.0,,71.0,78.0,7.2,5.0,0.0558262,2,,,,3.0,5.0,5.0,1.0,,2.0,0.0985,,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,
12501590,home,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,6,6,False,77.0,68.0,7.0,4.0,0.0,30.0,32.0,38.0,45.0,7.0,,90.0,86.0,7.1,10.0,0.0139053,1,,,,5.0,7.0,6.0,,,1.0,0.211,,,,,,6.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,
12501590,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,False,78.0,76.0,3.0,3.0,1.0,21.0,22.0,56.0,59.0,7.0,,90.0,100.0,8.3,6.0,0.168537,1,,3.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0256,4.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,
12501590,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,72.0,64.0,5.0,3.0,0.0,22.0,24.0,42.0,49.0,7.0,,90.0,87.0,7.9,11.0,0.115401,4,,1.0,,3.0,6.0,3.0,3.0,1.0,,0.4847,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.1485,,,,,,,,
12501590,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,76.0,67.0,3.0,1.0,0.0,10.0,10.0,59.0,70.0,1.0,,90.0,98.0,7.8,15.0,0.173672,6,,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.3757,2.0,,,,1.0,1.0,,1.0,,3.0,1.0,2.0,3.0,,0.7701,True,1.0,,,,,,
12501590,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,M,10,10,False,50.0,46.0,2.0,1.0,0.0,8.0,8.0,39.0,51.0,4.0,,82.0,87.0,7.8,20.0,0.287922,4,,9.0,1.0,,6.0,8.0,8.0,4.0,1.0,0.1514,2.0,,2.0,,2.0,,,,,4.0,2.0,1.0,2.0,,0.0446,,,1.0,,,,,
12501590,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,36.0,30.0,,,0.0,5.0,6.0,25.0,32.0,1.0,,60.0,42.0,7.2,9.0,0.12642,1,,2.0,,,,1.0,1.0,1.0,,0.1062,1.0,,,,,,,,,1.0,,1.0,,,0.1213,,,,,,,,
12501590,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,M,11,11,False,39.0,27.0,3.0,1.0,0.0,7.0,9.0,20.0,33.0,2.0,,90.0,56.0,7.3,19.0,0.0523639,2,,3.0,,4.0,6.0,11.0,,,1.0,0.2396,,,3.0,1.0,,8.0,,1.0,,4.0,2.0,1.0,,,0.0451,,,,1.0,,,,
