match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_interceptionWon,player_sofascoreId,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
10406680,away,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,45,M,921951,EUR,966556800,D,2,2,False,8.0,6.0,2.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,,,60.0,16.0,6.2,4.0,0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,False,28.0,19.0,2.0,1.0,14.0,21.0,5.0,7.0,7.0,4.0,,,90.0,39.0,6.9,9.0,0,,,,,3.0,4.0,3.0,6.0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Loic Bessile,loic-bessile,L. Bessile,D,29,183,84,M,826213,EUR,919382400,D,5,5,False,5.0,4.0,1.0,,3.0,3.0,1.0,2.0,5.0,1.0,,,36.0,14.0,5.6,1.0,1,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0
10406680,away,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,74,M,105350,EUR,678153600,D,3,3,False,45.0,26.0,13.0,1.0,18.0,27.0,8.0,19.0,3.0,10.0,,,90.0,73.0,6.4,25.0,1,,,,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,
10406680,away,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,M,15,15,False,23.0,19.0,3.0,1.0,9.0,12.0,10.0,11.0,,5.0,,,81.0,37.0,6.2,7.0,0,,,,,1.0,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,3.0,,2.0,,,,,,,,,
10406680,away,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,82,M,201988,EUR,697593600,M,8,8,False,60.0,45.0,8.0,3.0,27.0,32.0,20.0,33.0,,10.0,,,90.0,75.0,6.8,22.0,0,,,,5.0,3.0,,6.0,3.0,1.0,,,,3.0,3.0,2.0,,1.0,3.0,True,,,,,2.0,1.0,,,,,,,,,
10406680,away,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,82,M,861975,EUR,977875200,M,6,6,False,16.0,12.0,2.0,,11.0,13.0,1.0,3.0,3.0,2.0,,,60.0,31.0,6.8,6.0,1,,,,,,1.0,1.0,3.0,,,1.0,,2.0,2.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,
10406680,away,KAS Eupen,Davo,davo,Davo,M,37,178,82,M,912046,EUR,787708800,F,13,13,False,5.0,2.0,,,1.0,2.0,1.0,3.0,,2.0,,,39.0,9.0,6.4,5.0,0,,,,,1.0,,4.0,2.0,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,11,11,False,15.0,9.0,1.0,,6.0,7.0,3.0,9.0,2.0,1.0,,,90.0,44.0,6.5,19.0,0,,,,1.0,4.0,,11.0,10.0,9.0,5.0,,,1.0,1.0,4.0,4.0,,,,,1.0,,,,3.0,,,,,,,1.0,,
10406680,away,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,63,M,803116,EUR,857174400,F,10,10,False,20.0,14.0,3.0,1.0,11.0,14.0,3.0,7.0,2.0,7.0,,,81.0,47.0,6.7,16.0,1,,,,1.0,1.0,,5.0,6.0,,,,,2.0,,3.0,4.0,1.0,,,1.0,2.0,,,,3.0,,,,,,,,,
10406680,away,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,4,4,True,13.0,12.0,1.0,,11.0,12.0,1.0,1.0,4.0,1.0,,,51.0,21.0,6.5,1.0,0,,,,,1.0,1.0,5.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,2.0,,2.0,,,,,,,,,,,
10406680,away,KAS Eupen,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2182,M,1168646,EUR,1067558400,D,27,27,True,10.0,6.0,,,2.0,2.0,4.0,8.0,,2.0,,,30.0,17.0,6.6,4.0,0,Ibrahim Diakité,,,,,,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,D,35,35,True,10.0,6.0,1.0,1.0,4.0,7.0,2.0,3.0,,2.0,,,30.0,16.0,6.7,7.0,0,,,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
10406680,away,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,9.0,4.0,6.4,2.0,0,,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Djeidi Gassama,djeidi-gassama,D. Gassama,F,23,178,891,M,1142674,EUR,1063152000,F,25,25,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,9.0,5.0,6.2,2.0,0,,,,,,,3.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406680,away,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,193,M,1047318,EUR,1001808000,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
