match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonContest,stat_hitWoodwork
15002160,home,Boreham Wood,Matt Rush,matt-rush,M. Rush,F,32,177.0,46,M,1001016,EUR,984268800,F,32,32,False,5.0,4.0,1.0,1.0,0.0,,,5.0,,,,86.0,20.0,7.0,5.0,23.116874652481,3.0,15.855,11.655,,5,-0.16,0.25,-0.01,,4.0,,,4.0,1.0,,2.0,1.0,1.0,1.0,,,,,2.0,1.0,0.41,,,,,,,2.0,,,,2.0,2.0,2.0,1.0,
15002160,home,Boreham Wood,Oluwafemi Ilesanmi,oluwafemi-ilesanmi,O. Ilesanmi,D,3,185.0,14,M,860446,EUR,671932800,D,3,3,True,7.0,5.0,1.0,,0.0,3.0,3.0,4.0,,,,15.0,9.0,6.6,2.0,7.6513842538458,1.0,-0.73499999999999,-0.73499999999999,,0,-0.07,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,home,Boreham Wood,Lewis Richardson,lewis-richardson,L. Richardson,M,20,178.0,38,M,993533,EUR,1044576000,M,20,20,True,4.0,3.0,1.0,,0.0,,1.0,3.0,,,,15.0,10.0,6.9,3.0,13.467004451918,2.0,3.255,6.3,,1,0.26,-0.25,0.13,,3.0,,,3.0,1.0,,,3.0,1.0,,,,,,,,0.16,,,,,1.0,,,,1.0,,,,,1.0,
15002160,home,Boreham Wood,Luke Norris,luke-norris,L. Norris,F,18,182.0,34,M,151502,EUR,739065600,F,18,18,True,2.0,,1.0,,0.0,,,2.0,,,,9.0,3.0,6.5,2.0,,,,,,0,-0.04,,0.13,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
15002160,home,Boreham Wood,Jack Payne,jack-payne,J. Payne,M,4,175.0,4,M,43355,EUR,691891200,M,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,1.0,2.0,,,4.2036442523125,1.0,3.465,3.465,,0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
15002160,home,Boreham Wood,Charles Clayden,charles-clayden,C. Clayden,M,17,169.0,11,M,1103420,EUR,974332800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,home,Boreham Wood,Jon Benton,jon-benton,J. Benton,M,11,176.0,11,M,1213669,EUR,988329600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,home,Boreham Wood,Cameron Coxe,cameron-coxe,C. Coxe,M,2,185.0,12,M,892949,EUR,913939200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,away,Newport County,Nik Tzanev,nik-tzanev,N. Tzanev,G,33,195.0,58,M,795944,EUR,851299200,G,1,1,False,29.0,14.0,16.0,1.0,0.0,13.0,18.0,11.0,14.0,5.0,5.0,90.0,45.0,7.0,17.0,27.223952386418,5.0,-16.275,-0.21000000000001,0.9426,0,-0.01,0.0,-0.23,0.53,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
15002160,away,Newport County,Habeeb Ogunneye,ogunneye-habeeb,H. Ogunneye,D,2,180.0,837,M,1150926,EUR,1131753600,D,22,22,False,11.0,7.0,2.0,,0.0,7.0,8.0,3.0,1.0,,,60.0,25.0,6.0,7.0,46.829143080733,7.0,14.175,10.71,,0,-0.04,-0.18,-0.45,,,,,1.0,3.0,,,,,,1.0,,,3.0,1.0,,,Habeeb Ogunneye,,,,,,1.0,,,,,,,,
15002160,away,Newport County,Akinwale Odimayo,akinwale-odimayo,A. J. Odimayo,D,31,183.0,24,M,1020763,EUR,943747200,D,25,25,False,41.0,36.0,5.0,1.0,0.0,27.0,30.0,11.0,1.0,,,90.0,58.0,6.8,6.0,186.91595692001,17.0,-98.49,10.08,,0,0.1,0.07,0.17,,9.0,,,,3.0,,,,,,4.0,3.0,,2.0,,,,,,,1.0,6.0,,1.0,,,,,,,,
15002160,away,Newport County,Ciaran Brennan,brennan-ciaran,C. Brennan,D,6,189.0,36,M,988881,EUR,990230400,D,6,6,False,38.0,36.0,3.0,1.0,0.0,29.0,29.0,9.0,2.0,,,90.0,52.0,6.8,3.0,136.14735573205,16.0,-115.29,0.73499999999999,,0,0.08,0.08,0.18,,7.0,,,1.0,2.0,1.0,,,,,4.0,1.0,2.0,,,,,,,True,,5.0,2.0,1.0,,,,,,,,
15002160,away,Newport County,Thomas Davies,thomas-davies,T. Davies,D,17,180.0,28,M,1134078,EUR,1068508800,D,17,17,False,42.0,30.0,8.0,1.0,0.0,13.0,15.0,27.0,4.0,,,90.0,60.0,5.7,16.0,153.80534396171,20.0,-75.705,12.705,,0,-0.1,0.14,-0.52,,17.0,1.0,,1.0,1.0,,,,,,,2.0,,1.0,1.0,1.0,,Thomas Davies,,,,2.0,,,,,,,,,,
15002160,away,Newport County,Ben Lloyd,ben-lloyd,B. Lloyd,M,20,175.0,48,M,1133356,EUR,1110758400,M,20,20,False,27.0,23.0,,,0.0,7.0,8.0,19.0,1.0,,,90.0,41.0,6.1,12.0,130.21658586748,13.0,-77.175,5.145,,2,-0.3,0.32,-0.31,,16.0,5.0,,5.0,3.0,3.0,,1.0,,,,,2.0,1.0,2.0,,-0.23,Ben Lloyd,,,,,2.0,2.0,,,,,1.0,1.0,,
15002160,away,Newport County,Sammy Braybrooke,braybrooke-sammy,S. Braybrooke,M,36,177.0,196,M,1201693,EUR,1079049600,M,44,44,False,30.0,26.0,4.0,4.0,0.0,10.0,10.0,20.0,10.0,,,70.0,44.0,7.2,9.0,190.83937581391,17.0,-128.94,1.89,,1,0.27,0.29,-0.1,,16.0,5.0,1.0,,4.0,,,2.0,,,,1.0,1.0,1.0,,2.0,0.01,,,,,,1.0,1.0,,,,,,1.0,2.0,
15002160,away,Newport County,Kai Whitmore,kai-whitmore,K. Whitmore,M,,178.0,32,M,1395996,EUR,982368000,M,14,14,False,41.0,35.0,1.0,,0.0,21.0,22.0,19.0,4.0,,,90.0,56.0,6.5,11.0,157.25393649366,17.0,-61.215,21.735,,1,0.06,0.2,-0.04,,14.0,1.0,,3.0,2.0,,1.0,4.0,,,,1.0,,,,,-0.05,Kai,Whitmore,,,2.0,,1.0,,,,,1.0,,2.0,
15002160,away,Newport County,Bobby Kamwa,bobby-kamwa,B. Kamwa,F,7,183.0,56,M,1020687,EUR,953337600,M,7,7,False,8.0,7.0,,,0.0,3.0,3.0,5.0,2.0,,,60.0,22.0,6.3,9.0,92.318088117253,7.0,-76.335,2.52,,3,0.02,0.2,-0.15,,4.0,3.0,,2.0,2.0,,1.0,2.0,,,,,,,,,-0.5,,,,,,,4.0,,1.0,,,1.0,2.0,2.0,
15002160,away,Newport County,Gerard Garner,gerard-garner,G. Garner,F,19,188.0,17,M,1067411,EUR,909964800,F,19,19,False,16.0,13.0,1.0,,0.0,6.0,7.0,9.0,1.0,,,82.0,28.0,6.5,7.0,44.588194099714,7.0,15.12,10.29,,2,-0.01,0.0,0.0,,7.0,1.0,,4.0,3.0,,,,1.0,,,,2.0,1.0,2.0,1.0,0.01,,,,,,2.0,3.0,,2.0,,,,1.0,,
15002160,away,Newport County,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183.0,196,M,1473154,EUR,995760000,F,24,24,False,15.0,12.0,,,0.0,5.0,6.0,9.0,,,,71.0,24.0,6.3,7.0,63.101541143706,5.0,-22.995,6.405,,1,-0.08,0.09,0.16,,7.0,,,4.0,1.0,,1.0,3.0,,,,,,,,1.0,-0.09,Nathaniel Opoku,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0
15002160,away,Newport County,Joe Thomas,joe-thomas,J. Thomas,M,12,193.0,14,M,1894836,EUR,1015891200,D,12,12,True,22.0,12.0,7.0,3.0,0.0,6.0,9.0,13.0,1.0,,,30.0,30.0,6.9,12.0,33.057130940283,5.0,-0.105,4.83,,0,-0.1,0.02,0.15,,6.0,,,,3.0,,,,,,,1.0,2.0,,,,,Joe Thomas,,,1.0,,2.0,,,,,,,,,
15002160,away,Newport County,Michael Spellman,spellman-michael,M. Spellman,F,21,185.0,22,M,1176436,EUR,1032566400,F,21,21,True,7.0,5.0,1.0,,0.0,1.0,2.0,5.0,,,,30.0,10.0,6.4,3.0,47.994941188928,5.0,-13.65,7.875,,0,-0.01,0.06,-0.01,,4.0,,,2.0,1.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,
15002160,away,Newport County,James Clarke,james-clarke,J. Clarke,D,15,183.0,9,M,770753,EUR,627264000,D,5,5,True,12.0,11.0,1.0,,0.0,7.0,7.0,5.0,,,,20.0,16.0,6.9,2.0,68.565315836615,5.0,-53.13,5.88,,0,0.06,0.04,0.33,,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
15002160,away,Newport County,Michael Reindorf,michael-reindorf,M. Reindorf,F,23,180.0,35,M,1470692,EUR,1115683200,F,23,23,True,,,,,0.0,,,,,,,19.0,3.0,6.5,2.0,19.474845339566,1.0,-17.745,-17.745,,0,,0.02,0.13,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
15002160,away,Newport County,Moses Alexander-Walker,moses-alexander-walker,M. Alexander-Walker,F,27,,10,M,2131104,EUR,1185494400,F,27,27,True,4.0,4.0,,,0.0,,,4.0,,,,8.0,6.0,6.5,2.0,14.452738749055,2.0,-0.73500000000001,3.57,,0,0.03,0.05,0.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,,Moses Alexander-Walker,,,,,,1.0,,,,,,,,
15002160,away,Newport County,Jordan Wright,jordan-wright,J. Wright,G,28,190.0,17,M,839805,EUR,920160000,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,away,Newport County,Anthony Driscoll-Glennon,anthony-driscoll-glennon,A. Driscoll-Glennon,D,3,181.0,23,M,982139,EUR,943574400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002160,away,Newport County,Cameron Antwi,cameron-antwi,C. Antwi,M,36,177.0,21,M,1050768,EUR,1002412800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Cameron Antwi,,,,,,,,,,,,,,
15002160,away,Newport County,Courtney Baker-Richardson,courtney-baker-richardson,C. Baker-Richardson,F,9,185.0,39,M,362690,EUR,818121600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
