match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,player_sofascoreId,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork
11409071,home,Vizela,Samu,,,samu,Samu,M,20,170.0,212,M,785808,EUR,830044800.0,F,20,20,False,11.0,9.0,,,3.0,3.0,6.0,9.0,1.0,2.0,,,,,,,45.0,19.0,6.7,4.0,0.0223723,1,,,1.0,,3.0,3.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,0.2167,,,,,True,1.0,,,,
11409071,home,Vizela,Rafael Bustamante,,,rafael-bustamante,R. Bustamante,M,5,176.0,34,M,934421,EUR,938822400.0,M,12,12,True,18.0,14.0,1.0,1.0,8.0,9.0,6.0,9.0,1.0,2.0,,,,,,,45.0,21.0,6.2,5.0,0.0027361,0,,,,,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11409071,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178.0,126,M,985125,EUR,968198400.0,M,8,8,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,3.0,,,,,,,20.0,10.0,6.5,2.0,0.00101269,0,,,,,2.0,2.0,,,,,,,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,
11409071,home,Vizela,Jota Gonçalves,,,jota-goncalves,J. Gonçalves,D,6,186.0,40,M,987565,EUR,961200000.0,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,1.0,,,4.5e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173.0,4313,M,851285,EUR,929491200.0,M,79,79,True,,,,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Nikola Bursać,,,nikola-bursac,N. Bursać,G,73,191.0,22,M,1022222,EUR,1000166400.0,G,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Francesco Ruberto,,,francesco-ruberto,F. Ruberto,G,12,184.0,22,M,335305,EUR,732499200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172.0,134,M,1176102,EUR,939945600.0,M,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Messias,Messias,,messias,Messias,M,42,,1,M,1106433,EUR,,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,home,Vizela,Abdul Awudu,,,awudu-abdul,A. Awudu,M,14,182.0,40,M,1032325,EUR,979084800.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Antonio Adán,,,antonio-adan,A. Adán,G,1,192.0,816,M,59623,EUR,547862400.0,G,1,1,False,13.0,13.0,2.0,2.0,11.0,11.0,2.0,2.0,,8.0,3.0,,1.0,,,,90.0,24.0,6.7,,0.00145096,0,-0.3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185.0,2167,M,989841,EUR,1015027200.0,D,72,72,False,79.0,74.0,5.0,3.0,42.0,44.0,32.0,35.0,,6.0,,,,,,,90.0,87.0,6.9,7.0,0.0159542,0,,,,,1.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
11409071,away,Sporting CP,Sebastián Coates,Sebastián,Coates,sebastian-coates,S. Coates,D,4,196.0,2042,M,47443,EUR,655257600.0,D,4,4,False,69.0,59.0,7.0,3.0,39.0,41.0,20.0,28.0,,4.0,,,,,,,89.0,82.0,7.6,13.0,0.017282,3,,,,,4.0,7.0,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,3.0,1.0,0.7518,0.7258,,1.0,,True,1.0,1.0,1.0,,
11409071,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186.0,6686,M,1001196,EUR,998697600.0,D,25,25,False,90.0,82.0,9.0,5.0,43.0,46.0,39.0,44.0,1.0,6.0,,,,,,,90.0,96.0,6.9,10.0,0.327096,0,,,,,2.0,5.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,4.0,,,1.0,,,,,,goncaloinacio_25,,,,,,
11409071,away,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171.0,673,M,97000,EUR,737510400.0,M,47,47,False,41.0,35.0,1.0,,13.0,14.0,23.0,29.0,1.0,4.0,,,,,,,90.0,56.0,6.7,8.0,0.103994,0,,,2.0,1.0,4.0,2.0,,,,,,2.0,2.0,1.0,,,,,3.0,1.0,,,,,1.0,,,,,,,,
11409071,away,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185.0,4443,M,859917,EUR,930268800.0,M,42,42,False,53.0,47.0,6.0,4.0,16.0,16.0,31.0,37.0,,4.0,,,,,,,61.0,61.0,6.8,7.0,0.034857,1,,,,,4.0,3.0,,,,,,,1.0,1.0,,1.0,,1.0,,2.0,2.0,,0.055,,,,,,,1.0,,,
11409071,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173.0,8267,M,895764,EUR,898992000.0,M,8,8,False,43.0,34.0,2.0,,9.0,9.0,27.0,38.0,,6.0,,,,,,,89.0,63.0,7.7,18.0,0.653579,2,,2.0,4.0,2.0,10.0,3.0,1.0,4.0,,2.0,,,2.0,1.0,1.0,1.0,4.0,,3.0,3.0,,,0.0327,,,,pedroogoncalves28,,,2.0,,,
11409071,away,Sporting CP,Nuno Santos,Nuno,Santos,nuno-santos,N. Santos,M,11,179.0,1386,M,352882,EUR,792547200.0,M,11,11,False,49.0,42.0,4.0,,15.0,16.0,31.0,44.0,,11.0,,,,,,,90.0,72.0,7.6,16.0,1.02113,2,,,11.0,4.0,,,,,,1.0,,,,,,,6.0,,,,,,0.1305,,,,,,1.0,1.0,,,
11409071,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184.0,11949,M,830431,EUR,946425600.0,F,17,17,False,38.0,34.0,,,4.0,5.0,31.0,37.0,,2.0,,,,,,,90.0,62.0,8.8,16.0,0.445902,3,,1.0,4.0,1.0,7.0,4.0,1.0,3.0,,1.0,,,2.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,,2.0,0.1599,0.7973,,1.0,trincao,,,1.0,,,
11409071,away,Sporting CP,Viktor Gyökeres,,,viktor-gyokeres,V. Gyökeres,F,14,187.0,198098,M,804508,EUR,896918400.0,F,9,9,False,23.0,16.0,1.0,1.0,5.0,7.0,11.0,16.0,1.0,2.0,,,,,,,90.0,49.0,9.1,14.0,0.0300399,9,,,,,2.0,7.0,1.0,1.0,1.0,,,,,,6.0,4.0,,2.0,,1.0,,4.0,1.4529,1.2906,1.0,2.0,VGyökeres,,3.0,2.0,,1.0,1.0
11409071,away,Sporting CP,Paulinho,,,paulinho,Paulinho,F,26,187.0,4934,M,205790,EUR,721267200.0,F,20,20,False,17.0,13.0,,,4.0,6.0,9.0,13.0,,3.0,,,,,,,79.0,34.0,8.6,9.0,0.0409534,2,,2.0,2.0,,5.0,9.0,,1.0,,,,,3.0,3.0,1.0,4.0,2.0,2.0,,2.0,2.0,1.0,0.1576,0.4602,3.0,1.0,,,,1.0,,,
11409071,away,Sporting CP,Daniel Bragança,Daniel,Bragança,daniel-braganca,D. Bragança,M,23,178.0,1406,M,861979,EUR,927763200.0,M,23,23,True,22.0,20.0,1.0,,10.0,10.0,10.0,12.0,,2.0,,,,,,,29.0,29.0,6.7,3.0,0.0161671,0,,,,,4.0,2.0,,,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
11409071,away,Sporting CP,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167.0,2823,M,795066,EUR,912643200.0,F,10,10,True,3.0,3.0,,,1.0,1.0,2.0,4.0,,,,,,,,,11.0,9.0,6.7,4.0,0.00079051,0,,,2.0,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Rafael Pontelo,,,rafael-pontelo,R. Pontelo,D,46,191.0,276,M,1459633,EUR,1043193600.0,D,45,45,True,3.0,2.0,,,2.0,3.0,,,,,,,,,,,1.0,4.0,,2.0,5.29e-06,0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178.0,9115,M,1110006,EUR,1110758400.0,M,14,14,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,1.0,3.0,,1.0,1.156e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189.0,2282,M,1084846,EUR,956361600.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Diogo Pinto,,,diogo-pinto,D. Pinto,G,1,194.0,515,M,1142575,EUR,1087516800.0,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Luís Neto,,,luis-neto,L. Neto,D,,185.0,201,M,59731,EUR,580608000.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409071,away,Sporting CP,Afonso Moreira,,,afonso-moreira,A. Moreira,F,17,175.0,2494,M,1215906,EUR,1111190400.0,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
