match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal,stat_punches,stat_errorLeadToAShot
12437493,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189.0,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,18.0,17.0,4.0,3.0,0.0,15.0,15.0,2.0,3.0,1.0,14.0,3.0,3.0,6.0,1.0,1.0,90.0,40.0,8.3,1.0,0.00096805,0,0.7536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184.0,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,46.0,41.0,,,0.0,25.0,28.0,16.0,20.0,2.0,7.0,,,,,,90.0,63.0,6.7,9.0,0.012644,0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187.0,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,42.0,38.0,2.0,1.0,0.0,33.0,34.0,5.0,8.0,5.0,8.0,,,,,,90.0,52.0,7.5,4.0,0.00289446,2,,,,2.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,0.3086,0.7412,,,,,,,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,False,59.0,52.0,8.0,3.0,0.0,40.0,44.0,12.0,15.0,2.0,1.0,,,,,,90.0,66.0,6.7,7.0,0.00419031,0,,,,3.0,3.0,1.0,3.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172.0,2472,M,,825133,EUR,785203200,D,21,21,False,33.0,26.0,3.0,1.0,0.0,14.0,17.0,13.0,19.0,2.0,5.0,,,,,,90.0,54.0,6.8,14.0,0.0309286,0,,3.0,,5.0,4.0,,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16028,M,giulisimeone,1099352,EUR,1040169600,M,22,22,False,21.0,18.0,,,0.0,8.0,9.0,10.0,14.0,1.0,1.0,,,,,,80.0,36.0,7.1,9.0,0.21171,1,,2.0,,5.0,1.0,,,,,,,,2.0,1.0,0.0336,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12437493,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180.0,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,51.0,42.0,3.0,3.0,0.0,14.0,15.0,28.0,36.0,1.0,7.0,,,,,,70.0,64.0,7.8,11.0,0.0535829,1,,,,2.0,7.0,,3.0,2.0,1.0,,,,1.0,2.0,0.0204,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,
12437493,home,Atlético Madrid,Koke,koke,Koke,M,6,177.0,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,72.0,67.0,3.0,2.0,0.0,38.0,38.0,30.0,36.0,2.0,9.0,,,,,,90.0,89.0,6.8,10.0,0.180725,0,,2.0,,6.0,1.0,2.0,1.0,,2.0,,,,2.0,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,True,,,,,,
12437493,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178.0,22125,M,osamuellino,874705,EUR,945907200,M,12,12,False,24.0,21.0,1.0,1.0,1.0,7.0,8.0,14.0,17.0,,2.0,,,,,,80.0,40.0,7.8,7.0,0.462832,1,,1.0,1.0,1.0,8.0,,3.0,1.0,1.0,,1.0,,,2.0,0.0366,0.0186,,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,
12437493,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195.0,17312,M,asorloth,309078,EUR,818121600,F,9,9,False,14.0,10.0,,,0.0,5.0,7.0,5.0,7.0,1.0,1.0,,,,,,70.0,22.0,5.7,5.0,0.0397257,6,,,2.0,2.0,2.0,,,,1.0,2.0,3.0,,,,1.6103,1.7087,,,,,,,,3.0,,,,,,4.0,1.0,,,,
12437493,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,32.0,20.0,1.0,1.0,1.0,4.0,5.0,18.0,32.0,,2.0,,,,,,89.0,57.0,9.7,25.0,0.224002,4,,5.0,,4.0,3.0,,,,6.0,,2.0,2.0,,,1.7128,1.5579,,4.0,2.0,5.0,3.0,2.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,
12437493,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182.0,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,18.0,18.0,2.0,2.0,0.0,7.0,7.0,11.0,11.0,,,,,,,,20.0,26.0,6.8,2.0,0.00728669,1,,,,4.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,0.0628,,2.0,,,1.0,,,,1.0,,,,,,,,,,,
