match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork
12501562,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,False,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,5.0,,82.0,34.0,6.8,8.0,0.00378072,4,,,,4.0,3.0,11.0,8.0,1.0,,1.0,1.0,4.0,3.0,3.0,,,,,0.5953,,,3.0,,3.0,3.0,2.0,,1.0,1.0,1.0,0.2112,,,
12501562,home,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,10.0,7.0,,,0.0,,,7.0,11.0,1.0,,45.0,20.0,6.2,11.0,0.00508303,1,,,,2.0,1.0,7.0,1.0,,,,,3.0,,2.0,1.0,1.0,,,0.3965,,2.0,,,,1.0,,,1.0,1.0,,0.3383,,,
12501562,home,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,7.0,6.0,1.0,,0.0,1.0,1.0,6.0,11.0,1.0,,25.0,20.0,6.9,5.0,0.0387699,3,,,,1.0,,1.0,2.0,1.0,,,,,2.0,,1.0,5.0,,2.0,0.0985,1.0,,1.0,,,,,,,,,,,,
12501562,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,D,3,3,True,4.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,,8.0,8.0,6.6,2.0,0.00219321,1,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.0181,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,8.0,13.0,6.5,3.0,0.00505486,0,,,,,,2.0,2.0,,,2.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
12501562,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188,170,M,998830,EUR,1041552000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,249,M,1002565,EUR,1011484800,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,28.0,16.0,15.0,4.0,0.0,12.0,13.0,4.0,15.0,6.0,3.0,90.0,35.0,7.3,12.0,0.00118983,0,0.5494,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,
12501562,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,75.0,59.0,14.0,3.0,0.0,37.0,40.0,22.0,36.0,4.0,,90.0,99.0,6.9,20.0,0.0265523,0,,,,,1.0,,3.0,4.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,79.0,72.0,6.0,3.0,0.0,67.0,72.0,5.0,7.0,5.0,,90.0,97.0,7.0,9.0,0.00204824,0,,,,,3.0,7.0,6.0,8.0,1.0,1.0,1.0,,1.0,4.0,,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,
12501562,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,68.0,55.0,8.0,2.0,0.0,42.0,46.0,13.0,22.0,3.0,,90.0,78.0,7.0,13.0,0.00467816,0,,,,3.0,5.0,4.0,6.0,6.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12501562,away,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,9.0,5.0,,,0.0,2.0,3.0,3.0,8.0,,,62.0,19.0,6.8,6.0,0.00107755,1,,,,3.0,1.0,3.0,3.0,,1.0,,,,1.0,,,2.0,,,0.0096,,,1.0,1.0,,1.0,1.0,,,,,,,,
12501562,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,35.0,28.0,3.0,2.0,0.0,17.0,21.0,11.0,14.0,5.0,,90.0,58.0,6.9,11.0,0.0414662,0,,,,6.0,4.0,12.0,9.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0
12501562,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,35.0,33.0,4.0,4.0,0.0,17.0,17.0,16.0,18.0,3.0,,62.0,48.0,6.8,8.0,0.00960049,0,,,,1.0,,5.0,4.0,1.0,,3.0,3.0,2.0,,,,,,,,,2.0,,,,3.0,1.0,True,,,,,,,
12501562,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,25.0,16.0,7.0,1.0,0.0,10.0,12.0,6.0,14.0,1.0,,90.0,36.0,6.3,12.0,0.00606473,1,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,0.0799,,,,,1.0,,,,,,,,,,
12501562,away,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,F,23,23,False,20.0,18.0,,,0.0,11.0,11.0,7.0,11.0,5.0,,80.0,42.0,6.8,11.0,0.00524638,0,,,,,1.0,6.0,8.0,,,,,1.0,6.0,,1.0,2.0,,,,,3.0,,,,4.0,1.0,,,,,,,,
12501562,away,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,18.0,10.0,,,0.0,4.0,4.0,6.0,15.0,3.0,,62.0,30.0,7.3,10.0,0.0476255,2,,,,1.0,2.0,2.0,8.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,0.0485,,,,,,2.0,2.0,,,1.0,,0.0365,,,
12501562,away,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,15.0,8.0,,,0.0,2.0,2.0,6.0,13.0,2.0,,90.0,23.0,6.7,11.0,0.00544752,0,,,,1.0,2.0,2.0,4.0,,,,,4.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
12501562,away,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,5,5,True,11.0,9.0,1.0,,0.0,6.0,7.0,3.0,4.0,,,28.0,21.0,6.9,4.0,0.00301982,0,,,,,,1.0,3.0,3.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,4.0,1.0,,,0.0,,,1.0,4.0,,,28.0,8.0,6.6,5.0,0.00039747,0,,,,3.0,1.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12501562,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,5.0,4.0,1.0,1.0,0.0,4.0,5.0,,,1.0,,28.0,9.0,6.7,1.0,0.00012948,0,,,,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12501562,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,2.0,,10.0,16.0,6.9,5.0,0.00909613,0,,,,,2.0,,4.0,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12501562,away,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Lior Kasa,lior-kasa,L. Kasa,M,15,185,247,M,1605340,EUR,1114905600,M,53,53,True,,,,,,,,,,,,,,,,,0,,Lior Kasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501562,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
