match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_lastManTackle,stat_penaltyConceded,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065741,home,Nice,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,80,80,False,27.0,22.0,4.0,1.0,0.0,21.0,23.0,1.0,4.0,1.0,7.0,1.0,2.0,90.0,34.0,6.7,5.0,0.0001691,0.1464,0,0.2047,-0.02,-0.01,0.13,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065741,home,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,False,64.0,54.0,7.0,3.0,0.0,38.0,39.0,16.0,25.0,4.0,9.0,,,90.0,84.0,7.3,12.0,0.00618868,,1,,0.1,0.18,0.22,,1.0,2.0,4.0,5.0,10.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,0.0103,0.0376,-0.01,,,,,,,,,,,,,,,,,,,,
14065741,home,Nice,Moise Bombito,Moise Bombito,,bombito-moise,M. Bombito,D,64,190,602,M,1469180,EUR,954374400,D,64,64,False,45.0,41.0,3.0,1.0,0.0,32.0,32.0,9.0,13.0,5.0,3.0,,,90.0,57.0,7.3,5.0,0.00324202,,0,,0.07,0.09,0.78,,,3.0,4.0,5.0,7.0,,,2.0,1.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065741,home,Nice,Kojo Peprah Oppong,,,peprah-oppong-kojo,K. P. Oppong,D,37,185,1391,M,1473092,EUR,1086307200,D,37,37,False,39.0,34.0,5.0,3.0,0.0,21.0,22.0,13.0,17.0,5.0,2.0,,,90.0,55.0,6.7,8.0,0.00876167,,1,,0.04,0.05,-0.02,,1.0,1.0,3.0,4.0,4.0,1.0,,1.0,2.0,1.0,1.0,,1.0,0.0254,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14065741,home,Nice,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,92,92,False,43.0,33.0,5.0,2.0,0.0,13.0,14.0,20.0,29.0,,2.0,,,90.0,73.0,7.3,20.0,0.258866,,1,,0.42,0.26,-0.17,,9.0,,1.0,2.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,,1.0,0.1406,0.1941,0.06,,,,,True,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,,,,,,
14065741,home,Nice,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,622,M,928033,EUR,905904000,M,24,24,False,44.0,36.0,2.0,,0.0,20.0,22.0,16.0,22.0,,6.0,,,90.0,48.0,6.5,10.0,0.0173649,,1,,-0.01,0.02,-0.01,,2.0,,2.0,1.0,2.0,,,1.0,,,,,1.0,0.0299,,-0.16,,,,1.0,,,,,,,,,,,,,,,,
14065741,home,Nice,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,99,99,False,17.0,16.0,,,0.0,12.0,12.0,4.0,5.0,,1.0,,,45.0,23.0,6.3,2.0,0.0106242,,0,,-0.05,0.11,-0.06,,,,,3.0,1.0,,,,2.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14065741,home,Nice,Ali Abdi,,,ali-abdi,A. Abdi,M,2,183,4213,M,919027,EUR,756345600,M,2,2,False,12.0,8.0,,,0.0,5.0,6.0,3.0,6.0,1.0,3.0,,,45.0,22.0,6.7,6.0,0.0328768,,0,,0.19,0.08,0.13,,,2.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
14065741,home,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,False,31.0,21.0,2.0,1.0,0.0,8.0,11.0,13.0,20.0,,5.0,,,90.0,44.0,7.8,13.0,0.0648992,,3,,0.06,0.26,0.14,,,2.0,,5.0,6.0,2.0,1.0,,1.0,1.0,,4.0,1.0,0.5104,0.3124,0.5,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,
14065741,home,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,25,25,False,19.0,16.0,,,1.0,3.0,3.0,13.0,16.0,,3.0,,,68.0,31.0,6.8,13.0,0.419593,,0,,0.38,0.27,-0.01,,1.0,1.0,,6.0,1.0,1.0,,,,,,1.0,1.0,,,,3.0,,,,,,,,2.0,,,5.0,3.0,,,,,,,
