match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,player_firstName,player_lastName,stat_accurateCross,stat_goals,stat_penaltyConceded,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_errorLeadToAShot,stat_clearanceOffLine,stat_lastManTackle
13981432,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175.0,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,17.0,11.0,1.0,,0.0,3.0,5.0,8.0,12.0,1.0,2.0,,,,,,90.0,24.0,6.5,7.0,0.00671413,,1,,-0.23,-0.17,-0.15,,1.0,2.0,3.0,6.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,,2.0,,0.0905,,-0.19,,,,,,,,,,,,,True,1.0,,
13981432,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178.0,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,True,24.0,23.0,2.0,2.0,0.0,5.0,5.0,18.0,19.0,,1.0,,,,,,27.0,32.0,7.0,6.0,0.126731,,0,,0.25,0.12,0.13,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,,,,,,2.0,,,,,,
13981432,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189.0,8641,M,,1156616,EUR,1119916800,F,94,94,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,,,,22.0,5.0,6.3,1.0,0.0152143,,0,,-0.23,,0.15,,4.0,,4.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184.0,7355,M,,929199,EUR,915667200,D,30,30,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,,,,,,,13.0,14.0,6.8,5.0,0.00110267,,1,,-0.05,-0.06,-0.01,,1.0,3.0,1.0,3.0,,,,1.0,,,,,1.0,,,,0.0571,,0.01,1.0,,,,,,,,,,,,,,,
13981432,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180.0,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,,1.0,,,,,,13.0,13.0,6.6,3.0,0.00239125,,2,,0.0,0.06,0.0,,,,1.0,,,1.0,,1.0,,,,,,,,,0.1155,,0.02,,,,,,,,,1.0,,,,,,,
13981432,home,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189.0,10665,M,,1086223,EUR,1067040000,F,14,14,True,6.0,6.0,,,0.0,,,6.0,6.0,,,,,,,,13.0,8.0,7.0,1.0,0.194019,,0,,0.33,0.01,0.15,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,
13981432,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191.0,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188.0,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186.0,10877,M,benpavard21,787505,EUR,827971200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188.0,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195.0,2235,M,,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182.0,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178.0,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181.0,6103,M,,977679,EUR,1008288000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,,1048889,EUR,1053129600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Răzvan Sava,razvan-sava,R. Sava,G,90,195.0,1061,M,,1001997,EUR,1024617600,G,90,90,False,32.0,17.0,18.0,3.0,0.0,14.0,15.0,3.0,17.0,1.0,6.0,2.0,,2.0,1.0,1.0,90.0,36.0,6.9,15.0,0.00071999,0.3979,0,0.4377,0.1,-0.01,-0.03,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Nicolò Bertola,nicolo-bertola,N. Bertola,D,13,185.0,508,M,,1136399,EUR,1048377600,D,13,13,False,16.0,12.0,2.0,1.0,0.0,9.0,10.0,3.0,6.0,1.0,1.0,,,,,,45.0,20.0,6.8,5.0,0.00057449,,0,,-0.14,0.02,-0.13,,,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,
13981432,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,,1063373,EUR,1011225600,D,31,31,False,26.0,22.0,9.0,6.0,0.0,14.0,15.0,8.0,11.0,15.0,1.0,,,,,,90.0,45.0,7.4,4.0,0.00398276,,0,,0.12,0.02,0.21,,4.0,10.0,7.0,11.0,,,,,,,,,,1.0,,,,,,,Thomas Kristensen,,,,,3.0,,,,,2.0,,,,
13981432,away,Udinese,Oumar Solet,oumar-solet,O. Solet,D,28,192.0,1946,M,,892979,EUR,949881600,D,28,28,False,34.0,29.0,5.0,2.0,0.0,23.0,26.0,6.0,8.0,5.0,5.0,,,,,,90.0,55.0,7.8,9.0,0.00676082,,1,,0.17,0.05,1.0,,1.0,4.0,3.0,8.0,,1.0,,,,2.0,2.0,2.0,2.0,3.0,1.0,,0.0178,,-0.12,1.0,,,,,,,,1.0,,,,,,,2.0
13981432,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,,609206,EUR,801360000,M,19,19,False,9.0,8.0,2.0,1.0,0.0,2.0,2.0,6.0,7.0,4.0,1.0,,,,,,80.0,30.0,6.8,9.0,0.0151606,,0,,0.09,-0.52,0.16,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
13981432,away,Udinese,Jakub Piotrowski,jakub-piotrowski,J. Piotrowski,M,24,188.0,2357,M,,825271,EUR,875923200,M,24,24,False,15.0,12.0,2.0,,0.0,6.0,6.0,6.0,9.0,,2.0,,,,,,70.0,23.0,6.5,7.0,0.0250959,,1,,0.1,0.15,-0.09,,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,0.0159,0.0491,-0.06,2.0,,,,,,1.0,,,1.0,,,,,,
13981432,away,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,,227894,EUR,803692800,M,8,8,False,26.0,19.0,5.0,1.0,0.0,10.0,12.0,9.0,14.0,5.0,1.0,,,,,,90.0,39.0,6.7,7.0,0.00412975,,0,,-0.02,0.0,0.18,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,True,,,
13981432,away,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189.0,2507,M,,1444690,EUR,1042502400,M,14,14,False,16.0,14.0,2.0,2.0,0.0,5.0,5.0,9.0,11.0,1.0,4.0,,,,,,90.0,42.0,8.2,13.0,0.0514589,,2,,-0.03,0.19,-0.04,,2.0,1.0,7.0,7.0,3.0,3.0,2.0,,2.0,,1.0,,6.0,4.0,,,0.1601,1.2476,0.72,1.0,,,,1.0,,1.0,,,1.0,,,,,,
13981432,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,,964119,EUR,942537600,M,33,33,False,21.0,15.0,5.0,3.0,0.0,5.0,8.0,10.0,13.0,2.0,4.0,,,,,,90.0,45.0,6.9,12.0,0.0242002,,1,,0.19,0.05,0.15,,1.0,,2.0,1.0,,,,1.0,,,,,2.0,1.0,,,0.0335,,0.0,3.0,,,,,,1.0,,,,,,,,,
13981432,away,Udinese,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3430,M,,796455,EUR,852854400,F,15,15,False,21.0,13.0,3.0,1.0,0.0,7.0,9.0,6.0,12.0,,2.0,,,,,,63.0,27.0,5.9,10.0,0.0196238,,1,,-0.28,0.04,0.19,,3.0,1.0,6.0,1.0,1.0,,,1.0,,,,,1.0,,2.0,,0.0404,,-0.19,,,,,,,,,,1.0,,,,,,
13981432,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189.0,1417,M,,830858,EUR,887328000,F,9,9,False,13.0,11.0,1.0,,1.0,4.0,4.0,7.0,9.0,1.0,2.0,,,,,,70.0,28.0,7.8,5.0,0.063406,,3,,-0.06,0.32,-0.07,,1.0,2.0,5.0,8.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,4.0,,,0.9386,0.776,0.28,,,,,1.0,,2.0,,,2.0,,,,,,
13981432,away,Udinese,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192.0,1618,M,,1126175,EUR,1088121600,D,2,2,True,5.0,2.0,2.0,,0.0,1.0,2.0,1.0,3.0,6.0,,,,,,,45.0,16.0,6.8,4.0,0.0731606,,0,,0.2,,0.26,,2.0,,3.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,
13981432,away,Udinese,Adam Buksa,adam-buksa,A. Buksa,F,18,191.0,3770,M,AdamBuksa,1138856,EUR,837129600,F,18,18,True,4.0,1.0,,,0.0,,,1.0,4.0,1.0,,,,,,,27.0,8.0,6.7,4.0,0.00036712,,0,,-0.05,0.02,0.23,,4.0,3.0,4.0,4.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,,904887,EUR,954892800,M,32,32,True,3.0,,2.0,,0.0,,,,3.0,,,,,,,,20.0,9.0,6.4,4.0,,,1,,-0.03,-0.1,0.15,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,0.0057,,-0.09,,,,,,,,,,,,,,,,
13981432,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,,1009661,EUR,915408000,M,6,6,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,20.0,8.0,6.6,,0.00251558,,0,,-0.01,0.09,0.19,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
13981432,away,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181.0,693,M,,1068286,EUR,939254400,M,77,77,True,,,,,0.0,,,,0.0,1.0,,,,,,,10.0,4.0,6.6,2.0,0.00059268,,0,,-0.01,0.04,0.26,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981432,away,Udinese,Alessandro Nunziante,nunziante-alessandro,A. Nunziante,G,1,193.0,230,M,,1493201,EUR,1173830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Nunziante,,,,,,,,,,,,,,
13981432,away,Udinese,Gioele Venuti,gioele-venuti,G. Venuti,G,41,,23,M,,1997168,EUR,1236470400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Gioele Venuti,,,,,,,,,,,,,,
13981432,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,,575852,EUR,891043200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,,351434,EUR,762825600,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981432,away,Udinese,Lennon Miller,lennon-miller,L. Miller,M,38,182.0,1311,M,,1154894,EUR,1156464000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lennon Miller,,,,,,,,,,,,,,
13981432,away,Udinese,Abdoulaye Camara,abdoulaye-camara,A. Camara,M,29,186.0,299,M,,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoulaye Camara,,,,,,,,,,,,,,
13981432,away,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184.0,2552,M,,1155571,EUR,1105574400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
