match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
12528242,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,8.0,5.0,,0.0,3.0,4.0,4.0,,5.0,,1.0,3.0,,,,,,,61.0,17.0,6.8,4.0,0.00270659,1,,,2.0,,1.0,2.0,,,1.0,,2.0,1.0,,,,,0.0761,,1.0,,,,,,,,,
12528242,home,Alanyaspor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,10,10,True,6.0,5.0,,0.0,5.0,6.0,,,1.0,,1.0,,,,,,,,29.0,9.0,6.4,3.0,3.03e-05,0,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12528242,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,True,14.0,13.0,2.0,0.0,5.0,5.0,9.0,,1.0,1.0,1.0,1.0,,,,,,,29.0,19.0,6.8,3.0,0.0280201,1,,2.0,8.0,,,1.0,,,1.0,,,,1.0,,,,0.0739,2.0,1.0,,,,,,,,,
12528242,home,Alanyaspor,Juan Christian,Juan Christian,,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,5.0,4.0,2.0,0.0,3.0,4.0,2.0,1.0,5.0,,2.0,,,,,,,,19.0,15.0,7.1,4.0,0.00446306,3,,2.0,1.0,1.0,,2.0,1.0,,4.0,3.0,1.0,1.0,,1.0,,,0.0883,,1.0,,,1.0,0.2465,,,,,
12528242,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,10.0,7.0,1.0,0.0,5.0,6.0,5.0,,1.0,,2.0,,,,,,,,11.0,13.0,6.7,3.0,0.0730556,1,,,3.0,1.0,,,,,,,1.0,,,1.0,,,0.0206,1.0,,,1.0,,,,,,,
12528242,home,Alanyaspor,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,628,M,190147,EUR,820108800,F,11,11,True,7.0,7.0,,0.0,1.0,1.0,6.0,,1.0,,1.0,,,,,,,,11.0,9.0,6.8,1.0,0.0728422,0,,,6.0,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12528242,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,home,Alanyaspor,Buluthan Bulut,,,bulut-buluthan,B. Bulut,M,21,171,9,M,1046689,EUR,1027209600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,home,Alanyaspor,Bera Ceken,Bera Ceken,,bera-ceken,B. Ceken,F,,178,20,M,1568920,EUR,1124323200,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Erce Kardeşler,,,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,26.0,14.0,18.0,0.0,10.0,11.0,15.0,,,1.0,10.0,,1.0,2.0,3.0,,1.0,1.0,90.0,39.0,7.4,13.0,0.00243819,0,0.7116,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Kamil Ahmet Çörekçi,,,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,46.0,41.0,4.0,0.0,20.0,21.0,26.0,,4.0,5.0,2.0,2.0,,,,,,,90.0,66.0,7.4,6.0,0.0197693,0,,2.0,21.0,1.0,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,,,,,True,,,
12528242,away,Hatayspor,Guy-Marcelin Kilama,,,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,45.0,43.0,6.0,0.0,34.0,35.0,10.0,1.0,5.0,6.0,3.0,1.0,,,,,,,90.0,60.0,7.6,3.0,0.00355314,0,,5.0,9.0,,1.0,4.0,,1.0,,,3.0,3.0,,,2.0,2.0,,,,,,,,,,,,
12528242,away,Hatayspor,Francisco Calvo,,,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,4,4,False,46.0,40.0,5.0,0.0,29.0,31.0,15.0,1.0,1.0,2.0,5.0,,,,,,,,90.0,56.0,7.2,6.0,0.00604593,2,,3.0,11.0,,1.0,3.0,,,,,,,,2.0,1.0,3.0,0.1804,,,2.0,,,,,,1.0,,
12528242,away,Hatayspor,Cemali Sertel,,,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,30.0,25.0,5.0,0.0,13.0,14.0,19.0,1.0,15.0,2.0,4.0,2.0,,,,,,,87.0,66.0,7.6,10.0,0.0119757,0,,2.0,14.0,3.0,1.0,7.0,2.0,,5.0,4.0,8.0,4.0,2.0,,,3.0,,1.0,,1.0,2.0,,,,,,,
12528242,away,Hatayspor,Chandrel Massanga,Chandrel Massanga,,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,8,8,False,41.0,33.0,6.0,0.0,22.0,25.0,16.0,,2.0,2.0,6.0,1.0,,,,,,,90.0,51.0,6.4,10.0,0.00568471,1,,3.0,11.0,,,3.0,1.0,,2.0,1.0,,,1.0,,,1.0,0.3833,,,,,1.0,0.6168,,,1.0,,
12528242,away,Hatayspor,Joelson Fernandes,Joelson Mendes,,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,21.0,18.0,1.0,0.0,6.0,7.0,20.0,,7.0,,9.0,3.0,,,,,,,77.0,46.0,7.1,15.0,0.121883,1,,,15.0,6.0,,8.0,,6.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,0.0163,1.0,,,3.0,,,1.0,,,,
12528242,away,Hatayspor,Görkem Sağlam,,,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,39.0,30.0,6.0,0.0,17.0,18.0,30.0,2.0,3.0,,5.0,,,,,,,,90.0,60.0,7.6,20.0,0.333867,0,,4.0,16.0,9.0,1.0,5.0,,2.0,,,1.0,1.0,3.0,,1.0,2.0,,3.0,,,3.0,,,,,,2.0,
12528242,away,Hatayspor,Lamine Diack,,,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,17,17,False,31.0,27.0,1.0,0.0,9.0,10.0,21.0,1.0,4.0,2.0,4.0,1.0,,,,,,,90.0,42.0,7.1,7.0,0.0221719,0,,1.0,18.0,,,2.0,,,1.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,
12528242,away,Hatayspor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,21.0,15.0,2.0,0.0,5.0,5.0,19.0,3.0,6.0,1.0,6.0,1.0,,,,,,,87.0,35.0,6.4,14.0,0.0566342,0,,1.0,10.0,3.0,,7.0,2.0,1.0,2.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,
12528242,away,Hatayspor,Carlos Strandberg,,,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,6.0,5.0,,0.0,1.0,1.0,5.0,2.0,2.0,,1.0,,,,,,,,59.0,10.0,6.4,4.0,0.00209259,1,,,4.0,,1.0,3.0,,2.0,,,,,1.0,,,,0.0582,,1.0,,,,,,,,,
12528242,away,Hatayspor,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,True,8.0,6.0,,0.0,2.0,2.0,6.0,1.0,2.0,,,,,,,,,,31.0,14.0,6.5,3.0,0.00580893,2,,,4.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,0.1085,,2.0,,,,,1.0,,,,aboubakarvincent
12528242,away,Hatayspor,Bilal Boutobba,,,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,True,4.0,4.0,,0.0,3.0,3.0,1.0,,,,1.0,,,,,,,,13.0,9.0,6.3,3.0,0.00742451,0,,,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
12528242,away,Hatayspor,Cengiz Demir,,,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,0.0,,,,,,,,,,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Funsho Bamgboye,,,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,F,7,7,True,3.0,2.0,,0.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,9.0,6.0,6.7,1.0,2.935e-05,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Visar Bekaj,,,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Recep Burak Yılmaz,,,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Kerim Alıcı,,,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Rui Pedro,,,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Selimcan Temel,,,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528242,away,Hatayspor,Abdulkadir Parmak,,,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
