match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_outfielderBlock,player_sofascoreId
10388513,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,44.0,25.0,36.0,18.0,12.0,17.0,13.0,27.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,51.0,6.6,19.0,0.0,0.0,0.00829325,1.0,0,-0.3135,,,,,,,,,,,,,,,,,,,,,,,,,
10388513,home,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,False,24.0,13.0,4.0,1.0,7.0,11.0,6.0,16.0,,4.0,2.0,6.0,,,,,,,,90.0,46.0,6.6,16.0,0.0,0.0,0.050589,,0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10388513,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,26.0,20.0,6.0,4.0,13.0,15.0,7.0,11.0,1.0,3.0,3.0,4.0,2.0,1.0,,,,,,90.0,36.0,6.6,7.0,0.0,0.0,0.0110394,,0,,,3.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10388513,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,32.0,24.0,5.0,1.0,20.0,23.0,4.0,9.0,2.0,5.0,2.0,6.0,3.0,2.0,,,,,,90.0,45.0,6.9,10.0,0.3421,0.7315,0.00098694,,2,,,6.0,,,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
10388513,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,46.0,32.0,5.0,1.0,19.0,25.0,13.0,22.0,1.0,6.0,5.0,11.0,4.0,4.0,,,,,,90.0,72.0,6.6,18.0,0.0,0.0,0.0578953,1.0,0,,1.0,7.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,
10388513,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,22.0,13.0,2.0,,8.0,11.0,5.0,11.0,4.0,8.0,2.0,7.0,3.0,1.0,,,,,,90.0,36.0,7.3,10.0,0.0,0.0,0.0369631,2.0,0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,True,1.0,1.0,1.0,,,,,,
10388513,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,39.0,31.0,6.0,5.0,8.0,8.0,24.0,33.0,,7.0,1.0,6.0,1.0,1.0,,,,,,87.0,56.0,7.3,10.0,0.1763,0.119,0.116685,1.0,3,,2.0,5.0,2.0,2.0,,4.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,2.0,,,,
10388513,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,16.0,11.0,1.0,,4.0,4.0,7.0,12.0,1.0,3.0,,4.0,,,,,,,,84.0,29.0,7.1,10.0,0.5828,0.5681,0.0104315,1.0,4,,,5.0,2.0,1.0,,1.0,,2.0,2.0,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,
10388513,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,22.0,16.0,1.0,1.0,5.0,7.0,14.0,22.0,1.0,2.0,,5.0,,,,,,,,74.0,40.0,8.1,13.0,0.1359,0.1486,0.168618,2.0,1,,7.0,7.0,,,1.0,1.0,3.0,2.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,
10388513,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,18.0,15.0,,,2.0,2.0,15.0,21.0,,8.0,,5.0,1.0,1.0,,,,,,84.0,51.0,8.4,18.0,0.0172,0.0,0.849755,5.0,1,,5.0,9.0,6.0,4.0,,3.0,1.0,3.0,4.0,1.0,2.0,,,,,,3.0,2.0,1.0,2.0,,1.0,,,
