match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_totalCross,stat_errorLeadToAShot,stat_fouls,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14065140,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,False,36.0,14.0,28.0,6.0,0.0,12.0,18.0,2.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,90.0,43.0,6.4,23.0,0.00059089,0,0.02,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,58.0,43.0,9.0,6.0,0.0,24.0,28.0,19.0,30.0,1.0,8.0,10.0,8.0,3.0,,79.0,93.0,7.8,17.0,0.0354201,1,0.25,0.13,0.41,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0535,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,75.0,70.0,6.0,2.0,0.0,34.0,35.0,36.0,40.0,8.0,10.0,12.0,2.0,,,90.0,95.0,7.9,7.0,0.0294581,0,0.3,0.1,0.15,2.0,2.0,,,,1.0,2.0,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,78.0,73.0,6.0,3.0,0.0,35.0,36.0,38.0,42.0,3.0,6.0,14.0,3.0,1.0,,90.0,104.0,7.5,8.0,0.0225974,0,0.27,0.17,0.36,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,39.0,34.0,,,0.0,16.0,17.0,18.0,22.0,,2.0,2.0,5.0,1.0,,90.0,63.0,6.8,12.0,0.114015,0,0.15,0.07,0.16,,3.0,1.0,,,2.0,1.0,1.0,2.0,,3.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,False,44.0,34.0,2.0,1.0,0.0,19.0,22.0,15.0,22.0,1.0,3.0,,6.0,,,79.0,62.0,6.3,14.0,0.0137966,4,0.08,0.07,0.13,4.0,9.0,1.0,,2.0,1.0,2.0,,1.0,0.132,1.0,-0.29,,1.0,,3.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,20.0,18.0,1.0,,0.0,9.0,9.0,9.0,11.0,1.0,1.0,1.0,3.0,,,45.0,26.0,6.7,3.0,0.0126753,0,0.12,0.0,0.17,,2.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,ellyes_skhiri,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,33.0,28.0,5.0,3.0,0.0,8.0,10.0,20.0,23.0,2.0,12.0,3.0,4.0,3.0,,90.0,69.0,8.4,16.0,0.0334839,2,0.15,0.18,-0.07,2.0,11.0,5.0,2.0,1.0,1.0,5.0,3.0,1.0,0.1744,1.0,0.53,,4.0,,1.0,,2.0,3.0,1.0,,,,doanritsu,1.0,1.0,0.3814,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,10.0,6.0,,,0.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,,,,45.0,20.0,6.4,8.0,0.0167386,0,-0.09,0.12,0.17,3.0,4.0,1.0,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,fareschaibi28,,,,,,,,,,,,,,
14065140,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,7,7,False,15.0,8.0,1.0,,0.0,3.0,5.0,5.0,10.0,,1.0,,2.0,,,66.0,23.0,6.7,10.0,0.0439929,2,0.14,0.12,0.13,1.0,2.0,1.0,1.0,,1.0,,,,0.19,,0.05,,3.0,,,1.0,,1.0,,,,1.0,,1.0,,0.0669,1.0,1.0,,,,,,,,,
