match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,from
12528262,FT,4.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12528262,,,,,90,4.0,,1,,,substitution,123102728.0,False,True,regular,,,,,,,
12528262,,4.0,3.0,,90,1.0,,1,,,goal,187666694.0,,True,regular,352676.0,Olivier Ntcham,,,,,
12528262,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,
12528262,,,,,84,,,7,,,substitution,123102612.0,False,False,regular,,,,,,,
12528262,,,,,84,,,7,,,substitution,123102624.0,False,False,regular,,,,,,,
12528262,,3.0,3.0,,79,,,12,,,goal,187666010.0,,True,regular,169113.0,Kingsley Schindler,,,,,
12528262,,,,,77,,,14,,,substitution,123102544.0,False,False,regular,,,,,,,
12528262,,,,,77,,,14,,,substitution,123102543.0,False,False,regular,,,,,,,
12528262,,,,,74,,,17,,,substitution,123102521.0,False,True,regular,,,,,,,
12528262,,,,,74,,,17,,,substitution,123102520.0,False,True,regular,,,,,,,
12528262,,2.0,3.0,,70,,,21,,,goal,187665303.0,,True,regular,352676.0,Olivier Ntcham,,,,,
12528262,,,,,66,,,25,,,substitution,123102440.0,False,False,regular,,,,,,,
12528262,,,,,59,,,32,,,substitution,123102376.0,False,True,regular,,,,,,,
12528262,,,,,56,,,35,,,card,121589400.0,,False,yellow,1122632.0,Malcom Bokele,,Malcom Bokele,Argument,False,
12528262,,,,,55,,,36,,,card,121589401.0,,False,yellow,798375.0,Mateusz Lis,,Mateusz Lis,Time wasting,False,
12528262,,1.0,3.0,,50,,,41,,,goal,187664110.0,,False,regular,1009928.0,Juan Santos da Silva,,,,,
12528262,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12528262,,,,,45,0.0,,1,,,injuryTime,,,,,,,5.0,,,,
12528262,,1.0,2.0,,41,,,5,,,goal,187661865.0,,False,regular,1133743.0,Rômulo,,,,,
12528262,,1.0,1.0,,28,,,18,,,goal,187660788.0,,True,regular,943593.0,Marius Mouandilmadji,,,,,
12528262,,0.0,1.0,,13,,,33,,,goal,187659858.0,,False,ownGoal,140735.0,Zeki Yavru,,,,,owngoal
12528262,,,,,5,,,41,,,substitution,123101264.0,True,False,injury,,,,,,,
