match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,player_firstName,player_lastName,stat_goalAssist,stat_wonContest,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_saves
11067403,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,19.0,13.0,,,3.0,3.0,10.0,17.0,1.0,,,90.0,39.0,6.7,16.0,1.7917,1.4782,0.0237979,6,,10.0,4.0,,2.0,1.0,,,3.0,1.0,2.0,1.0,3.0,3.0,,,2.0,,,,1.0,1.0,4.0,,3.0,,,1.0,3.0,ennervalencia,2.0,,,
11067403,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,12.0,11.0,6.5,4.0,0.0,0.0,0.00206685,0,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11067403,home,Internacional,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,23,23,True,8.0,7.0,,,4.0,4.0,4.0,5.0,1.0,,,12.0,12.0,7.0,1.0,0.0,0.0,0.0378666,0,,2.0,1.0,,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,
11067403,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,,,,,,,,,,,,10.0,1.0,6.5,,0.0,0.0,0.0,0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,10.0,6.0,6.9,,0.0591,0.0335,0.00018678,1,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11067403,home,Internacional,Dalbert,dalbert,Dalbert,D,36,181,321,M,385386,EUR,747446400,D,29,29,True,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Lucca,,,,,,,,,,,,,,,,
11067403,home,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,False,18.0,14.0,5.0,1.0,12.0,14.0,2.0,4.0,3.0,,,90.0,25.0,6.3,5.0,0.0,0.0,0.00016772,0,-0.48,,,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,3.0,4.0
11067403,away,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,45.0,43.0,1.0,1.0,24.0,25.0,19.0,25.0,3.0,,,90.0,76.0,6.9,13.0,0.0727,0.0636,0.0170813,2,,4.0,5.0,,3.0,,3.0,,1.0,1.0,,1.0,,,,,1.0,,,,,5.0,1.0,,1.0,1.0,,1.0,,,,,,
11067403,away,Grêmio,Pedro Geromel,pedro-geromel,P. Geromel,D,3,190,681,M,13338,EUR,496108800,D,3,3,False,61.0,51.0,9.0,2.0,40.0,43.0,11.0,18.0,7.0,,,90.0,69.0,6.3,10.0,0.0,0.0,0.00237164,0,,1.0,2.0,,,5.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,
11067403,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,36.0,29.0,5.0,3.0,22.0,24.0,7.0,12.0,5.0,,,86.0,51.0,6.8,9.0,0.0,0.0,0.00191466,0,,4.0,7.0,2.0,,4.0,3.0,3.0,1.0,,1.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,36.0,23.0,5.0,2.0,6.0,7.0,17.0,36.0,5.0,,,90.0,66.0,6.2,22.0,0.0,0.0,0.0277298,0,,1.0,3.0,1.0,,2.0,,,1.0,3.0,,,,,,1.0,,,,,,7.0,,,,,,,,,,,,
11067403,away,Grêmio,Felipe Carballo,felipe-carballo,F. Carballo,M,,177,618,M,805038,EUR,844387200,M,8,8,False,23.0,19.0,3.0,2.0,6.0,7.0,13.0,16.0,3.0,,,45.0,28.0,6.4,7.0,0.0,0.0,0.00874006,0,,2.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,46.0,44.0,3.0,2.0,25.0,27.0,19.0,19.0,4.0,,,86.0,56.0,6.3,5.0,0.0,0.0,0.00813204,0,,6.0,2.0,4.0,2.0,,,,2.0,,1.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,
11067403,away,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,False,57.0,45.0,6.0,2.0,25.0,30.0,21.0,28.0,7.0,,,90.0,80.0,6.9,16.0,0.0,0.0,0.0196455,0,,7.0,9.0,1.0,1.0,,2.0,2.0,3.0,5.0,4.0,,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,
11067403,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,F,19,19,False,17.0,15.0,1.0,1.0,5.0,5.0,10.0,15.0,,,,45.0,26.0,6.7,8.0,0.0,0.0,0.012272,0,,1.0,4.0,,,,1.0,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,3.0,,,,,,,1.0,,,,,
11067403,away,Grêmio,Luis Suárez,luis-suarez,L. Suárez,F,9,182,125903,M,16943,EUR,538444800,F,9,9,False,30.0,19.0,1.0,1.0,4.0,4.0,15.0,27.0,2.0,,,90.0,46.0,6.6,21.0,0.0626,0.2023,0.0334175,1,,8.0,3.0,,5.0,,,,2.0,3.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,ElPistolero,,,,
11067403,away,Grêmio,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,10,10,False,20.0,17.0,2.0,2.0,3.0,4.0,14.0,16.0,2.0,,,54.0,38.0,6.8,9.0,0.0183,0.0,0.0224268,1,,2.0,6.0,,3.0,,3.0,2.0,5.0,,1.0,,,,,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,
11067403,away,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,True,23.0,18.0,,,7.0,8.0,11.0,15.0,2.0,,,45.0,30.0,6.6,6.0,0.0661,0.0,0.0297992,2,,,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,
11067403,away,Grêmio,Everton Galdino,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,M,13,13,True,12.0,11.0,,,4.0,4.0,7.0,10.0,3.0,,,45.0,19.0,6.2,7.0,0.0,0.0,0.0921637,0,,2.0,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
11067403,away,Grêmio,Lucas Besozzi,lucas-besozzi,L. Besozzi,M,77,176,272,M,1086339,EUR,1043193600,F,22,22,True,13.0,12.0,,,1.0,2.0,11.0,13.0,2.0,,,36.0,21.0,6.5,4.0,0.1458,0.0,0.0128129,1,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,Lucas Besozzi,,,1.0,2.0,,,,1.0,,,,,,,,
11067403,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,4.0,4.0,,,,,4.0,4.0,,,,13.0,7.0,6.7,,0.0,0.0,0.00117731,0,,,3.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11067403,away,Grêmio,Juan Iturbe,juan-iturbe,J. Iturbe,F,11,170,695,M,146415,EUR,739152000,F,21,21,True,5.0,4.0,,,2.0,3.0,2.0,3.0,,,,13.0,7.0,6.7,2.0,0.0,0.0,0.00091752,0,,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,
11067403,away,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Gustavo Martins,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067403,away,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,
11067403,away,Grêmio,Luan,luan,Luan,F,,180,1036,M,386210,EUR,733190400,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
