match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
12357103,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,47.0,36.0,21.0,10.0,0.0,29.0,30.0,7.0,17.0,1.0,1.0,1.0,14.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,90.0,57.0,6.5,13.0,0.00578282,0,-0.6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357103,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,D,5,5,False,,17.0,12.0,6.0,2.0,0.0,4.0,5.0,8.0,14.0,,,2.0,4.0,,,,,,,,45.0,29.0,6.5,10.0,0.00960626,0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12357103,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,False,,46.0,40.0,1.0,1.0,0.0,31.0,32.0,9.0,14.0,5.0,8.0,8.0,3.0,,,,,,,,90.0,61.0,6.9,7.0,0.0147106,0,,,2.0,1.0,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12357103,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,,47.0,39.0,5.0,2.0,0.0,27.0,29.0,12.0,18.0,1.0,2.0,4.0,1.0,,1.0,,,,,,90.0,63.0,7.0,9.0,0.00430707,3,,,2.0,,,,,1.0,,,,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,0.1665,,,,,,,,
12357103,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,48.0,37.0,6.0,4.0,0.0,20.0,22.0,17.0,28.0,3.0,9.0,,5.0,,1.0,,,,,,87.0,79.0,7.0,18.0,0.00709729,3,,2.0,2.0,,,,,5.0,,4.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,0.1786,1.0,0.1056,,,,,,
12357103,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,15.0,10.0,,,0.0,5.0,7.0,5.0,8.0,,3.0,1.0,7.0,,1.0,,,,,,45.0,28.0,7.0,8.0,0.091742,2,,,,2.0,,,,3.0,,2.0,,,3.0,,1.0,,,2.0,,1.0,0.1836,1.0,0.0545,,,,,,
12357103,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,,45.0,37.0,6.0,4.0,0.0,12.0,13.0,25.0,33.0,,2.0,,4.0,,2.0,,,,,,90.0,55.0,6.7,13.0,0.0399181,1,,1.0,,,,,2.0,6.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,0.3018,,,,,,,,
12357103,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,31.0,26.0,3.0,1.0,0.0,8.0,8.0,18.0,27.0,2.0,6.0,,4.0,,3.0,,,,,,81.0,48.0,7.5,13.0,0.0526284,1,,4.0,,,,,1.0,5.0,,1.0,,,2.0,2.0,,,1.0,2.0,,3.0,0.0399,1.0,0.4091,1.0,,,,,
12357103,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,False,,24.0,19.0,2.0,2.0,1.0,6.0,6.0,14.0,24.0,2.0,8.0,1.0,2.0,,1.0,,,,,,77.0,44.0,7.8,12.0,0.19692,2,,6.0,2.0,3.0,,,3.0,5.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,2.0,0.1401,,,,1.0,,,,
12357103,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,False,,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,4.0,6.0,2.0,2.0,,,,,,,,90.0,19.0,6.9,3.0,0.0426885,2,,,,1.0,,,4.0,7.0,,,,,,2.0,,1.0,,,,3.0,0.1314,1.0,0.1847,,,1.0,,,
