match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11540870,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,29.0,13.0,24.0,8.0,9.0,10.0,4.0,19.0,2.0,8.0,1.0,1.0,1.0,1.0,90.0,36.0,6.9,17.0,0.0011509,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540870,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,34.0,24.0,5.0,3.0,13.0,15.0,11.0,19.0,2.0,5.0,,,,,88.0,60.0,7.5,15.0,0.00576473,0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11540870,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,23.0,15.0,7.0,2.0,12.0,15.0,3.0,8.0,1.0,1.0,,,,,90.0,29.0,6.7,8.0,0.00223901,0,,3.0,3.0,1.0,,,,2.0,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,
11540870,home,Konyaspor,Teenage Hadebe,teenage-hadebe,T. L. Hadebe,D,15,180,280,M,864666,EUR,811296000,D,15,15,False,24.0,16.0,8.0,2.0,10.0,13.0,6.0,11.0,2.0,1.0,,,,,72.0,28.0,6.4,9.0,0.00661547,0,1.0,2.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11540870,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,24.0,18.0,6.0,1.0,12.0,12.0,8.0,19.0,5.0,5.0,,,,,90.0,66.0,8.7,20.0,0.419133,2,,2.0,3.0,,4.0,2.0,,1.0,1.0,1.0,2.0,,,,2.0,,1.0,7.0,2.0,1.0,1.0,1.0,1.0,0.1275,0.4233,,,,,,,,
11540870,home,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,36.0,25.0,2.0,1.0,15.0,18.0,10.0,18.0,2.0,4.0,,,,,90.0,43.0,7.5,12.0,0.00285831,1,2.0,3.0,8.0,,1.0,1.0,,,2.0,2.0,,,,,,5.0,,,,,,1.0,1.0,0.0744,0.8135,,,1.0,,,,,
11540870,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,21.0,15.0,5.0,1.0,8.0,8.0,7.0,13.0,3.0,4.0,,,,,90.0,31.0,6.8,7.0,0.0104461,0,1.0,4.0,4.0,1.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,True,,,,
11540870,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,29.0,27.0,2.0,2.0,11.0,12.0,17.0,18.0,1.0,7.0,,,,,90.0,41.0,6.9,7.0,0.131639,1,4.0,10.0,3.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,0.0304,,,,2.0,,1.0,,,
11540870,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,22.0,16.0,2.0,1.0,4.0,6.0,12.0,16.0,,1.0,,,,,81.0,36.0,6.9,9.0,0.0579818,1,1.0,8.0,7.0,2.0,1.0,,,,,,1.0,7.0,3.0,,1.0,,1.0,,,,,,,0.1011,,Ogulcan Ülgün,,1.0,,1.0,,,
11540870,home,Konyaspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,M,72,72,False,12.0,7.0,3.0,1.0,2.0,3.0,5.0,10.0,,2.0,,,,,72.0,24.0,7.2,10.0,0.0621807,1,3.0,4.0,7.0,,,,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,1.0,,0.0346,0.0554,,,,,,,,
