match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalContest,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
13981640,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,False,31.0,11.0,26.0,6.0,0.0,7.0,8.0,4.0,23.0,1.0,7.0,1.0,3.0,4.0,1.0,90.0,40.0,5.6,20.0,0.00142631,11.050781140044,3.0,5.46,3.15,0.3044,0,-1.0049,0.05,-0.02,-0.31,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981640,home,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190.0,485,M,1133236,EUR,1136073600,D,19,19,False,44.0,38.0,7.0,2.0,0.0,21.0,22.0,17.0,22.0,4.0,2.0,,,,,90.0,62.0,6.1,8.0,0.00426123,53.507300134415,10.0,3.78,3.675,,0,,0.07,0.05,-0.72,,,,1.0,2.0,1.0,7.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981640,home,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187.0,2685,M,846148,EUR,908323200,D,15,15,False,39.0,32.0,4.0,,0.0,29.0,31.0,3.0,8.0,5.0,4.0,,,,,90.0,56.0,6.3,7.0,0.00100707,84.42818726807,13.0,27.405,12.39,,0,,0.04,0.05,-0.47,,,,,4.0,6.0,9.0,3.0,,2.0,4.0,2.0,,,Nelsson,3.0,1.0,,,,,,,,,,,,,,,,,,,
13981640,home,Hellas Verona,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,False,46.0,41.0,4.0,2.0,0.0,27.0,27.0,14.0,19.0,,3.0,,,,,90.0,48.0,5.8,6.0,0.0173682,140.39381400293,16.0,17.22,31.5,,0,,0.19,0.04,-0.53,,,,,,3.0,,,,,,,,,,1.0,,1.0,1.0,34.93049120754,1.0,,,,,,,,,,,,,,,
13981640,home,Hellas Verona,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,M,14,14,False,28.0,19.0,3.0,1.0,0.0,8.0,10.0,11.0,18.0,1.0,2.0,,,,,68.0,47.0,6.5,18.0,0.0200341,52.608269218171,6.0,19.635,13.965,,0,,0.22,0.04,-0.13,,,,4.0,1.0,4.0,3.0,1.0,,,2.0,2.0,,2.0,,1.0,,,1.0,14.732144752208,1.0,1.0,,,,,,,,,,,,,,
13981640,home,Hellas Verona,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188.0,567,M,287057,EUR,765676800,M,63,63,False,61.0,50.0,2.0,,0.0,21.0,23.0,29.0,38.0,7.0,7.0,,,,,90.0,89.0,8.3,13.0,0.132659,131.30386062196,18.0,50.19,14.805,,0,,0.19,0.08,0.82,,,,3.0,6.0,4.0,15.0,1.0,4.0,4.0,9.0,4.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
13981640,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,8,8,False,23.0,15.0,6.0,1.0,0.0,9.0,9.0,6.0,14.0,2.0,3.0,,,,,68.0,35.0,6.1,13.0,0.00272544,39.924152287386,7.0,15.435,7.77,,0,,0.0,0.01,-0.08,,,,,,6.0,2.0,,1.0,1.0,1.0,,,2.0,,3.0,1.0,2.0,,,,1.0,,True,,,,,,,,,,,,
13981640,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,12,12,False,21.0,16.0,2.0,1.0,0.0,8.0,10.0,8.0,11.0,1.0,1.0,,,,,84.0,33.0,6.2,6.0,0.0114525,52.467867325183,6.0,-12.6,7.56,,1,,-0.03,-0.25,-0.17,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,0.0269,0.0455,-0.01,,,,,,,,
13981640,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190.0,942,M,1022204,EUR,984268800,F,9,9,False,14.0,11.0,,,1.0,1.0,2.0,10.0,12.0,,2.0,,,,,71.0,27.0,6.6,7.0,0.0515148,49.087735837699,5.0,29.925,14.91,,1,,0.13,0.08,-0.05,,,,1.0,2.0,10.0,5.0,1.0,,,1.0,1.0,,1.0,,7.0,1.0,2.0,1.0,15.918538752034,1.0,1.0,,,,0.1055,,-0.18,1.0,1.0,1.0,,,,,
13981640,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177.0,421,M,837080,EUR,927676800,F,24,24,False,39.0,32.0,3.0,1.0,0.0,13.0,14.0,19.0,25.0,1.0,6.0,,,,,84.0,48.0,6.3,9.0,0.0235279,146.58939715998,16.0,39.165,33.285,,1,,0.05,0.06,-0.03,,,,,,8.0,2.0,1.0,,,1.0,,,,,3.0,,2.0,2.0,52.457705308329,2.0,1.0,,,,0.0454,,0.01,1.0,,,1.0,,,,
13981640,home,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178.0,5518,M,1217613,EUR,1026864000,F,16,16,False,20.0,16.0,2.0,1.0,0.0,5.0,5.0,11.0,15.0,1.0,,,,,,90.0,38.0,8.0,11.0,0.0131223,67.326366265024,7.0,41.055,12.495,,4,,-0.3,0.25,-0.09,,,,,2.0,10.0,6.0,2.0,,,,,,3.0,giftorban,4.0,2.0,3.0,,25.629024067292,2.0,3.0,,,3.0,0.6867,1.32,0.73,2.0,,,1.0,1.0,,,
13981640,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188.0,1378,M,972523,EUR,948240000,M,36,36,True,23.0,21.0,1.0,,0.0,7.0,7.0,14.0,16.0,,2.0,,,,,22.0,28.0,6.9,2.0,0.0156491,57.543440726982,7.0,2.1,5.565,,0,,0.1,0.03,-0.04,,,,,2.0,1.0,4.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
