match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalCross,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside
14288953,home,CD Nacional,Paulinho Bóia,,,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,11,11,False,31.0,23.0,3.0,,0.0,8.0,9.0,15.0,22.0,,3.0,2.0,4.0,,,,,,,77.0,39.0,6.7,11.0,0.0403294,140.33465893176,12.0,89.565,24.36,,0,,-0.05,0.32,-0.03,,1.0,4.0,1.0,,,,,,,,,,,,,1.0,,75.300460774416,4.0,,1.0,2.0,2.0,,,,,,,
14288953,home,CD Nacional,Chiheb Labidi,,,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,,1.0,2.0,1.0,,,,,,,29.0,13.0,6.7,,0.00288184,10.978856953253,1.0,1.47,1.47,,0,,-0.01,0.02,0.19,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
14288953,home,CD Nacional,Witi,,,witi,Witi,M,7,178,442,M,786269,EUR,841017600,F,7,7,True,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,,,,,,,,,,,13.0,7.0,7.7,2.0,0.00206388,39.99752347861,3.0,30.555,20.895,,1,,0.08,0.14,-0.04,,,1.0,,,1.0,,1.0,1.0,,,0.0183,0.0529,0.55,,,,,22.532191393648,1.0,,,1.0,,,,,,,,
14288953,home,CD Nacional,Daniel Júnior,,,daniel-junior,D. Júnior,M,10,177,259,M,1172052,EUR,1020902400,M,10,10,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,,,,,13.0,5.0,6.6,,0.00245284,,,,,,0,,0.0,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,André Sousa,,,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,,,,,2.0,5.0,,,0.00631818,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,Lucas João,,,lucas-joao,L. João,F,19,192,449,M,253837,EUR,747100800,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,,0.00261147,7.3557977813423,1.0,-5.775,-5.775,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,Kevyn,Kevyn,,kevyn,Kevyn,G,50,192,50,M,1524116,EUR,1120176000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,Francisco Gonçalves,,,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,home,CD Nacional,Deivison Souza Brito,,,deivison-souza-brito,D. S. Brito,M,88,185,29,M,1806732,EUR,1146700800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,away,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,False,27.0,20.0,9.0,2.0,0.0,18.0,21.0,2.0,6.0,,,1.0,10.0,,,1.0,,1.0,1.0,90.0,36.0,5.3,7.0,0.00205024,41.699258007338,6.0,13.86,6.825,0.1942,0,-2.1797,0.01,0.01,-0.69,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14288953,away,Rio Ave,Francisco Petrasso,Francisco Petrasso,,petrasso-francisco,F. Petrasso,D,23,191,153,M,1467139,EUR,1014854400,D,23,23,False,25.0,21.0,7.0,3.0,0.0,17.0,17.0,4.0,8.0,,3.0,1.0,1.0,,,,,,,45.0,34.0,6.5,5.0,0.173915,50.720212703219,9.0,22.995,11.445,,0,,0.17,0.02,-0.2,,,2.0,1.0,1.0,,,,,,1.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,,,
14288953,away,Rio Ave,Jakub Brabec,,,jakub-brabec,J. Brabec,D,32,186,152,M,72020,EUR,713059200,D,32,32,False,60.0,56.0,6.0,6.0,0.0,48.0,50.0,8.0,10.0,1.0,5.0,4.0,3.0,,,,,,,90.0,73.0,6.2,6.0,0.00479591,162.43667871696,26.0,41.895,16.695,,1,,0.11,0.06,-0.51,,5.0,6.0,,,,,,,1.0,,0.0483,,-0.2,1.0,,4.0,4.0,,,,,1.0,,,,,,,,
14288953,away,Rio Ave,Nelson Abbey,Nelson Abbey,,nelson-abbey,N. Abbey,D,6,187,247,M,1064359,EUR,1062028800,D,6,6,False,60.0,54.0,6.0,2.0,0.0,41.0,43.0,13.0,17.0,,2.0,5.0,10.0,,,,,,,90.0,76.0,5.9,9.0,0.00713236,225.01358559778,24.0,45.255,26.46,,0,,0.1,0.08,-0.58,,2.0,3.0,1.0,,,,,3.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
14288953,away,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,M,20,20,False,31.0,25.0,6.0,1.0,0.0,17.0,20.0,8.0,11.0,1.0,2.0,3.0,4.0,,,,,,,77.0,55.0,6.9,15.0,0.0096196,137.43998588949,15.0,24.255,19.53,,1,,0.06,0.1,-0.05,,,1.0,,1.0,1.0,,,,1.0,1.0,0.0179,0.1861,0.21,,,,,20.13434170764,1.0,,6.0,,,,1.0,,,,,
14288953,away,Rio Ave,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,44,44,False,52.0,47.0,1.0,,0.0,30.0,33.0,17.0,19.0,2.0,8.0,2.0,3.0,,,,,,,90.0,66.0,6.5,7.0,0.0356268,162.58533889277,25.0,9.6600000000001,12.81,,0,,0.04,0.12,-0.33,,1.0,7.0,1.0,2.0,,,,2.0,,1.0,,,,,,2.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,1.0
14288953,away,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,10,10,False,25.0,21.0,4.0,1.0,0.0,12.0,12.0,9.0,13.0,,4.0,1.0,3.0,,,,,,,45.0,38.0,6.8,8.0,0.0796092,76.979449002554,11.0,22.26,10.395,,0,,0.13,0.08,-0.04,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,8.5497602305562,1.0,1.0,2.0,,3.0,,1.0,,,,,
14288953,away,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,M,17,17,False,37.0,29.0,5.0,2.0,0.0,18.0,23.0,11.0,14.0,,2.0,,4.0,,,,,,,90.0,61.0,6.2,11.0,0.0594642,81.301460814101,12.0,10.08,9.45,,3,,0.05,0.04,-0.3,,1.0,3.0,,2.0,2.0,1.0,,2.0,,,0.162,0.4843,-0.42,,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,,True,,,
14288953,away,Rio Ave,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,11,11,False,15.0,9.0,,,0.0,1.0,1.0,8.0,14.0,,3.0,,1.0,,,,,,,67.0,33.0,6.4,16.0,0.0479549,120.94734601487,14.0,20.895,22.575,,0,,0.03,0.04,-0.02,,,5.0,2.0,4.0,,,,,4.0,,,,,,,,,22.80974180038,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,
14288953,away,Rio Ave,Dario Špikić,,,dario-spikic,D. Špikić,M,18,183,790,M,826024,EUR,922060800,F,18,18,False,10.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,8.0,,5.0,,5.0,,,,,,,67.0,24.0,6.9,7.0,0.00792814,157.26371139852,10.0,42.735,30.24,,2,,-0.11,0.3,0.0,,,3.0,,2.0,1.0,1.0,,,4.0,1.0,0.0469,0.0796,-0.23,,,2.0,,87.631824504398,3.0,,,,3.0,,,,,,,
14288953,away,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,5.0,,3.0,,,,,,,90.0,23.0,6.9,5.0,0.121269,63.297666760151,5.0,20.16,25.41,,3,,0.18,0.14,-0.01,,,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,0.1737,0.5191,-0.39,,,,,,,,1.0,,5.0,,,,,,,4.0
14288953,away,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,14.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,10.0,,,,1.0,,,,,,,45.0,16.0,6.3,3.0,0.0798592,21.582001098311,2.0,19.11,14.91,,0,,-0.03,0.02,-0.16,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
14288953,away,Rio Ave,Georgios Liavas,,,georgios-liavas,G. Liavas,M,54,175,143,M,946909,EUR,981849600,M,54,54,True,21.0,19.0,2.0,1.0,0.0,12.0,12.0,7.0,9.0,,,,,,,,,,,45.0,26.0,6.3,4.0,0.0126231,67.799279265069,10.0,32.76,12.6,,0,,0.07,0.07,-0.07,,2.0,4.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,
14288953,away,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,1.0,,,,,,,23.0,12.0,6.3,3.0,0.0315921,35.498382298034,4.0,11.13,7.56,,1,,-0.01,0.23,-0.12,,,,,1.0,,,,,1.0,,0.0361,,-0.25,1.0,,,,26.417792276706,2.0,,1.0,,,,1.0,,,,,
14288953,away,Rio Ave,Diogo Bezerra,Diogo Bezerra,,diogo-bezerra,D. Bezerra,M,7,186,112,M,1176881,EUR,1026777600,F,7,7,True,3.0,3.0,,,0.0,,,3.0,3.0,,2.0,,,,,,,,,23.0,11.0,6.6,3.0,0.00588959,34.852962656089,4.0,5.04,8.295,,0,,0.0,0.04,-0.01,,,2.0,,4.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,1.0
14288953,away,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,77,77,True,10.0,8.0,1.0,,0.0,4.0,5.0,4.0,5.0,,,1.0,,,,,,,,13.0,15.0,6.2,3.0,0.00714728,47.645552647926,7.0,27.615,10.5,,0,,-0.21,0.17,-0.14,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,
14288953,away,Rio Ave,Alfonso Pastor,,,alfonso-pastor,A. Pastor,G,1,190,66,M,872868,EUR,970617600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,away,Rio Ave,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,426,M,1005992,EUR,1044144000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,away,Rio Ave,Julien Lomboto,,,lomboto-julien,J. Lomboto,D,63,191,40,M,1478890,EUR,1021248000,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288953,away,Rio Ave,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186,230,M,867438,EUR,971568000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
