match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12764899,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,32.0,25.0,12.0,5.0,0.0,22.0,22.0,3.0,10.0,1.0,9.0,3.0,1.0,1.0,1.0,90.0,42.0,7.0,7.0,0.00166849,0,0.1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,83.0,75.0,12.0,7.0,0.0,51.0,53.0,24.0,31.0,2.0,1.0,,,,,90.0,108.0,7.1,11.0,0.0109811,0,,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192.0,385,M,889430,EUR,816048000,D,27,27,False,112.0,107.0,7.0,3.0,0.0,86.0,87.0,21.0,25.0,6.0,1.0,,,,,90.0,127.0,6.9,5.0,0.0071301,1,,,5.0,4.0,1.0,,,1.0,3.0,2.0,1.0,1.0,2.0,0.1406,,,,,,,,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194.0,1395,M,920514,EUR,908323200,D,3,3,False,86.0,78.0,7.0,3.0,0.0,55.0,57.0,23.0,31.0,,5.0,,,,,90.0,100.0,7.2,14.0,0.0327806,0,,2.0,7.0,1.0,4.0,3.0,3.0,1.0,1.0,6.0,,,5.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,D,42,42,False,47.0,38.0,5.0,3.0,0.0,20.0,22.0,18.0,26.0,,5.0,,,,,90.0,60.0,6.5,12.0,0.00856162,0,,1.0,2.0,,,,,2.0,,7.0,,,1.0,,5.0,,,,1.0,True,1.0,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186.0,355,M,988909,EUR,926985600,M,11,11,False,15.0,9.0,1.0,,0.0,3.0,5.0,6.0,13.0,1.0,5.0,,,,,79.0,38.0,6.6,17.0,0.125506,2,,3.0,7.0,,2.0,1.0,3.0,,2.0,9.0,1.0,1.0,,0.1433,2.0,7.0,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12764899,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,False,36.0,26.0,2.0,,0.0,9.0,9.0,17.0,28.0,1.0,5.0,,,,,90.0,56.0,7.0,17.0,0.0324619,0,,1.0,6.0,2.0,1.0,,2.0,3.0,1.0,6.0,,,1.0,,2.0,4.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,M,4,4,False,53.0,47.0,3.0,1.0,0.0,30.0,30.0,17.0,23.0,2.0,4.0,,,,,86.0,65.0,6.9,8.0,0.00511915,0,,,7.0,1.0,3.0,2.0,1.0,,3.0,4.0,,,3.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12764899,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175.0,1186,M,139304,EUR,751593600,M,14,14,False,22.0,18.0,,,0.0,7.0,8.0,14.0,19.0,,7.0,,,,,71.0,39.0,7.0,10.0,0.227474,0,,5.0,4.0,,,,1.0,1.0,1.0,4.0,,,2.0,,,4.0,2.0,1.0,2.0,,1.0,,,,,,3.0,1.0,,,,,,,,
12764899,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179.0,1278,M,841012,EUR,833155200,M,25,25,False,15.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,14.0,1.0,5.0,,,,,79.0,39.0,7.0,13.0,0.0651349,5,,2.0,7.0,,2.0,,1.0,2.0,1.0,5.0,1.0,1.0,1.0,0.3344,1.0,4.0,2.0,,2.0,,1.0,,2.0,,,,,1.0,2.0,0.3484,,,,,,
