match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals
14061183,home,Nice,Terem Moffi,,,terem-moffi,T. Moffi,F,29,188.0,3115,M,894396,EUR,927590400,F,9,9,False,16.0,11.0,,,0.0,5.0,6.0,6.0,10.0,,1.0,,,76.0,23.0,6.6,8.0,0.0573739,,0,,-0.14,0.06,0.13,,,2.0,2.0,3.0,4.0,,,,,,1.0,,,,2.0,1.0,,,2.0,2.0,,,,,,,,,
14061183,home,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175.0,3842,M,944164,EUR,960508800,M,10,10,True,7.0,7.0,1.0,1.0,0.0,,,7.0,7.0,,,,,14.0,13.0,6.4,1.0,0.157765,,2,,0.02,0.02,-0.06,,1.0,,,1.0,1.0,,,2.0,,,,,0.2311,-0.35,2.0,1.0,,,,,,,1.0,,,,,,
14061183,home,Nice,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180.0,2025,M,993455,EUR,954028800,M,99,99,True,13.0,13.0,,,0.0,8.0,8.0,5.0,5.0,,4.0,,,14.0,15.0,6.7,,0.00413676,,0,,-0.05,0.05,0.26,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14061183,home,Nice,Jérémie Boga,,,jeremie-boga,J. Boga,F,13,172.0,4912,M,367056,EUR,852249600,F,7,7,True,12.0,8.0,,,0.0,2.0,3.0,6.0,9.0,,1.0,,,14.0,18.0,6.8,5.0,0.019539,,1,,-0.04,0.27,-0.03,,1.0,,,2.0,3.0,1.0,,,2.0,2.0,,,0.0462,-0.18,2.0,1.0,,,,,,,1.0,,jeremieboga,1.0,0.1252,,
14061183,home,Nice,Bernard Nguene,Bernard Nguene,,bernard-nguene,B. Nguene,F,26,180.0,220,M,2017474,EUR,1154649600,F,49,49,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,14.0,9.0,6.5,3.0,0.00101797,,0,,0.04,-0.36,0.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
14061183,home,Nice,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183.0,3117,M,948250,EUR,952992000,F,14,14,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,8.0,5.0,6.7,2.0,0.137318,,0,,0.24,0.07,0.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14061183,home,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186.0,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,home,Nice,Hamza Koutoune,Hamza Koutoune,,hamza-koutoune,H. Koutoune,D,36,177.0,779,M,1597141,EUR,1158451200,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,home,Nice,Djibril Coulibaly,Djibril Coulibaly,,djibril-coulibaly,D. Coulibaly,M,39,173.0,163,M,2020789,EUR,1226966400,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,home,Nice,Gabin Bernardeau,,,gabin-bernardeau,G. Bernardeau,M,23,181.0,228,M,1893993,EUR,1138060800,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188.0,2069,M,1154630,EUR,1110499200,G,1,1,False,26.0,15.0,16.0,5.0,0.0,11.0,12.0,4.0,14.0,1.0,3.0,,2.0,90.0,32.0,7.0,11.0,0.00157333,0.0337,0,0.2257,0.08,0.0,0.27,0.04,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,D,19,19,False,47.0,39.0,5.0,2.0,0.0,18.0,20.0,21.0,27.0,4.0,6.0,,,90.0,64.0,8.3,10.0,0.0540801,,1,,0.21,0.07,0.27,,2.0,,,1.0,3.0,,,,3.0,2.0,,1.0,0.0874,0.52,,,,,,,,,1.0,,,1.0,0.3271,True,1.0
14061183,away,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,1020744,EUR,1029456000,D,4,4,False,55.0,48.0,9.0,3.0,0.0,36.0,38.0,12.0,17.0,4.0,1.0,,,90.0,65.0,7.6,7.0,0.00994937,,1,,0.17,0.04,0.84,,,5.0,3.0,6.0,4.0,1.0,,,1.0,,,1.0,0.0686,-0.19,,,,2.0,,,,,,1.0,,,,,
14061183,away,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,3,3,False,45.0,42.0,7.0,6.0,0.0,26.0,26.0,16.0,19.0,8.0,2.0,,,90.0,59.0,7.8,3.0,0.013275,,0,,0.24,-0.02,0.67,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,
14061183,away,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179.0,643,M,863133,EUR,893030400,M,15,15,False,31.0,29.0,2.0,1.0,0.0,14.0,14.0,15.0,17.0,1.0,7.0,,,90.0,55.0,7.1,13.0,0.103993,,1,,0.11,0.16,0.27,,6.0,,,6.0,5.0,1.0,,,2.0,2.0,2.0,,0.0225,-0.03,3.0,1.0,,,1.0,1.0,3.0,1.0,1.0,,,1.0,0.0525,,
14061183,away,Toulouse,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,804,M,1471671,EUR,1154131200,M,29,29,False,45.0,38.0,4.0,1.0,0.0,28.0,29.0,10.0,16.0,3.0,6.0,,,90.0,57.0,6.8,7.0,0.0066993,,2,,-0.16,0.26,0.35,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,0.1359,-0.5,,,,1.0,,,,,,2.0,,,,,
14061183,away,Toulouse,Mario Sauer,,,mario-sauer,M. Sauer,M,77,180.0,515,M,1386065,EUR,1084579200,M,77,77,False,19.0,18.0,4.0,3.0,0.0,8.0,9.0,10.0,10.0,3.0,5.0,,,68.0,31.0,7.0,4.0,0.0309316,,0,,0.02,0.33,-0.11,,2.0,,1.0,5.0,5.0,3.0,,,3.0,2.0,1.0,2.0,,,,,,,2.0,,,,1.0,,,,,,
14061183,away,Toulouse,Dayann Methalie,,,dayann-methalie,D. Methalie,M,24,186.0,426,M,1894003,EUR,1139961600,M,24,24,False,19.0,14.0,,,0.0,9.0,10.0,5.0,9.0,4.0,4.0,,,82.0,39.0,6.5,14.0,0.00138414,,0,,-0.28,0.19,-0.04,,3.0,2.0,2.0,7.0,7.0,,,,4.0,1.0,,4.0,,,2.0,1.0,,,5.0,,,,,,,,,,
14061183,away,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,31,31,False,17.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,11.0,2.0,2.0,,,68.0,34.0,6.9,10.0,0.17675,,0,,-0.14,0.28,0.14,,3.0,,,5.0,5.0,1.0,,,,,2.0,1.0,,,3.0,3.0,,,2.0,4.0,3.0,1.0,1.0,,,,,,
14061183,away,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178.0,1819,M,1169436,EUR,936403200,F,9,9,False,14.0,12.0,1.0,1.0,0.0,8.0,9.0,4.0,5.0,2.0,2.0,,,76.0,26.0,6.1,7.0,0.00332767,,2,,-0.57,-0.38,0.16,,,2.0,2.0,5.0,3.0,,,1.0,,,1.0,2.0,0.1297,-0.37,1.0,,,,4.0,,,,,1.0,,,,,
14061183,away,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,957,M,911851,EUR,979430400,F,10,10,False,16.0,12.0,,,0.0,2.0,2.0,10.0,14.0,,3.0,,,90.0,41.0,7.6,11.0,0.39919,,2,,0.12,0.81,-0.07,,1.0,,,8.0,11.0,2.0,,1.0,1.0,1.0,3.0,1.0,0.1372,-0.57,8.0,7.0,,,2.0,2.0,4.0,,1.0,1.0,,,,,
14061183,away,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,1048366,EUR,973900800,D,12,12,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,2.0,,,22.0,12.0,6.9,1.0,0.111248,,0,,-0.11,0.26,0.27,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
14061183,away,Toulouse,Alexis Vossah,,,alexis-vossah,A. Vossah,M,17,181.0,216,M,2193194,EUR,1205193600,M,45,45,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,3.0,,,,22.0,15.0,6.8,,0.00451217,,1,,0.0,-0.02,0.22,,,,,1.0,1.0,1.0,,,1.0,,,,0.0239,-0.04,,,,1.0,,,,,,1.0,,,,,
14061183,away,Toulouse,Santiago Hidalgo,Santiago Hidalgo,,santiago-hidalgo,S. Hidalgo,F,11,174.0,1019,M,1199247,EUR,1108598400,F,11,11,True,5.0,3.0,1.0,,1.0,,1.0,3.0,4.0,1.0,1.0,,,14.0,14.0,6.5,6.0,0.0195478,,0,,-0.01,0.16,0.15,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,
14061183,away,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190.0,261,M,798124,EUR,858470400,D,2,2,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,4.0,,,,8.0,11.0,7.0,,0.00070227,,0,,0.01,0.01,0.28,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187.0,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Seny Koumbassa,Seny Koumbassa,,seny-koumbassa,S. Koumbassa,D,35,187.0,80,M,2077075,EUR,1182297600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Thibaud Garondo,Thibaud,Garondo,thibaud-garondo,T. Garondo,D,14,,14,,2208898,EUR,1137024000,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173.0,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061183,away,Toulouse,Enzo Faty,Enzo,Faty,enzo-faty,E. Faty,F,20,189.0,45,M,2203373,EUR,1173398400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
