match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goodHighClaim
12451016,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194.0,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,24.0,23.0,4.0,3.0,0.0,22.0,23.0,1.0,1.0,2.0,10.0,6.0,7.0,1.0,1.0,90.0,41.0,7.8,1.0,0.00040269,0,-0.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451016,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180.0,5908,M,,794373,EUR,835920000,D,2,2,False,25.0,24.0,,,0.0,17.0,17.0,7.0,9.0,,1.0,,,,,62.0,38.0,6.4,3.0,0.00281304,0,,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12451016,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,,1442036,EUR,1115510400,D,24,24,False,51.0,46.0,4.0,1.0,0.0,38.0,41.0,8.0,10.0,3.0,2.0,,,,,90.0,60.0,6.6,7.0,0.00432266,0,,,,2.0,,4.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12451016,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184.0,183,M,,363042,EUR,741225600,D,21,21,False,68.0,57.0,11.0,5.0,0.0,38.0,41.0,19.0,27.0,3.0,4.0,,,,,90.0,81.0,7.2,14.0,0.140144,0,,,2.0,2.0,2.0,4.0,,3.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12451016,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177.0,69,M,,170129,EUR,634089600,D,26,26,False,46.0,37.0,3.0,3.0,0.0,20.0,22.0,17.0,33.0,5.0,6.0,,,,,90.0,82.0,6.8,21.0,0.0190546,0,,9.0,4.0,3.0,8.0,9.0,1.0,1.0,5.0,,,,,1.0,3.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
12451016,home,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187.0,438,M,,156004,EUR,764121600,M,6,6,False,46.0,42.0,2.0,,0.0,22.0,25.0,20.0,21.0,1.0,7.0,,,,,75.0,59.0,6.8,6.0,0.0475223,3,,,1.0,2.0,4.0,7.0,1.0,1.0,3.0,1.0,2.0,,,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,0.3883,,,,,,,,
12451016,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,,580642,EUR,759715200,M,93,93,False,42.0,34.0,3.0,1.0,0.0,24.0,25.0,10.0,17.0,2.0,3.0,,,,,80.0,53.0,6.4,11.0,0.0189509,0,,,2.0,1.0,7.0,4.0,,,2.0,1.0,1.0,,,,2.0,2.0,,,3.0,1.0,,,,,1.0,,,,,,,
12451016,home,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183.0,1385,M,,842400,EUR,730944000,M,20,20,False,37.0,26.0,1.0,,0.0,10.0,11.0,18.0,34.0,2.0,7.0,,,,,90.0,66.0,7.6,23.0,0.180282,2,,8.0,,,7.0,7.0,3.0,1.0,,4.0,2.0,,,3.0,,2.0,1.0,2.0,1.0,4.0,,,1.0,0.1226,,2.0,1.0,1.0,0.5531,,,
12451016,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,,945830,EUR,942796800,M,10,10,False,64.0,53.0,4.0,2.0,0.0,20.0,22.0,33.0,42.0,,4.0,,,,,80.0,82.0,6.6,19.0,0.0717701,1,,,,,7.0,5.0,7.0,1.0,,1.0,1.0,,,4.0,,2.0,,1.0,1.0,2.0,,1.0,,0.0155,,,,,,True,,
12451016,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172.0,920,M,,988632,EUR,793843200,M,18,18,False,25.0,24.0,,,0.0,5.0,6.0,19.0,19.0,,1.0,,,,,62.0,35.0,6.5,4.0,0.0212012,1,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,0.0194,,,,,,,1.0,
