match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_dispossessed,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_errorLeadToAShot,stat_ownGoals,stat_bigChanceMissed
12499534,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,True,37.0,24.0,17.0,4.0,0.0,20.0,22.0,4.0,15.0,3.0,18.0,2.0,5.0,2.0,2.0,90.0,55.0,7.2,13.0,0.00514933,0,-0.8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,,36.0,32.0,5.0,3.0,0.0,17.0,18.0,16.0,21.0,2.0,1.0,,,,,61.0,49.0,6.9,8.0,0.0942073,0,,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,,43.0,38.0,6.0,5.0,0.0,26.0,28.0,12.0,15.0,13.0,1.0,,,,,90.0,64.0,7.7,5.0,0.0661262,0,,,,,,1.0,2.0,5.0,1.0,1.0,,,,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,,60.0,50.0,12.0,5.0,0.0,34.0,38.0,16.0,22.0,8.0,2.0,,,,,90.0,74.0,7.1,10.0,0.0140463,2,,,,,,1.0,2.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1199,,,,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,,55.0,42.0,7.0,4.0,0.0,24.0,30.0,20.0,27.0,2.0,7.0,,,,,90.0,78.0,7.2,17.0,0.45379,1,,,,2.0,2.0,,1.0,4.0,1.0,1.0,2.0,,4.0,2.0,1.0,,1.0,,,1.0,0.0136,1.0,1.0,0.0777,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,,23.0,21.0,,,0.0,13.0,14.0,8.0,9.0,,2.0,,,,,45.0,27.0,6.6,3.0,0.00836299,0,,,,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
12499534,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,,13.0,9.0,1.0,,0.0,1.0,3.0,8.0,11.0,1.0,,,,,,45.0,22.0,6.4,9.0,0.0878709,0,,,,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,jakub.kaminskii,2.0,,,,,,,,
12499534,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,,39.0,33.0,6.0,4.0,0.0,13.0,13.0,20.0,26.0,2.0,6.0,,,,,72.0,57.0,7.3,8.0,0.12009,2,,,,,,4.0,11.0,9.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,,,,,2.0,0.0976,1.0,,0.1342,,,2.0,2.0,1.0,,,,,,
12499534,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,,46.0,40.0,2.0,,0.0,23.0,23.0,17.0,26.0,4.0,4.0,,,,,90.0,61.0,7.2,10.0,0.0315619,1,,,,3.0,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,,1.0,,2.0,0.0327,,,,,,,,,,,,,,
12499534,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,M,9,9,False,,25.0,20.0,2.0,,0.0,8.0,11.0,12.0,14.0,,3.0,,,,,89.0,43.0,6.9,13.0,0.0449701,2,,Mohamed El Amine Amoura,,,,2.0,7.0,4.0,2.0,2.0,5.0,2.0,,1.0,,,,,,,0.0948,1.0,,0.3177,,amoura9,4.0,1.0,1.0,1.0,,,,,
