match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,captain,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,stat_errorLeadToAShot,stat_punches,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated
13472798,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,12.0,11.0,2.0,2.0,0.0,3.0,3.0,9.0,1.0,1.0,,,,,,66.0,15.0,6.8,1.0,0.013562,1,,8.0,,2.0,2.0,1.0,,,,1.0,,1.0,,0.0098,germancano14,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,F,90,90,True,25.0,20.0,,,0.0,5.0,6.0,19.0,,4.0,,,,,,45.0,43.0,7.8,14.0,0.785892,3,,15.0,8.0,,1.0,7.0,,3.0,2.0,2.0,,1.0,,0.2354,,,2.0,3.0,1.0,,,,1.0,1.0,0.1517,3.0,2.0,,,,,,,
13472798,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,16.0,13.0,1.0,1.0,0.0,1.0,1.0,15.0,,,,,,,,24.0,18.0,6.8,4.0,0.0424061,1,,12.0,1.0,,,,,,,,,,,0.0149,,,,,1.0,,,,,,0.0277,1.0,,,,,,,,
13472798,home,Fluminense,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,3.0,3.0,,,0.0,,,3.0,,,,,,,,24.0,7.0,7.1,,0.00204681,3,,3.0,,2.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,0.1326,,,,2.0,1.0,,,,,,0.0374,,,,,,,,,
13472798,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,22.0,21.0,3.0,2.0,0.0,4.0,4.0,18.0,1.0,2.0,,,,,,15.0,29.0,7.4,2.0,0.220888,1,,17.0,1.0,,1.0,1.0,,,,1.0,,,,0.0271,,,1.0,,,,,,1.0,1.0,,3.0,,1.0,,,,,,
13472798,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,8.0,7.0,,,0.0,3.0,3.0,5.0,,,,,,,,15.0,15.0,6.9,3.0,0.00220983,2,,4.0,,1.0,2.0,2.0,,1.0,,2.0,,,,0.1302,,,,2.0,,1.0,,,,,,,1.0,,,,,,,
13472798,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Cássio,,,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,1,1,False,23.0,8.0,18.0,3.0,0.0,7.0,13.0,10.0,1.0,9.0,,3.0,7.0,1.0,1.0,90.0,34.0,8.0,15.0,0.00016451,0,0.2677,1.0,,,,,,,,,,,,,rcassio12,,,,,,,,,,,,,,,1.0,,,,
13472798,away,Cruzeiro,Fagner,,,fagner,Fagner,D,23,168,3781,M,25554,EUR,613526400,D,23,23,False,18.0,14.0,1.0,,0.0,5.0,7.0,11.0,7.0,2.0,,,,,,90.0,45.0,7.3,9.0,0.00717655,0,,9.0,2.0,1.0,2.0,6.0,,1.0,,,,1.0,,,Fagner,,,,,,3.0,1.0,5.0,3.0,,,2.0,,,,,,,
13472798,away,Cruzeiro,Fabrício Bruno,,,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,37.0,32.0,4.0,1.0,0.0,19.0,20.0,17.0,11.0,1.0,,,,,,90.0,56.0,8.1,6.0,0.00496983,1,,13.0,,5.0,6.0,4.0,1.0,1.0,1.0,,,,,0.0983,fabriciobruno96,,,3.0,1.0,,,,,,0.6149,,,,,,1.0,2.0,,
13472798,away,Cruzeiro,Lucas Villalba,,,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,False,37.0,26.0,9.0,2.0,0.0,19.0,21.0,16.0,11.0,2.0,,,,,,90.0,56.0,7.6,12.0,0.002286,0,,7.0,,1.0,4.0,5.0,1.0,,,,,,2.0,,,,,4.0,,,3.0,,1.0,1.0,,,1.0,,,,,2.0,,
13472798,away,Cruzeiro,Kauã Prates,,,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,1887796,EUR,1218412800,D,36,36,False,4.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,,,,63.0,16.0,6.7,2.0,0.00025285,0,,1.0,,2.0,5.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,
13472798,away,Cruzeiro,Lucas Romero,,,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,40.0,34.0,5.0,2.0,0.0,18.0,20.0,20.0,4.0,6.0,,,,,,90.0,55.0,7.4,7.0,0.01183,1,,16.0,,,1.0,6.0,,,,1.0,,3.0,,0.0261,,,,1.0,,,2.0,,2.0,1.0,,2.0,,1.0,,,,,,
13472798,away,Cruzeiro,Lucas Silva,,,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,31.0,26.0,4.0,3.0,0.0,15.0,15.0,16.0,2.0,4.0,,,,,,90.0,35.0,6.7,5.0,0.00669992,0,,11.0,,1.0,3.0,1.0,1.0,,,,,,1.0,,,True,,,,,,,1.0,1.0,,,,,,,,1.0,,
13472798,away,Cruzeiro,Christian,,,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,14.0,12.0,,,0.0,6.0,6.0,8.0,4.0,5.0,,,,,,89.0,33.0,7.3,5.0,0.00696507,0,,6.0,,,2.0,9.0,,1.0,1.0,,,3.0,2.0,,,,,2.0,,,1.0,,3.0,2.0,,,2.0,1.0,,,,,,
13472798,away,Cruzeiro,Matheus Pereira,,,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,M,10,10,False,21.0,16.0,,,2.0,9.0,11.0,10.0,,2.0,,,,,,79.0,36.0,8.4,11.0,0.455093,2,,7.0,3.0,1.0,6.0,6.0,2.0,1.0,,,,4.0,2.0,0.0886,matheus_pereira,,1.0,1.0,2.0,,,,1.0,1.0,0.1044,2.0,3.0,,,,,,,2.0
13472798,away,Cruzeiro,Wanderson,,,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,94,94,False,21.0,17.0,1.0,1.0,0.0,8.0,11.0,10.0,4.0,6.0,,,,,,79.0,31.0,7.1,7.0,0.0194679,0,,9.0,1.0,,,4.0,,3.0,3.0,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,1.0,
13472798,away,Cruzeiro,Kaio Jorge,,,kaio-jorge,K. Jorge,F,19,182,26963,M,954888,EUR,1011830400,F,19,19,False,13.0,12.0,1.0,1.0,0.0,3.0,3.0,10.0,,1.0,,,,,,88.0,22.0,7.2,6.0,0.0123171,3,,9.0,,2.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,0.5745,kaiojorge,,,1.0,2.0,,,,,,0.9663,,2.0,1.0,,,1.0,,,
13472798,away,Cruzeiro,William,,,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,True,11.0,10.0,2.0,1.0,0.0,4.0,4.0,7.0,3.0,1.0,,,,,,27.0,22.0,6.5,3.0,0.00363813,1,,6.0,,,7.0,3.0,3.0,2.0,,1.0,,1.0,2.0,0.0558,,,,,,,1.0,,2.0,,,,,,,,,,,
13472798,away,Cruzeiro,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,21,21,True,7.0,4.0,,,0.0,,,7.0,1.0,,,,,,,11.0,9.0,6.6,3.0,0.0028048,0,,4.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,7,7,True,4.0,4.0,,,0.0,,,4.0,2.0,1.0,,,,,,11.0,7.0,6.6,,0.00266637,0,,4.0,,,,1.0,,,,,,,,,_marquinhos011,,,,,,,,1.0,,,,,,,,,,,
13472798,away,Cruzeiro,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,10.0,2.0,6.5,,1.178e-05,0,,,,,,,,,,,,,,,Gabigol,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Jonathan Jesus,,,jonathan,J. Jesus,D,34,187,1356,M,1498670,EUR,1085616000,D,34,34,True,,,,,0.0,,,,,,,,,,,9.0,,6.6,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Léo Aragão,Leonardo,,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Mateo Gamarra,,,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Japa,,,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Walace,,,walace,Walace,M,5,188,1459,M,553686,EUR,796953600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Kaique Kenji,,,kenji,K. Kenji,M,70,178,1279,M,1647579,EUR,1138579200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Yannick Bolasie,,,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472798,away,Cruzeiro,Lautaro Díaz,,,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
