match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_totalOffside
14025243,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,31.0,26.0,8.0,3.0,0.0,25.0,27.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,90.0,40.0,7.0,5.0,0.00014457,0.1205,0,0.0673,0.02,0.01,-0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025243,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,99.0,94.0,4.0,2.0,0.0,39.0,42.0,55.0,57.0,2.0,7.0,3.0,8.0,,,,,90.0,122.0,7.7,7.0,0.192226,,1,,0.31,0.15,0.15,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0247,2.0,-0.08,,,,,,,,,,,,,,,,,,,
14025243,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,107.0,103.0,3.0,2.0,0.0,59.0,59.0,44.0,48.0,2.0,3.0,5.0,6.0,,,,,90.0,119.0,7.2,4.0,0.0162158,,0,,0.25,0.34,0.29,,,,7.0,8.0,,,,,,1.0,,,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14025243,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,110.0,103.0,3.0,2.0,0.0,54.0,55.0,49.0,55.0,4.0,7.0,4.0,1.0,,,,,90.0,121.0,8.1,8.0,0.0218312,,1,,0.34,0.31,0.53,,,,,,,,,,1.0,2.0,1.0,0.0869,,-0.18,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
14025243,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,D,33,33,False,46.0,38.0,2.0,1.0,1.0,16.0,20.0,22.0,26.0,1.0,5.0,3.0,2.0,,,,,85.0,70.0,6.7,12.0,0.165318,,3,,0.16,0.18,-0.03,,Nico,O’Reilly,3.0,7.0,1.0,,,1.0,2.0,2.0,2.0,0.2714,1.0,-0.67,,,1.0,1.0,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,
14025243,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,82.0,74.0,3.0,2.0,0.0,32.0,36.0,42.0,46.0,4.0,6.0,5.0,4.0,,,,,86.0,98.0,6.4,12.0,0.0451666,,0,,0.11,0.19,-0.02,,,,3.0,7.0,1.0,,,,,2.0,,,2.0,,,,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,
14025243,home,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,26,26,False,35.0,28.0,2.0,1.0,1.0,5.0,5.0,23.0,30.0,,6.0,1.0,2.0,,,,,85.0,56.0,7.5,14.0,0.327565,,2,,0.3,0.39,0.23,,,,,4.0,,5.0,3.0,,,1.0,2.0,0.1263,2.0,-0.39,,,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,,2.0,0.1589,,,,
14025243,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,False,32.0,30.0,2.0,2.0,0.0,9.0,9.0,21.0,23.0,,3.0,,1.0,,,,,59.0,44.0,6.9,4.0,0.0774453,,3,,0.25,0.03,0.16,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.3042,2.0,-0.54,,,1.0,1.0,1.0,,,,2.0,,,,3.0,,,,,,
14025243,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,61.0,58.0,5.0,4.0,0.0,24.0,24.0,34.0,37.0,,5.0,1.0,4.0,,,,,90.0,89.0,8.1,16.0,0.591032,,1,,0.79,0.2,-0.03,,,,,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0532,3.0,-0.22,,,,2.0,1.0,,,,2.0,11.0,3.0,2.0,,,,1.0,,,
14025243,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,31.0,27.0,,,0.0,3.0,3.0,24.0,28.0,,5.0,,2.0,,,,,59.0,45.0,7.2,12.0,0.185372,,1,,0.37,0.33,0.0,,,,,5.0,,6.0,3.0,,,,2.0,0.3631,3.0,-0.36,,,,,2.0,1.0,,,1.0,4.0,,,,1.0,0.1926,,,,
