match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
11409194,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,36.0,18.0,23.0,6.0,14.0,16.0,4.0,20.0,8.0,1.0,2.0,3.0,90.0,42.0,6.6,18.0,0.0,0.0,0.00094187,0,-0.4259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,26.0,21.0,8.0,4.0,14.0,15.0,7.0,11.0,4.0,,,,90.0,34.0,6.6,6.0,0.0131,0.0,0.00317915,1,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Vasco Fernandes,vasco-fernandes,V. Fernandes,D,,181,45,M,41650,EUR,532137600,D,13,13,False,47.0,37.0,9.0,5.0,28.0,31.0,9.0,17.0,6.0,,,,90.0,55.0,6.8,14.0,0.0,0.0,0.0134878,0,,1.0,6.0,2.0,,,1.0,,1.0,2.0,1.0,True,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,64.0,54.0,8.0,4.0,42.0,46.0,12.0,19.0,4.0,,,,90.0,80.0,7.0,14.0,0.0,0.0,0.0177341,0,,2.0,1.0,6.0,,,1.0,,2.0,,,,1.0,,,3.0,,,1.0,2.0,2.0,,,,,,,,,,
11409194,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,26.0,21.0,2.0,,13.0,15.0,8.0,12.0,9.0,,,,76.0,47.0,6.7,10.0,0.0,0.0,0.0951835,0,,,4.0,2.0,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,
11409194,home,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,24.0,22.0,2.0,1.0,13.0,13.0,9.0,11.0,6.0,,,,70.0,37.0,6.6,5.0,0.0218,0.2043,0.00892769,1,,,9.0,4.0,1.0,,,,1.0,3.0,,,,2.0,,1.0,,,2.0,3.0,1.0,1.0,,1.0,,,,,,,
11409194,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,False,31.0,23.0,4.0,2.0,11.0,13.0,13.0,20.0,3.0,,,,90.0,59.0,7.8,17.0,0.2765,0.8132,0.042672,4,,1.0,11.0,10.0,3.0,,,,3.0,4.0,2.0,,2.0,3.0,,2.0,,,,2.0,1.0,6.0,4.0,2.0,1.0,2.0,1.0,,,,
11409194,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,35.0,25.0,4.0,1.0,14.0,20.0,14.0,24.0,7.0,,,,90.0,68.0,6.9,21.0,0.0,0.0,0.293138,0,,,5.0,4.0,2.0,,,1.0,1.0,,3.0,,9.0,1.0,,1.0,,,1.0,2.0,2.0,2.0,1.0,,3.0,,,,,,
11409194,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,11,11,False,16.0,14.0,3.0,2.0,6.0,6.0,9.0,14.0,3.0,,,,76.0,29.0,6.7,9.0,0.0483,0.0,0.0311254,1,,1.0,2.0,3.0,,,,,1.0,,,,4.0,,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,
11409194,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,16.0,14.0,2.0,2.0,7.0,7.0,7.0,9.0,,,,,83.0,28.0,6.7,7.0,0.0572,0.0,0.0652831,2,,2.0,11.0,4.0,,2.0,,,,2.0,1.0,,,6.0,,3.0,,,1.0,,,4.0,2.0,,,,,,,,
11409194,home,Casa Pia,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170,247,M,359650,EUR,840672000,F,7,7,False,15.0,7.0,1.0,,2.0,3.0,5.0,15.0,5.0,,,,83.0,35.0,7.1,17.0,0.0334,0.0,0.0303522,2,,,5.0,7.0,3.0,,,,3.0,3.0,,,3.0,,,3.0,,,,1.0,1.0,3.0,3.0,,,2.0,,,,,
11409194,home,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,13.0,11.0,1.0,,2.0,2.0,9.0,11.0,3.0,,,,20.0,18.0,6.8,5.0,0.0,0.0,0.030399,0,,2.0,1.0,4.0,,,,,,,,,,,,2.0,,,,2.0,2.0,1.0,,,,,,,,,
11409194,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,9.0,8.0,,,5.0,5.0,3.0,4.0,2.0,,,,14.0,16.0,6.5,1.0,0.0,0.0,0.00356929,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Fernando Andrade,fernando-andrade,F. Andrade,M,19,182,123,M,268821,EUR,726451200,F,23,23,True,4.0,3.0,,,,,3.0,5.0,,,,,14.0,9.0,7.0,2.0,0.0083,0.0,0.00277786,1,,1.0,,3.0,,,,,,,,,1.0,,,,,,,2.0,2.0,,,,,1.0,,2.0,,,
11409194,home,Casa Pia,Jajá,jaja,Jajá,M,11,177,555,M,1020057,EUR,987292800,F,79,79,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,14.0,10.0,6.7,3.0,0.022,0.1741,0.0104107,1,,,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,
11409194,home,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,True,1.0,1.0,,,,,1.0,1.0,,,,,14.0,4.0,6.4,2.0,0.0,0.0,0.00067352,0,,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409194,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409194,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,F,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
