match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,length
10388466,FT,7.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
10388466,,,,,86,,,5,,,substitution,121519581.0,False,False,regular,,,,
10388466,,,,,81,,,10,,,substitution,121519561.0,False,True,regular,,,,
10388466,,7.0,1.0,,76,,,15,,,goal,167816058.0,,True,ownGoal,owngoal,825771.0,Marco Friedl,
10388466,,,,,67,,,24,,,substitution,121519506.0,False,True,regular,,,,
10388466,,,,,64,,,27,,,substitution,121519487.0,False,False,regular,,,,
10388466,,,,,60,,,31,,,substitution,121519470.0,False,False,regular,,,,
10388466,,,,,59,,,32,,,substitution,121519469.0,False,True,regular,,,,
10388466,,,,,59,,,32,,,substitution,121519468.0,False,True,regular,,,,
10388466,,,,,59,,,32,,,substitution,121519467.0,False,True,regular,,,,
10388466,,6.0,1.0,,54,,,37,,,goal,167815422.0,,True,regular,,591706.0,Ellyes Skhiri,
10388466,,,,,46,,,45,,,substitution,121519388.0,False,False,regular,,,,
10388466,,,,,46,,,45,,,substitution,121519387.0,False,False,regular,,,,
10388466,HT,5.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
10388466,,,,,45,0.0,,1,,,injuryTime,,,,,,,,2.0
10388466,,5.0,1.0,,38,,,8,,,goal,167814256.0,,False,regular,,132645.0,Niclas Füllkrug,
10388466,,5.0,0.0,,36,,,10,,,goal,167814168.0,,True,regular,,1064842.0,Denis Huseinbašić,
10388466,,4.0,0.0,,30,,,16,,,goal,167813988.0,,True,regular,,591706.0,Ellyes Skhiri,
10388466,,3.0,0.0,,21,,,25,,,goal,167813789.0,,True,regular,,826884.0,Steffen Tigges,
10388466,,2.0,0.0,,15,,,31,,,goal,167813651.0,,True,regular,,826884.0,Steffen Tigges,
10388466,,1.0,0.0,,9,,,37,,,goal,167813493.0,,True,regular,,921033.0,Linton Maina,
