match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal,stat_errorLeadToAShot
14025213,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,,,,,63.0,20.0,6.0,8.0,0.0513882,12.673322383967,2.0,-7.875,-3.885,0,,0.02,-0.23,-0.01,,,,,4.0,7.0,1.0,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,3.0,,,1.0,,,,,
14025213,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,,27.0,7.0,6.3,1.0,0.00045503,6.4051804033923,1.0,6.3,6.3,0,,-0.06,0.01,0.16,,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14025213,home,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,,1426228,EUR,1151020800,F,22,22,True,10.0,5.0,1.0,,0.0,1.0,3.0,4.0,7.0,1.0,2.0,,,,26.0,19.0,6.5,10.0,0.00897603,19.13563831601,3.0,12.915,12.075,1,,0.0,0.21,0.17,,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,0.0502,12.681837445733,1.0,1.0,-0.13,1.0,,,1.0,,,,,3.0,,1.0,,,,,,,,
14025213,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,9.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,7.0,,1.0,,,,16.0,14.0,6.5,4.0,0.0142493,58.513845860376,7.0,35.805,10.29,0,,0.12,0.09,-0.06,,,,,,4.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14025213,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,True,1.0,,,,0.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,0,,,,,Alex Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,home,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174,17519,M,amine_ad10,991478,EUR,957916800,F,21,21,True,,,,,0.0,,,,0.0,,,,,,1.0,2.0,,1.0,,3.8899934447246,1.0,-3.465,-3.465,1,,,,,,,1.0,,,,,,,,,,,,0.0195,,,,,,,,1.0,,,,,,,,,,,,,,,
14025213,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Julio Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,away,Burnley,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,41.0,24.0,32.0,15.0,0.0,9.0,13.0,15.0,28.0,2.0,5.0,,1.0,1.0,90.0,45.0,6.7,17.0,0.00236319,66.023768020289,5.0,43.785,38.22,0,-0.6433,0.13,0.02,-0.09,,,,,,,2.0,,,,,,,,,38.696189786593,1.0,,,2.0,,,,,,,,,,,,,,,2.0,-0.54,,
14025213,away,Burnley,Josh Laurent,josh-laurent,J. Laurent,M,29,188,191,M,,552036,EUR,799718400,D,29,29,False,23.0,15.0,5.0,,0.0,10.0,13.0,5.0,10.0,5.0,4.0,,,,90.0,43.0,5.9,11.0,0.00144754,18.848400275819,2.0,14.805,12.495,0,,0.0,-0.33,-0.49,,,1.0,,,1.0,5.0,,,,3.0,3.0,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,
14025213,away,Burnley,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,33.0,22.0,11.0,3.0,0.0,16.0,19.0,6.0,14.0,8.0,2.0,,,,90.0,44.0,6.5,12.0,0.0108205,28.867561223616,4.0,12.495,9.03,0,,0.12,0.01,0.16,,,,,2.0,3.0,2.0,,,,,,,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
14025213,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,False,20.0,14.0,5.0,2.0,0.0,11.0,12.0,3.0,8.0,9.0,3.0,,,,90.0,34.0,6.7,6.0,0.00257065,39.886969343809,6.0,24.15,8.505,0,,0.02,0.03,0.17,,,,,,2.0,4.0,,,,2.0,,,2.0,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,
14025213,away,Burnley,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,23,23,False,22.0,16.0,5.0,3.0,0.0,9.0,9.0,7.0,13.0,5.0,4.0,,,,90.0,43.0,6.9,11.0,0.0294937,78.387048730398,10.0,22.89,15.855,2,,0.23,0.09,-0.01,,,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,3.0,3.0,,0.0433,17.501964718282,1.0,,-0.12,,,,1.0,,,,,1.0,,1.0,,,,,,,,
14025213,away,Burnley,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,M,2,2,False,26.0,17.0,3.0,,0.0,4.0,7.0,13.0,19.0,3.0,3.0,,,,77.0,51.0,6.6,22.0,0.0102121,65.320035568212,7.0,14.7,15.225,0,,0.11,0.02,-0.12,,,,,,6.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,
14025213,away,Burnley,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,8,8,False,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,1.0,4.0,,,,82.0,30.0,6.7,8.0,0.00308599,110.4269042141,8.0,71.715,34.44,0,,-0.02,0.09,-0.01,,,,,1.0,4.0,4.0,1.0,,,1.0,2.0,1.0,,,56.572015987058,2.0,,,1.0,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,
14025213,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,,792122,EUR,828835200,M,24,24,False,33.0,24.0,7.0,4.0,0.0,15.0,17.0,9.0,16.0,1.0,5.0,,,,90.0,44.0,6.8,10.0,0.0115526,52.305323029811,6.0,15.96,11.34,1,,0.07,0.03,-0.18,,,,,1.0,2.0,6.0,,,1.0,1.0,2.0,1.0,1.0,0.04,,,1.0,0.0,2.0,,,,,,3.0,,1.0,True,,,,,,,,,1.0
14025213,away,Burnley,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,11,11,False,14.0,9.0,2.0,1.0,0.0,5.0,7.0,4.0,7.0,1.0,6.0,,,,77.0,37.0,6.6,15.0,0.00331869,96.721053305499,10.0,39.27,19.215,0,,-0.15,0.18,0.18,,,1.0,,,5.0,6.0,2.0,,,,2.0,1.0,1.0,,34.867648071339,2.0,,,,,,,1.0,,4.0,1.0,6.0,,1.0,,,,,,,,
14025213,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,,809276,EUR,906163200,F,7,7,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,4.0,,,,66.0,18.0,6.1,10.0,0.00101312,91.459121218114,8.0,51.66,21.63,0,,-0.07,0.03,-0.02,,,1.0,,4.0,10.0,2.0,6.0,1.0,,2.0,,,,,22.479130321256,1.0,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,
14025213,away,Burnley,Zian Flemming,flemming-zian,Z. Flemming,F,19,183,1606,M,,875137,EUR,901929600,F,19,19,False,14.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,11.0,,,,,,65.0,28.0,6.6,14.0,0.0544725,4.7492198306669,1.0,0.73500000000001,0.73500000000001,0,,0.06,-0.11,-0.03,,,,,1.0,7.0,7.0,1.0,,,,2.0,2.0,5.0,,,,,,4.0,,,,,,1.0,,6.0,,,,,,,,,,
14025213,away,Burnley,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,27,27,True,4.0,1.0,,,0.0,,,1.0,4.0,,1.0,,,,25.0,13.0,7.2,8.0,0.00023577,14.733342085216,1.0,1.155,1.155,1,,-0.05,-0.09,0.0,,,,,3.0,5.0,1.0,,,,,,,,0.3012,,,,0.51,1.0,,,,,,,,3.0,,2.0,1.0,1.0,,0.9354,,,,
14025213,away,Burnley,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,17,17,True,8.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,1.0,,,,24.0,13.0,6.5,6.0,0.00181722,36.292232123082,3.0,-7.77,8.505,0,,0.0,0.0,0.2,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14025213,away,Burnley,Oliver Sonne,oliver-sonne,O. Sonne,D,17,184,5404,M,oliiversonne,1008456,EUR,973814400,D,22,22,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,2.0,,,,,13.0,8.0,6.6,2.0,0.00056011,,,,,0,,0.0,,0.15,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,away,Burnley,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,True,6.0,3.0,,,1.0,,,3.0,6.0,,2.0,,,,13.0,9.0,7.0,5.0,0.286632,87.935378382484,7.0,54.705,28.77,0,,0.31,0.26,-0.04,,,1.0,1.0,,3.0,,1.0,,,,,,,,59.527234856111,3.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
14025213,away,Burnley,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,,826183,EUR,927849600,F,31,31,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,,,8.0,5.0,6.4,3.0,1.12e-05,3.3468565849167,1.0,0.315,0.315,0,,-0.04,-0.07,-0.01,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14025213,away,Burnley,Max Weiss,max-weiss,M. Weiss,G,13,190,244,M,,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,away,Burnley,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,186,1285,M,,996910,EUR,1047686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,away,Burnley,Ashley Barnes,ashley-barnes,A. Barnes,M,35,186,300,M,,27028,EUR,625708800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025213,away,Burnley,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
