match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_hitWoodwork,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,stat_wonContest,stat_goals,stat_totalOffside,stat_dispossessed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10433939,home,Fatih Karagümrük,Mbaye Diagne,mbaye-diagne,M. Diagne,F,191,1430,M,346790,EUR,688608000,F,9,9,False,,18.0,14.0,,,7.0,7.0,7.0,11.0,4.0,2.0,,,2.0,,,86.0,31.0,8.2,9.0,3,,,45,,5.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,2.0,,,,,,,2.0,,,2.0,2.0,2.0,,,,
10433939,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,178,3304,M,37240,EUR,630633600,M,89,89,True,,15.0,12.0,3.0,2.0,7.0,7.0,5.0,8.0,,2.0,,,,,,27.0,17.0,6.7,4.0,1,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,sffeghouli,,,
10433939,home,Fatih Karagümrük,Brahim Darri,brahim-darri,B. Darri,M,177,36,M,164581,EUR,779414400,F,94,94,True,,10.0,8.0,,,,,8.0,10.0,1.0,1.0,,,,,,10.0,12.0,7.3,2.0,0,Brahim,Darri,11,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,
10433939,home,Fatih Karagümrük,Adem Ljajić,adem-ljajic,A. Ljajić,M,182,985,M,39587,EUR,686102400,M,10,10,True,,8.0,8.0,,,2.0,2.0,6.0,6.0,,,,,,,,10.0,8.0,6.5,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Muzaffer Cem Kablan,kablan-muzaffer-cem,M. C. Kablan,G,192,17,M,967176,EUR,946684800,G,23,23,True,,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,4.0,4.0,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Colin Kazim-Richards,colin-kazim-richards,C. Kazim-Richards,F,185,110,,30134,EUR,525398400,F,13,13,True,,1.0,,,,,,,1.0,,,,,1.0,,,4.0,2.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,192,53,M,1021100,EUR,991958400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Samed Onur,samed-onur,S. Onur,M,175,60,M,980608,EUR,1026691200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,home,Fatih Karagümrük,Nicholas Anwan,nicholas-anwan,N. Anwan,M,188,32,M,1129985,EUR,990057600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Nicholas,Anwan,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,191,137,M,105974,EUR,626227200,G,1,1,False,,25.0,25.0,6.0,6.0,25.0,25.0,,,,3.0,,,,1.0,3.0,90.0,34.0,6.2,,0,,,1,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10433939,away,Kasımpaşa,Fabiano Souza,fabiano-silva,F. Souza,D,175,374,M,1130513,EUR,952992000,D,2,2,False,,47.0,39.0,1.0,,20.0,22.0,19.0,29.0,3.0,5.0,,1.0,4.0,,,90.0,64.0,5.9,17.0,1,,,70,4.0,5.0,1.0,1.0,,,3.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
10433939,away,Kasımpaşa,Ryan Donk,ryan-donk,R. Donk,D,192,133,,14900,EUR,512524800,D,4,4,False,True,59.0,53.0,5.0,2.0,36.0,37.0,17.0,22.0,1.0,6.0,,,,,,90.0,64.0,6.3,7.0,1,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
10433939,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,185,1802,M,1392102,EUR,1145491200,D,58,58,False,,73.0,67.0,1.0,,51.0,54.0,16.0,19.0,6.0,7.0,,4.0,,,,90.0,86.0,6.7,6.0,0,,,58,,6.0,2.0,,6.0,2.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,
10433939,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,182,1246,M,919225,EUR,773107200,D,12,12,False,,65.0,57.0,1.0,1.0,31.0,32.0,27.0,35.0,2.0,4.0,,,,,,90.0,82.0,6.5,9.0,0,,,12,2.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
10433939,away,Kasımpaşa,Mickaël Malsa,mickael-malsa,M. Malsa,M,178,277,M,360866,EUR,813456000,M,26,26,False,,56.0,51.0,4.0,2.0,26.0,27.0,26.0,30.0,1.0,3.0,,,1.0,,,86.0,62.0,6.4,7.0,1,,,11,1.0,5.0,3.0,1.0,,,2.0,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,
10433939,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,188,161,M,128196,EUR,732844800,M,35,35,False,,70.0,66.0,6.0,5.0,31.0,32.0,35.0,39.0,1.0,7.0,,,,,,90.0,79.0,7.3,5.0,2,,,35,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,,,,1.0,4.0,,,,,,,,
10433939,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,184,380,M,822228,EUR,694137600,M,7,7,False,,11.0,7.0,,,,,7.0,13.0,3.0,,,1.0,2.0,,,90.0,25.0,6.7,8.0,2,,,7,2.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,2.0,,,,,1.0
10433939,away,Kasımpaşa,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,181,141,M,139798,EUR,701481600,M,13,13,False,,56.0,46.0,10.0,7.0,10.0,10.0,38.0,55.0,6.0,4.0,,2.0,1.0,,,90.0,82.0,7.7,20.0,4,,,,9.0,6.0,,3.0,,2.0,3.0,3.0,,1.0,2.0,1.0,,2.0,,2.0,,,,4.0,2.0,,,,,,,1.0
10433939,away,Kasımpaşa,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,178,1621,M,845274,EUR,917049600,M,16,16,False,,26.0,21.0,3.0,2.0,6.0,7.0,15.0,23.0,3.0,4.0,,1.0,3.0,,,57.0,42.0,6.7,15.0,3,,,23,4.0,3.0,,,,,1.0,3.0,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,2.0
10433939,away,Kasımpaşa,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,185,234,M,153220,EUR,707011200,F,19,19,False,,17.0,15.0,,,6.0,6.0,9.0,11.0,1.0,2.0,,,3.0,,,80.0,28.0,6.5,7.0,2,,,,,3.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0
10433939,away,Kasımpaşa,Berat Kalkan,berat-kalkan,B. Kalkan,F,171,32,M,1063358,EUR,1046563200,M,41,41,True,,9.0,6.0,,,2.0,2.0,4.0,7.0,5.0,2.0,,2.0,,,,33.0,17.0,6.7,4.0,1,Berat Kalkan,,,,1.0,,1.0,1.0,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Ali Sühan Demirel,ali-suhan-demirel,A. S. Demirel,F,182,27,M,1138089,EUR,1041465600,M,99,99,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,10.0,4.0,6.4,,0,Ali Demirel,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,180,50,M,1498789,EUR,1139529600,D,29,29,True,,2.0,2.0,,,2.0,2.0,,,,,,,,,,4.0,3.0,,,0,,,29,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,194,88,M,1066726,EUR,987120000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,Erdem Canpolat,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Ramazan Özkanli,ramazan-ozkanli,R. Özkanli,G,190,3,M,1131343,EUR,1043452800,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,Ramazan Özkanli,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,183,410,M,354860,EUR,775612800,D,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Ahmet Engin,engin-ahmet,A. Engin,M,180,26,M,791087,EUR,839548800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433939,away,Kasımpaşa,Tunay Torun,tunay-torun,T. Torun,M,176,12,,30241,EUR,640656000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
