match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_dispossessed,stat_challengeLost,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
10385491,home,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,soyuncu_caglar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Marc Albrighton,marc-albrighton,M. Albrighton,M,,175,231,M,47737,EUR,627350400,M,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,papy.mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,home,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,kelechi72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,1,1,False,30.0,22.0,15.0,7.0,16.0,17.0,13.0,11.0,3.0,1.0,3.0,90.0,46.0,6.5,9.0,0.0,0.0,0.00234136,0,-1.2252,,,d_raya1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,966869,EUR,1023667200,D,2,2,False,43.0,37.0,7.0,3.0,17.0,19.0,25.0,2.0,,,,83.0,55.0,6.0,11.0,0.0,0.0,0.00677641,0,,,,,20.0,1.0,,5.0,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,
10385491,away,Brentford,Pontus Jansson,pontus-jansson,P. Jansson,D,18,194,318,M,55123,EUR,666403200,D,18,18,False,60.0,56.0,5.0,2.0,46.0,47.0,13.0,1.0,,,,90.0,69.0,6.8,4.0,0.0,0.0,0.114846,0,,,,,10.0,1.0,1.0,1.0,2.0,,,,,8.0,,1.0,1.0,,,True,,,,,,,,,,,,,,
10385491,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,65.0,55.0,5.0,3.0,35.0,40.0,25.0,4.0,,,,59.0,69.0,6.5,12.0,0.0,0.0,0.00762318,0,,,,,20.0,,2.0,,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
10385491,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,False,37.0,27.0,3.0,,14.0,17.0,21.0,5.0,,,,90.0,47.0,6.9,12.0,0.0,0.0,0.312288,0,,,,,13.0,3.0,2.0,3.0,3.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,
10385491,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,49.0,45.0,4.0,3.0,19.0,20.0,30.0,7.0,,,,90.0,65.0,7.0,9.0,0.0,0.0,0.0547362,0,,,,,26.0,1.0,1.0,3.0,7.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,,,2.0,1.0,,,,,,2.0,2.0,,,,,
10385491,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,40.0,36.0,2.0,2.0,17.0,17.0,23.0,8.0,,,,73.0,48.0,6.9,4.0,0.0,0.0,0.00735739,0,,,,,19.0,,,2.0,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,
10385491,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,37.0,34.0,8.0,7.0,22.0,24.0,16.0,2.0,,,,59.0,45.0,6.7,7.0,0.0,0.0,0.00831844,0,,,,,12.0,,1.0,5.0,2.0,,,,,,,1.0,,,,,1.0,3.0,,,,,1.0,,,4.0,,,,
10385491,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,24.0,19.0,3.0,2.0,14.0,17.0,10.0,6.0,,,,90.0,39.0,7.3,9.0,0.1755,0.1149,0.0971387,2,,,,bryan_m19,6.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,,1.0,,1.0,,,,1.0,
10385491,away,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,26.0,17.0,,,5.0,6.0,22.0,6.0,,,,90.0,43.0,6.8,18.0,0.3695,0.7103,0.0159067,2,,,,ivantoney,12.0,6.0,4.0,10.0,4.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,2.0,2.0,,1.0,1.0,,,,3.0,,,,,1.0
10385491,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,13.0,10.0,,,4.0,5.0,10.0,2.0,,,,83.0,24.0,6.7,8.0,0.1424,0.0,0.00995786,2,,,,yowissa,6.0,1.0,1.0,3.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,
10385491,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,6.0,3.0,1.0,,1.0,1.0,5.0,1.0,,,,31.0,9.0,6.6,4.0,0.0,0.0,0.00030758,0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
10385491,away,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,856260,EUR,909100800,M,10,10,True,17.0,16.0,3.0,3.0,6.0,6.0,14.0,,,,,31.0,23.0,7.4,4.0,0.0505,0.4906,0.0197945,1,,,,,10.0,,,1.0,1.0,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
10385491,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,,,,,17.0,12.0,6.7,2.0,0.0,0.0,0.00031541,0,,,,,2.0,,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,
10385491,away,Brentford,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,1006409,EUR,915667200,D,29,29,True,5.0,4.0,1.0,1.0,3.0,4.0,1.0,,,,,10.0,8.0,6.7,2.0,0.0,0.0,0.00083319,0,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,814,M,930775,EUR,944611200,F,21,21,True,,,,,,,,,,,,10.0,2.0,6.4,1.0,0.0271,0.0,0.0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,
10385491,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,Mads,Roerslev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,Fin Stevens,finley-stevens,F. Stevens,D,14,177,119,M,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,Finley Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385491,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
