match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_totalTackle,stat_expectedGoalsOnTarget,stat_wonTackle,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_hitWoodwork,stat_dispossessed,stat_totalOffside,stat_goodHighClaim,stat_goals
14032394,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193,966,M,997020,EUR,980208000,G,16,16,False,34.0,20.0,22.0,9.0,0.0,15.0,17.0,5.0,17.0,1.0,4.0,1.0,2.0,3.0,90.0,41.0,7.1,14.0,0.00232615,53.231256554121,6.0,35.686662880532,25.345072148938,28.113103635138,1.0,0.8509,0,0.1691,0.04,0.09,-0.15,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,False,52.0,43.0,6.0,5.0,0.0,21.0,28.0,22.0,24.0,3.0,6.0,1.0,,,90.0,73.0,6.8,17.0,0.219372,215.59416295169,19.0,55.67762448733,19.85190865222,84.395049289076,5.0,,2,,0.31,0.31,-0.35,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0647,1.0,-0.4,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182,732,M,386958,EUR,679536000,D,5,5,False,46.0,37.0,4.0,2.0,0.0,26.0,29.0,11.0,17.0,7.0,3.0,1.0,,,90.0,65.0,6.4,10.0,0.0156307,91.096948252008,10.0,20.541181112106,,,,,2,,0.06,0.03,-0.18,,1.0,,6.0,5.0,6.0,,,1.0,,9.0,1.0,,0.1176,1.0,-0.14,True,1.0,1.0,0.1303,,,,,,,,,
14032394,home,Sint-Truidense VV,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186,207,M,134231,EUR,784684800,D,26,26,False,50.0,40.0,7.0,5.0,0.0,25.0,29.0,15.0,21.0,5.0,2.0,1.0,,,90.0,60.0,6.6,10.0,0.00380205,156.87541259378,15.0,64.005342970713,17.046367391618,21.289705399559,1.0,,0,,0.02,0.07,-0.32,,,,1.0,3.0,1.0,,,,,4.0,3.0,,,,,,,1.0,,,,,,,,,,
14032394,home,Sint-Truidense VV,Taiga Hata,,,taiga-hata,T. Hata,M,3,175,259,M,1002356,EUR,1011484800,D,3,3,False,48.0,41.0,4.0,3.0,0.0,22.0,25.0,19.0,23.0,7.0,6.0,,,,90.0,65.0,6.8,11.0,0.0201779,66.767183457133,9.0,47.214959625895,10.227969768386,16.699984700592,1.0,,0,,0.11,0.12,-0.29,,2.0,,,1.0,1.0,4.0,3.0,,,3.0,,1.0,,1.0,,,,3.0,,1.0,,,,,,,,
14032394,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,False,41.0,37.0,3.0,3.0,0.0,11.0,12.0,26.0,29.0,7.0,1.0,4.0,,,90.0,62.0,7.4,10.0,0.0535128,116.62642779126,11.0,76.033804073962,20.383297624374,28.151522179094,1.0,,1,,0.37,0.19,0.23,,2.0,,1.0,,5.0,1.0,,1.0,,1.0,,2.0,0.0372,2.0,-0.21,,,3.0,,1.0,1.0,2.0,2.0,,,,,
14032394,home,Sint-Truidense VV,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,8,8,False,37.0,32.0,2.0,2.0,0.0,19.0,19.0,13.0,18.0,5.0,4.0,,,,79.0,48.0,7.0,6.0,0.0519919,98.688093577042,12.0,57.875595010652,18.208616759785,52.484249645314,3.0,,1,,0.17,0.27,0.24,,,,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,0.0711,,,,,3.0,,2.0,,1.0,2.0,1.0,,,,
14032394,home,Sint-Truidense VV,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,7,7,False,11.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,6.0,1.0,2.0,,,,40.0,15.0,5.7,4.0,0.00537603,24.407129777997,1.0,9.7793643652623,,,,,1,,-0.1,0.02,0.32,,1.0,,,,1.0,,,1.0,,,,,0.1676,,-0.29,,,1.0,,,,1.0,1.0,,,,,
14032394,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,45.0,38.0,4.0,4.0,0.0,16.0,17.0,22.0,28.0,,4.0,,,,73.0,57.0,6.4,12.0,0.194464,121.78961113228,14.0,56.207505263648,25.586616903552,26.921606489955,1.0,,2,,0.17,-0.55,-0.15,,6.0,3.0,,,3.0,,,2.0,,1.0,,1.0,0.1751,4.0,-0.53,,,,,,2.0,,,,1.0,,,
14032394,home,Sint-Truidense VV,Ilias Sebaoui,Ilias Sebaoui,,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,M,10,10,False,33.0,27.0,5.0,4.0,0.0,8.0,9.0,19.0,24.0,3.0,4.0,1.0,,,90.0,51.0,7.1,10.0,0.215853,170.21129078257,14.0,92.431441175513,39.480355393835,90.897993153226,4.0,,1,,0.5,0.13,-0.04,,2.0,1.0,1.0,,4.0,2.0,,,1.0,3.0,,,0.0451,1.0,-0.09,,,2.0,,2.0,,,,,1.0,,,
14032394,home,Sint-Truidense VV,Keisuke Goto,,,goto-keisuke,K. Goto,F,42,191,1367,M,1391315,EUR,1117756800,F,42,42,False,16.0,7.0,,,0.0,4.0,6.0,3.0,10.0,5.0,1.0,2.0,,,84.0,23.0,6.2,11.0,0.00245325,7.2462763541008,1.0,-6.57347481991,,,,,1,,-0.19,0.0,-0.01,,,,4.0,3.0,7.0,,,,,,1.0,,0.0574,,-0.29,,1.0,,0.0869,,,,1.0,,2.0,1.0,,
14032394,home,Sint-Truidense VV,Oumar Diouf,Oumar Diouf,,oumar-diouf,O. Diouf,F,77,180,185,M,1493499,EUR,1052956800,F,77,77,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,,,17.0,8.0,6.4,1.0,0.0397902,,,,,,,,1,,-0.29,,0.13,,,,,,,,,,1.0,,,,0.1936,1.0,-0.02,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Ryan Merlen,Ryan,Merlen,ryan-merlen,R. Merlen,M,14,188,39,M,1402293,EUR,1021075200,M,14,14,True,15.0,12.0,3.0,1.0,0.0,5.0,5.0,7.0,10.0,1.0,2.0,,,,11.0,17.0,6.5,3.0,0.019563,33.696603806707,4.0,21.284017672631,,,,,1,,0.1,0.04,-0.1,,,,,,1.0,1.0,1.0,1.0,,,,,0.091,,-0.22,,,,,,1.0,,,,,,,
14032394,home,Sint-Truidense VV,Kaito Matsuzawa,Kaito,Matsuzawa,kaito-matsuzawa,K. Matsuzawa,M,38,176,200,M,1514300,EUR,981331200,F,38,38,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,4.0,,1.0,,,13.0,8.0,6.9,2.0,0.00327624,,,,,,,,0,,0.0,0.01,0.16,,,,,1.0,,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Matt Lendfers,Matt Lendfers,,matt-lendfers,M. Lendfers,G,21,190,61,M,1393695,EUR,1141948800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032394,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
