match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_blockedScoringAttempt,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_lastManTackle
12499665,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,31.0,28.0,4.0,2.0,0.0,27.0,28.0,1.0,3.0,10.0,1.0,4.0,90.0,41.0,7.0,3.0,0.0002863,0,0.1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499665,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,False,,74.0,72.0,1.0,1.0,0.0,34.0,35.0,38.0,39.0,4.0,,,90.0,91.0,8.2,3.0,0.03184,1,,Nnamdi Collins,,1.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,0.2105,0.8445,,,,,,,,,,,,,,,,
12499665,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,75.0,69.0,10.0,5.0,0.0,50.0,50.0,19.0,25.0,3.0,,,90.0,84.0,7.7,6.0,0.0166489,2,,,,2.0,2.0,3.0,,,1.0,1.0,7.0,,,,,,,0.4866,0.9581,3.0,1.0,,,,,,,,,,,,,,
12499665,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,,76.0,67.0,8.0,6.0,0.0,35.0,37.0,32.0,40.0,5.0,,,90.0,96.0,7.7,14.0,0.122632,2,,,,1.0,5.0,1.0,,,1.0,,5.0,3.0,1.0,,1.0,,,0.0289,0.0346,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,
12499665,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,69.0,62.0,6.0,3.0,0.0,32.0,35.0,30.0,36.0,3.0,,,90.0,85.0,7.0,10.0,0.0355919,0,,,,3.0,6.0,6.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,3.0,,2.0,2.0,,,,,ellyes_skhiri,,,,,,,
12499665,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,M,13,13,False,,51.0,44.0,4.0,,0.0,12.0,15.0,32.0,40.0,2.0,,,80.0,73.0,6.5,16.0,0.078033,0,,,,,5.0,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,4.0,,,,,,,,,,,,,
12499665,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,,50.0,44.0,6.0,4.0,1.0,11.0,12.0,33.0,39.0,5.0,,,88.0,60.0,8.2,9.0,0.438683,2,,,,2.0,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,0.0791,0.0138,,1.0,1.0,1.0,,1.0,,6.0,MarioGotze,1.0,,,,,,
12499665,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,,56.0,51.0,1.0,1.0,0.0,25.0,28.0,26.0,28.0,7.0,,,80.0,65.0,7.3,7.0,0.143964,0,,Hugo Larsson,,,3.0,5.0,2.0,1.0,,,,1.0,3.0,2.0,,1.0,,,,,,,1.0,1.0,,,5.0,,,,,,,,
12499665,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,,26.0,20.0,2.0,,0.0,8.0,10.0,13.0,24.0,2.0,,,72.0,48.0,7.0,16.0,0.121418,1,,,,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.055,0.1695,,,8.0,,,,,2.0,,,1.0,,,,,
12499665,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,,23.0,23.0,,,0.0,2.0,2.0,22.0,22.0,4.0,,,81.0,48.0,7.5,10.0,0.0461435,9,,Hugo Ekitiké,,2.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,,1.0,0.8865,0.4762,1.0,5.0,1.0,,1.0,,,,hekitike,,1.0,3.0,,,,
