match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,description,from
10385404,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385404,,,,,90,1.0,,1,,,substitution,121491143.0,False,False,regular,,,,,,,,
10385404,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
10385404,,,,,86,,,5,,,card,120579199.0,,False,yellow,,Moisés Caicedo,Foul,False,987650.0,Moisés Caicedo,,
10385404,,,,,84,,,7,,,substitution,121491095.0,False,True,regular,,,,,,,,
10385404,,,,,83,,,8,,,substitution,121491097.0,False,False,regular,,,,,,,,
10385404,,,,,83,,,8,,,substitution,121491096.0,False,False,regular,,,,,,,,
10385404,,,,,78,,,13,,,substitution,121491015.0,False,True,regular,,,,,,,,
10385404,,1.0,3.0,,73,,,18,,,goal,167529558.0,,True,regular,,,,,161717.0,James Ward-Prowse,,
10385404,,,,,73,,,18,,,inGamePenalty,118413208.0,,True,missed,,,goalkeeperSave,,161717.0,James Ward-Prowse,Goalkeeper save,
10385404,,,,,73,,,18,,,card,120579159.0,,False,yellow,,Robert Sánchez,,False,920546.0,Robert Sánchez,,
10385404,,,,,67,,,24,,,substitution,121490923.0,False,False,regular,,,,,,,,
10385404,,,,,60,,,31,,,card,120579113.0,,True,yellow,,Joe Aribo,Foul,False,818073.0,Joe Aribo,,
10385404,,0.0,3.0,,56,,,35,,,goal,167529112.0,,False,regular,,,,,301288.0,Solly March,,
10385404,,,,,54,,,37,,,substitution,121490830.0,False,True,regular,,,,,,,,
10385404,,,,,46,,,45,,,substitution,121490803.0,False,True,regular,,,,,,,,
10385404,,,,,46,,,45,,,substitution,121490792.0,False,True,regular,,,,,,,,
10385404,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385404,,,,,45,0.0,,1,,,injuryTime,,,,,1.0,,,,,,,
10385404,,0.0,2.0,,35,,,11,,,goal,167528551.0,,False,ownGoal,,,,,827519.0,Romain Perraud,,owngoal
10385404,,0.0,1.0,,14,,,32,,,goal,167528269.0,,False,regular,,,,,17054.0,Adam Lallana,,
