match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,stat_accurateLongBalls,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_errorLeadToAShot,player_lastName,stat_punches
12437708,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,27.0,25.0,2.0,0.0,25.0,26.0,1.0,16.0,1.0,1.0,1.0,1.0,90.0,35.0,6.3,2.0,0.00018521,0,-1.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,40.0,35.0,2.0,0.0,15.0,16.0,25.0,3.0,,,,,56.0,56.0,6.5,10.0,0.0118443,2,,20.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0983,,,,,,,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,79.0,79.0,3.0,0.0,46.0,46.0,33.0,3.0,,,,,89.0,86.0,6.8,,0.0287276,2,,33.0,,1.0,6.0,,1.0,1.0,3.0,1.0,,,0.3614,Pau Cubarsí,3.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,110.0,99.0,12.0,0.0,51.0,54.0,57.0,9.0,,,,,90.0,119.0,7.3,11.0,0.0853452,1,,49.0,1.0,2.0,7.0,,1.0,,1.0,2.0,1.0,,0.0193,,7.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
12437708,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,12.0,11.0,,0.0,6.0,6.0,6.0,4.0,,,,,26.0,22.0,7.1,4.0,0.0121259,0,,5.0,,2.0,3.0,3.0,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12437708,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,36.0,34.0,2.0,0.0,18.0,18.0,18.0,4.0,,,,,57.0,52.0,7.0,6.0,0.020923,0,,16.0,,6.0,4.0,,,,,2.0,2.0,2.0,,,1.0,,,,1.0,,1.0,2.0,2.0,,,3.0,3.0,,,,,,,,,,
12437708,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,83.0,74.0,9.0,1.0,18.0,18.0,66.0,9.0,,,,,90.0,97.0,7.3,13.0,0.17714,3,,56.0,1.0,5.0,2.0,1.0,,2.0,,1.0,,1.0,0.2494,,7.0,1.0,4.0,,1.0,,,,,,,2.0,,1.0,0.2799,,,,,,,,
12437708,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,47.0,35.0,2.0,0.0,5.0,6.0,46.0,2.0,,,,,90.0,73.0,8.8,20.0,0.375935,5,,32.0,5.0,4.0,5.0,5.0,1.0,1.0,,,,2.0,0.3364,,1.0,,,,5.0,2.0,,2.0,1.0,3.0,,2.0,1.0,3.0,0.553,True,1.0,1.0,1.0,1.0,,,
12437708,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,False,20.0,16.0,,0.0,3.0,4.0,16.0,4.0,,,,,57.0,24.0,6.6,5.0,0.0180013,3,,13.0,,4.0,,,1.0,1.0,,,,,0.1936,Fermín López,,,1.0,,,,2.0,,,,,,2.0,1.0,0.1258,,,,,,,,
12437708,home,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,14,14,False,28.0,24.0,,0.0,4.0,5.0,24.0,1.0,,,,,45.0,33.0,6.6,6.0,0.119899,0,,20.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,2.0,,3.0,2.0,,,,,,,,,,,,1.0,1.0,,
12437708,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,16.0,12.0,1.0,0.0,2.0,2.0,14.0,1.0,,,,,90.0,36.0,7.0,11.0,0.161483,4,,10.0,,5.0,3.0,2.0,1.0,3.0,,,,3.0,0.5586,,,1.0,,,4.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
12437708,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,True,32.0,29.0,,0.0,8.0,8.0,29.0,,,,,,64.0,51.0,6.6,7.0,0.434502,0,,22.0,5.0,2.0,2.0,,,,,,,,,Gerard,,2.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,
12437708,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,19,19,True,20.0,12.0,2.0,0.0,2.0,3.0,21.0,1.0,,,,,45.0,34.0,7.0,14.0,0.133795,4,,12.0,4.0,4.0,2.0,4.0,1.0,1.0,,,,1.0,0.2773,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,2.0,0.2182,,,,,,,,
12437708,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,32,32,True,19.0,18.0,,0.0,6.0,7.0,13.0,1.0,,,,,34.0,28.0,6.6,3.0,0.00903679,0,,12.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,Héctor Fort,,,,,,,,,1.0,,,,,,,,,,,,,,
12437708,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,14.0,9.0,1.0,0.0,,,19.0,2.0,,,,,33.0,28.0,7.1,10.0,0.137985,3,,10.0,5.0,,1.0,,,2.0,,1.0,1.0,1.0,0.2013,,,,,,2.0,1.0,,,,,,1.0,,1.0,0.0683,,,,,,,,
12437708,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,True,34.0,33.0,2.0,0.0,7.0,7.0,27.0,3.0,,,,,33.0,36.0,6.9,1.0,0.240241,0,,26.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
12437708,home,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,PauVíctor,1031567,EUR,1006819200,F,18,18,True,1.0,1.0,,0.0,,,1.0,,,,,,1.0,1.0,,,0.15338,0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437708,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
