match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,player_lastName,stat_dispossessed,stat_keyPass,stat_challengeLost,player_sofascoreId,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals
12437551,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,24.0,15.0,13.0,4.0,0.0,14.0,15.0,1.0,9.0,2.0,9.0,2.0,3.0,4.0,1.0,1.0,1.0,90.0,37.0,7.2,9.0,0.00075106,0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437551,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,54.0,52.0,,,0.0,23.0,23.0,30.0,34.0,2.0,4.0,,,,,,,90.0,75.0,7.1,6.0,0.0200785,0,,Arnau Martinez,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437551,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,80.0,78.0,5.0,5.0,0.0,57.0,58.0,21.0,22.0,6.0,4.0,,,,,,,89.0,91.0,7.2,2.0,0.00820451,0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12437551,home,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,18,18,False,78.0,72.0,6.0,3.0,0.0,40.0,41.0,32.0,38.0,2.0,2.0,,,,,,,90.0,84.0,6.7,7.0,0.014577,1,,,1.0,,,1.0,2.0,,,,,,1.0,1.0,,1.0,1.0,0.0078,,,,,,,,,,,,,,
12437551,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,66.0,59.0,5.0,3.0,0.0,27.0,27.0,33.0,41.0,3.0,3.0,,,,,,,90.0,82.0,6.9,9.0,0.0636204,0,,,2.0,1.0,2.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12437551,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,59.0,55.0,2.0,1.0,0.0,19.0,21.0,36.0,40.0,,5.0,,,,,,,89.0,66.0,6.8,9.0,0.0301002,0,,,2.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
12437551,home,Girona FC,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,12,12,False,74.0,70.0,3.0,2.0,0.0,32.0,33.0,38.0,42.0,2.0,3.0,,,,,,,90.0,85.0,7.1,6.0,0.0207531,1,,,1.0,,,1.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,,,0.0119,,,,1.0,arthurmelo,1.0,,,,,,,,
12437551,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,38.0,35.0,2.0,2.0,0.0,12.0,12.0,23.0,27.0,1.0,4.0,,,,,,,90.0,55.0,7.1,8.0,0.0203917,1,,,1.0,,4.0,9.0,8.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0667,,,,,YangelHerrera8,,,,,,,,,
12437551,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,F,8,8,False,26.0,20.0,2.0,2.0,0.0,5.0,6.0,16.0,25.0,,3.0,,,,,,,66.0,40.0,6.6,14.0,0.0367455,0,,,5.0,1.0,1.0,4.0,,2.0,,,,2.0,,1.0,,,,,,,1.0,,viktortsygankov,,,,,,,,,
12437551,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,False,5.0,2.0,,,0.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,73.0,12.0,6.6,5.0,0.00043477,3,,,1.0,,,3.0,3.0,,,,,1.0,1.0,1.0,,2.0,2.0,0.1373,,,,2.0,,1.0,True,,,,,,,
