match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_keyPass,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_totalOffside,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_goalAssist,stat_errorLeadToAGoal,stat_penaltySave,stat_penaltyFaced,stat_accurateCross,stat_penaltyConceded,stat_bigChanceCreated
10382175,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,24.0,16.0,13.0,5.0,14.0,15.0,2.0,9.0,1.0,9.0,1.0,1.0,3.0,4.0,90.0,35.0,7.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,69.0,60.0,8.0,3.0,32.0,37.0,28.0,34.0,2.0,15.0,1.0,,,,90.0,88.0,7.0,15.0,0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,False,67.0,55.0,12.0,8.0,38.0,44.0,17.0,23.0,4.0,4.0,2.0,,,,90.0,74.0,7.3,12.0,0,,2.0,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,65.0,51.0,7.0,3.0,37.0,41.0,14.0,25.0,5.0,9.0,2.0,,,,90.0,79.0,7.2,16.0,0,1.0,2.0,,,6.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,False,33.0,25.0,2.0,,14.0,17.0,11.0,22.0,2.0,7.0,2.0,,,,73.0,66.0,6.8,20.0,2,6.0,3.0,,,2.0,,1.0,3.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,74.0,64.0,8.0,4.0,29.0,32.0,35.0,42.0,9.0,9.0,5.0,,,,90.0,94.0,7.3,13.0,0,,8.0,,3.0,1.0,,2.0,,2.0,2.0,,2.0,2.0,2.0,3.0,,,ibrahim_sangare,,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,False,53.0,46.0,10.0,6.0,13.0,14.0,33.0,40.0,6.0,11.0,4.0,,,,90.0,72.0,7.3,12.0,1,1.0,4.0,1.0,,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,7,7,False,31.0,28.0,6.0,6.0,13.0,13.0,15.0,25.0,7.0,3.0,2.0,,,,88.0,56.0,7.6,18.0,2,7.0,7.0,,,,,1.0,5.0,1.0,4.0,2.0,,5.0,2.0,,,1.0,XaviSimons,4.0,1.0,,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,37.0,30.0,3.0,,5.0,7.0,25.0,30.0,5.0,2.0,4.0,,,,90.0,53.0,7.7,11.0,1,,5.0,,,2.0,1.0,2.0,3.0,,3.0,1.0,,1.0,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,
10382175,home,PSV Eindhoven,Anwar El Ghazi,,,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,M,21,21,False,24.0,16.0,1.0,,7.0,11.0,9.0,17.0,5.0,5.0,2.0,,,,90.0,46.0,7.0,17.0,4,4.0,7.0,1.0,,,,1.0,2.0,2.0,3.0,,1.0,4.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,
