match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_dispossessed,stat_interceptionWon,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_hitWoodwork,captain,player_sofascoreId,stat_punches,stat_lastManTackle,stat_errorLeadToAGoal
12764395,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,True,2.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,1.0,,,,9.0,8.0,6.7,3.0,3.87e-06,0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,4.0,,1.0,1.0,,,,,,1.0,,,,,,
12764395,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,119,M,974203,EUR,914976000,D,17,17,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,3.0,5.0,,1.0,0.00130782,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
12764395,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,168,M,966546,EUR,993600000,M,4,4,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,3.0,6.0,,,0.00195632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,0.0,,,,,,,,,1.0,1.0,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764395,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8858,M,1014288,EUR,989712000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meeshilgerss,,,
12764395,home,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,461,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,Juliën Mesbahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,96,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,247,M,827662,EUR,935712000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,149,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,33.0,24.0,17.0,9.0,0.0,23.0,25.0,1.0,8.0,4.0,,1.0,1.0,90.0,41.0,6.7,9.0,0.00036384,0,-0.1897,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,1.0,,
12764395,away,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,50.0,40.0,10.0,4.0,0.0,22.0,26.0,18.0,24.0,6.0,,,,81.0,57.0,6.1,10.0,0.00845955,0,,,,,,,,1.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0
12764395,away,Beşiktaş JK,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,False,67.0,61.0,6.0,4.0,0.0,36.0,40.0,25.0,27.0,2.0,,,,90.0,81.0,7.5,6.0,0.14245,0,,,,,,3.0,4.0,5.0,5.0,,,,,,,,1.0,,,1.0,,8.0,4.0,,2.0,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,60.0,54.0,11.0,9.0,0.0,38.0,41.0,16.0,19.0,5.0,,,,90.0,77.0,7.4,8.0,0.0113659,1,,,,,,1.0,1.0,4.0,4.0,,1.0,,1.0,,1.0,1.0,1.0,0.0929,0.4689,,,7.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,
12764395,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,35.0,27.0,5.0,1.0,0.0,15.0,18.0,12.0,21.0,6.0,,,,90.0,68.0,7.2,19.0,0.0113643,2,,,,4.0,,1.0,2.0,5.0,8.0,,5.0,,2.0,,1.0,1.0,,0.1918,0.6102,,,,,3.0,,5.0,4.0,1.0,,,,,,masuaku26,,,
12764395,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,40.0,29.0,5.0,1.0,0.0,13.0,14.0,16.0,26.0,8.0,,,,90.0,60.0,7.2,15.0,0.0596617,1,,,,,,,,4.0,9.0,1.0,5.0,1.0,,,6.0,6.0,1.0,0.0213,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,gedson_83,,,
12764395,away,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,False,53.0,45.0,8.0,5.0,0.0,21.0,23.0,24.0,30.0,7.0,,,,90.0,62.0,7.1,9.0,0.0234179,1,,,,,,,,,,,,,,1.0,,,,0.144,,,,3.0,2.0,1.0,,,,2.0,,,,,,,,,
12764395,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,25.0,16.0,3.0,1.0,0.0,8.0,12.0,11.0,19.0,5.0,,,,81.0,44.0,6.8,17.0,0.108952,1,,,,6.0,3.0,2.0,,7.0,4.0,1.0,1.0,1.0,,,4.0,3.0,,0.0734,,2.0,,1.0,1.0,2.0,1.0,,2.0,,,,,,,MRashica,,,
12764395,away,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,14.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,10.0,2.0,,,,60.0,19.0,6.5,6.0,0.00878961,0,,,,,,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,Rafa_Silva,,,
12764395,away,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,False,25.0,16.0,4.0,2.0,0.0,6.0,9.0,10.0,17.0,1.0,,,,69.0,42.0,6.1,18.0,0.00995722,1,,,,1.0,,2.0,,8.0,2.0,,3.0,,,1.0,2.0,,,0.0594,,,,4.0,,3.0,1.0,,2.0,,,,,,,ernest_muci,,,
12764395,away,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,2.0,,,,45.0,16.0,6.9,2.0,0.00568724,1,,,,,,,4.0,3.0,6.0,,,1.0,,,,,2.0,0.0419,,1.0,,3.0,,1.0,3.0,,,,,,,,,ciroimmobile17,,,
12764395,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,10.0,7.0,,,0.0,4.0,5.0,3.0,5.0,1.0,,,,45.0,19.0,6.5,7.0,0.00175685,0,,,,,,2.0,,6.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,semihkilicsoy9,,,
12764395,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,22.0,14.0,2.0,,0.0,8.0,11.0,6.0,11.0,5.0,,,,30.0,28.0,6.5,9.0,0.0156718,0,,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12764395,away,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,16.0,14.0,2.0,,0.0,6.0,6.0,8.0,11.0,2.0,,,,21.0,20.0,6.4,4.0,0.00343957,0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,JoaoMario,,,
12764395,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,10.0,9.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,,,,,9.0,10.0,6.5,1.0,0.00186027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,9.0,4.0,6.3,2.0,0.00012326,0,,Mustafa Hekimoglu,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Göktuğ Baytekin,goktug-baytekin,G. Baytekin,G,34,186,580,M,1138799,EUR,1100908800,G,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Arda Berk Özüarap,arda-berk-ozuarap,A. B. Özüarap,D,93,177,505,M,1657198,EUR,1118275200,D,93,93,True,,,,,,,,,,,,,,,,,,,0,,Arda Berk Özüarap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764395,away,Beşiktaş JK,Fahri Ay,fahri-kerem-ay,F. Ay,M,33,178,693,M,1195756,EUR,1104537600,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,Fahri Kerem Ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
