match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyWon,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_penaltyMiss,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10408532,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,172,6120,M,984624,EUR,1035072000,F,21,21,False,22.0,13.0,,,2.0,3.0,20.0,4.0,,,81.0,37.0,7.1,14.0,0.1115,0.0,0.162923,1,,,,10,,11.0,2.0,5.0,5.0,,,,,,2.0,1.0,2.0,3.0,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,
10408532,home,Villarreal,Mamadou Mbacke,mamadou-fall,M. Mbacke,D,189,3304,M,1124746,EUR,1037836800,D,33,33,True,10.0,7.0,3.0,,3.0,4.0,7.0,4.0,,,29.0,22.0,6.4,5.0,0.0,0.0,0.0130495,0,,Mamadou Mbacke,,12,mbakeii_4I,5.0,,2.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10408532,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,178,191,M,153966,EUR,687657600,M,14,14,True,3.0,3.0,,,,,3.0,,,,9.0,4.0,6.6,,0.0,0.0,0.0143065,0,,,,14,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408532,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,180,1811,M,344129,EUR,553996800,F,22,22,True,6.0,5.0,,,1.0,1.0,7.0,,,,9.0,15.0,6.7,4.0,0.0288,0.0,0.0231472,1,,,,11,,5.0,,2.0,1.0,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
10408532,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,171,850,M,229740,EUR,710294400,D,18,18,True,11.0,11.0,,,2.0,2.0,9.0,1.0,,,16.0,11.0,6.6,,0.0,0.0,0.0180409,0,,,,18,,9.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10408532,home,Villarreal,Diego Collado,diego-collado,D. Collado,F,173,71,M,1010551,EUR,978998400,F,27,27,True,2.0,1.0,,,,,4.0,,,,16.0,5.0,6.6,2.0,0.0,0.0,0.00694436,0,,,,7,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
10408532,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,12,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,8,juanfoyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,home,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,178,430,M,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,home,Villarreal,Fernando Niño,fernando-nino,F. Niño,F,190,293,M,1016019,EUR,972345600,F,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,196,1913,M,164343,EUR,694310400,G,13,13,False,38.0,27.0,21.0,10.0,20.0,24.0,14.0,11.0,4.0,8.0,90.0,55.0,8.6,12.0,0.0,0.0,0.0032207,0,2.9218,,,13,,7.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,2.0,
10408532,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,181,1573,M,1084081,EUR,1051228800,D,4,4,False,23.0,15.0,6.0,1.0,12.0,15.0,8.0,11.0,,,90.0,54.0,6.7,16.0,0.0814,0.0,0.00109133,1,,Arnau Martinez,,4,,3.0,,4.0,7.0,2.0,,,5.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
10408532,away,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,189,1175,M,846308,EUR,910569600,D,22,22,False,15.0,12.0,6.0,4.0,9.0,10.0,5.0,2.0,,,78.0,21.0,6.4,3.0,0.0,0.0,0.001819,0,,,,4,,3.0,,2.0,5.0,,,,,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
10408532,away,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,192,218,M,139919,EUR,616118400,D,2,2,False,23.0,18.0,2.0,,17.0,21.0,2.0,4.0,,,90.0,31.0,6.7,5.0,0.0,0.0,0.00041203,0,,,,,,1.0,,,3.0,,,,4.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,180,4281,M,908716,EUR,996192000,D,3,3,False,22.0,13.0,3.0,,8.0,11.0,12.0,3.0,,,81.0,32.0,6.3,12.0,0.0,0.0,0.00183061,0,,,,3,MGutiérrez,5.0,,2.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10408532,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,182,14412,M,69416,EUR,685670400,M,18,18,False,31.0,24.0,7.0,4.0,15.0,17.0,14.0,5.0,,,90.0,40.0,6.3,9.0,0.0,0.0,0.00198902,0,,,,28,oriolromeu,9.0,2.0,5.0,4.0,,,,1.0,,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0
10408532,away,Girona FC,Aleix García,aleix-garcia,A. García,M,173,4524,M,796047,EUR,867456000,M,14,14,False,21.0,19.0,3.0,3.0,9.0,10.0,14.0,2.0,,,75.0,32.0,7.2,4.0,0.0176,0.0,0.0356078,1,,,,24,AlexGarcia97,11.0,,,4.0,,,,1.0,,1.0,,3.0,,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
10408532,away,Girona FC,Toni Villa,toni-villa,Toni,M,171,108,M,813523,EUR,789436800,M,12,12,False,12.0,9.0,2.0,1.0,4.0,5.0,10.0,5.0,,,74.0,33.0,6.6,14.0,0.0915,0.0,0.0124298,2,,,,19,,6.0,,9.0,6.0,2.0,,,,1.0,3.0,2.0,2.0,1.0,,,1.0,,1.0,3.0,1.0,4.0,3.0,1.0,,1.0,,,,1.0,,,2.0,,,,
10408532,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,178,895,M,973699,EUR,918950400,M,23,23,False,21.0,10.0,,,6.0,13.0,9.0,3.0,,,64.0,29.0,6.4,16.0,0.0,0.0,0.0986131,0,,,,23,,5.0,,6.0,1.0,1.0,,,,,,,,2.0,1.0,,2.0,,1.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,
10408532,away,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,174,4780,M,989113,EUR,954633600,M,17,17,False,25.0,20.0,2.0,1.0,8.0,10.0,18.0,8.0,,,90.0,42.0,7.1,13.0,0.0838,0.0,0.0307806,1,,,,17,,12.0,,2.0,6.0,,,,,,1.0,,2.0,,,,3.0,,1.0,3.0,,1.0,4.0,3.0,,1.0,,,,,,,,,,,
10408532,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,184,1894,M,32048,EUR,529459200,F,7,7,False,8.0,6.0,1.0,,3.0,4.0,4.0,,,,64.0,16.0,6.1,6.0,0.1854,0.2156,0.00241095,1,,,,7,,3.0,2.0,7.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,,,2.0,,1.0,,,2.0,,,,,,,True,,,,1.0,,,,
10408532,away,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,184,4247,M,839585,EUR,884131200,M,21,21,True,8.0,6.0,1.0,1.0,3.0,4.0,4.0,,,,26.0,17.0,6.6,6.0,0.0499,0.0,0.00421376,1,,,,12,YangelHerrera8,3.0,,2.0,3.0,,,,,,1.0,,2.0,1.0,,,3.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
10408532,away,Girona FC,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,179,10645,M,877013,EUR,907372800,F,9,9,True,5.0,2.0,1.0,1.0,,,5.0,1.0,,,26.0,12.0,6.7,5.0,0.0615,0.0,0.00155683,1,,,,11,tatycastellanos11,2.0,1.0,3.0,3.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
10408532,away,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,179,309,M,962378,EUR,943315200,D,11,11,True,5.0,4.0,,,2.0,3.0,2.0,1.0,,,16.0,10.0,6.4,1.0,0.0,0.0,0.00054228,0,,,,21,,2.0,1.0,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Borja García,borja-garcia,B. García,M,175,113,M,129472,EUR,657504000,M,24,24,True,3.0,3.0,,,1.0,1.0,2.0,,,,15.0,7.0,6.5,2.0,0.0,0.0,0.00277013,0,,,,,,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,
10408532,away,Girona FC,Juanpe,juanpe,Juanpe,D,189,179,M,129861,EUR,672969600,D,15,15,True,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,9.0,3.0,4.5,2.0,0.0,0.0,1.62e-06,0,,,,6,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
10408532,away,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Yan Couto,couto-yan,Y. Couto,D,169,7132,M,1002813,EUR,1023062400,D,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,2,yan.couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,181,457,M,1031658,EUR,894067200,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,178,5432,M,319735,EUR,879552000,F,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,15,viktortsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Manu Vallejo,manu-vallejo,M. Vallejo,F,167,236,M,828969,EUR,855878400,F,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408532,away,Girona FC,Joel Roca,joel-roca,J. Roca,F,176,596,M,1391616,EUR,1118102400,M,33,33,True,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
