match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateLongBalls,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_clearanceOffLine
12134231,home,Chicago Fire FC II,Vitaliy Hlyut,Vitaliy Hlyut,,vitaliy-hlyut,V. Hlyut,M,,30,M,1823717,EUR,1209427200,F,68,68,False,41.0,31.0,2.0,3.0,5.0,38.0,12.0,,,90.0,63.0,8.3,23.0,1,68,28.0,2.0,,6.0,4.0,1.0,2.0,,1.0,1.0,,2.0,1.0,7.0,5.0,,,1.0,1.0,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,
12134231,home,Chicago Fire FC II,Patrick Los,Patrick Los,,patrick-los,P. Los,G,,9,,1807945,EUR,1187308800,G,70,70,True,25.0,23.0,5.0,22.0,22.0,3.0,3.0,1.0,1.0,45.0,26.0,6.8,2.0,0,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12134231,home,Chicago Fire FC II,Jaylen Shannon,Jaylen Shannon,,jaylen-shannon,J. Shannon,D,187.0,1,M,1807960,EUR,950140800,D,43,43,True,51.0,47.0,2.0,32.0,35.0,16.0,6.0,,,45.0,54.0,6.7,5.0,0,43,15.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12134231,home,Chicago Fire FC II,Romain Blake,Romain Blake,,romain-blake,R. Blake,D,,32,M,1384045,EUR,1122163200,D,59,59,True,38.0,32.0,3.0,13.0,15.0,23.0,1.0,,,45.0,44.0,7.0,7.0,0,59,19.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
12134231,home,Chicago Fire FC II,Billy Hency,Billy Hency,,billy-hency,B. Hency,F,178.0,2,M,1191296,EUR,939081600,M,47,47,True,20.0,18.0,,8.0,9.0,11.0,3.0,,,45.0,32.0,7.1,4.0,2,,10.0,,1.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,
12134231,home,Chicago Fire FC II,Lamonth Rochester,Lamonth Rochester,,lamonth-rochester,L. Rochester,D,184.0,21,M,1384025,EUR,1055203200,D,54,54,True,4.0,3.0,,1.0,1.0,3.0,,,,16.0,7.0,6.5,2.0,0,14,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12134231,home,Chicago Fire FC II,Peter Soudan,Peter Soudan,,peter-soudan,P. Soudan,D,,2,,1823713,EUR,1164758400,M,53,53,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Carlos Fernández,,,carlos-fernandez,C. Fernández,G,184.0,0,,885335,EUR,658800000,G,35,35,False,24.0,8.0,19.0,7.0,14.0,10.0,14.0,3.0,8.0,90.0,42.0,6.0,16.0,0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
12134231,away,Chicago City SC,William Butler,William Butler,,william-butler,W. Butler,M,,1,M,1824181,EUR,732153600,D,15,15,False,23.0,10.0,5.0,8.0,15.0,8.0,6.0,,,82.0,40.0,5.8,20.0,0,15,2.0,,1.0,1.0,1.0,,,,,,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Aleksandar Labovic,,,aleksandar-labovic,A. Labovic,F,,0,M,884427,EUR,890870400,D,21,21,False,19.0,11.0,6.0,10.0,15.0,4.0,5.0,,,90.0,32.0,5.6,9.0,0,21,1.0,,,2.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,4.0,,1.0,,,1.0,,,,,,,,,,,1.0,
12134231,away,Chicago City SC,Matthew McNamara,Matthew McNamara,,matthew-mcnamara,M. McNamara,D,187.0,1,M,1824165,EUR,837475200,D,20,20,False,19.0,9.0,7.0,7.0,11.0,8.0,4.0,,,90.0,38.0,7.4,11.0,0,20,2.0,,1.0,,5.0,,2.0,2.0,,,3.0,2.0,1.0,,,,2.0,,,6.0,,,,,4.0,,,,,,,,,,,,1.0
12134231,away,Chicago City SC,Isaac Sutton,Isaac Sutton,,isaac-sutton,I. Sutton,M,,0,M,1824154,EUR,726796800,D,3,3,False,12.0,7.0,4.0,6.0,8.0,4.0,,,,90.0,32.0,6.3,12.0,0,3,1.0,,1.0,1.0,3.0,,,,,,3.0,1.0,,,,True,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0
12134231,away,Chicago City SC,Gilberto Angeles,,,gilberto-angeles,G. Angeles,M,,1,M,1819979,EUR,970012800,M,10,10,False,21.0,10.0,6.0,5.0,5.0,16.0,3.0,,,90.0,34.0,5.5,19.0,0,10,5.0,,,8.0,3.0,1.0,3.0,,,,,2.0,2.0,3.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Adrian Lara,Adrian Lara,,adrian-lara,A. Lara,M,,1,M,1824143,EUR,977529600,M,18,18,False,24.0,17.0,3.0,10.0,13.0,12.0,8.0,,,90.0,37.0,6.2,11.0,0,18,7.0,1.0,1.0,6.0,4.0,,1.0,,,,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Diego Mendoza,Diego Mendoza,,diego-mendoza,D. Mendoza,M,,0,M,1824149,EUR,991094400,M,6,6,False,17.0,9.0,1.0,5.0,10.0,7.0,3.0,,,87.0,28.0,6.0,12.0,0,6,4.0,,,5.0,2.0,1.0,,,,,,2.0,2.0,3.0,1.0,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Emmanuel Lopez,Emmanuel Lopez,,emmanuel-lopez,E. Lopez,M,,0,M,1824152,EUR,907632000,F,7,7,False,12.0,8.0,1.0,4.0,4.0,8.0,2.0,,,71.0,20.0,6.7,6.0,0,7,4.0,,,3.0,2.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Christian Marquez,Christian Marquez,,christian-marquez,C. Marquez,F,175.0,0,M,1191298,EUR,969494400,F,9,9,False,10.0,7.0,,3.0,4.0,6.0,,,,71.0,21.0,6.5,7.0,1,9,4.0,,,4.0,2.0,1.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,
12134231,away,Chicago City SC,Zakhar Shkidchenko,Zakhar Shkidchenko,,zakhar-shkidchenko,Z. Shkidchenko,M,,1,M,1824183,EUR,975110400,F,11,11,False,11.0,8.0,2.0,4.0,6.0,5.0,3.0,,,87.0,30.0,6.5,7.0,3,11,4.0,,,6.0,5.0,,3.0,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,
12134231,away,Chicago City SC,Jasminko Dizdarevic,,,jasminko-dizdarevic,J. Dizdarevic,M,178.0,1,M,934907,EUR,898041600,M,17,17,True,5.0,3.0,,2.0,2.0,3.0,2.0,,,19.0,9.0,6.4,4.0,1,,1.0,,,3.0,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Daniel Voica,Daniel Voica,,daniel-voica,D. Voica,M,,1,M,1824148,EUR,548985600,M,8,8,True,5.0,4.0,1.0,3.0,4.0,1.0,3.0,,,19.0,8.0,6.4,2.0,0,8,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Diego Zarate,Diego Zarate,,diego-zarate,D. Zarate,F,,7,M,1824150,EUR,1154649600,M,12,12,True,4.0,4.0,1.0,3.0,3.0,1.0,,,,8.0,6.0,6.2,2.0,0,34,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Julian Pacheco,Julian Pacheco,,julian-pacheco,J. Pacheco,M,,1,M,1824162,EUR,1036022400,M,4,4,True,,,,,,,,,,3.0,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Marian Cozma,Marian Cozma,,marian-cozma,M. Cozma,M,,1,M,1825778,EUR,1122508800,F,13,13,True,2.0,2.0,,,,2.0,,,,3.0,3.0,,1.0,0,13,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Jakub Krawczyk,Jakub Krawczyk,,jakub-krawczyk,J. Krawczyk,M,,1,M,1824158,EUR,895968000,G,36,36,True,,,,,,,,,,,,,,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134231,away,Chicago City SC,Nicholas Kapetanos,Nicholas Kapetanos,,nicholas-kapetanos,N. Kapetanos,M,,1,M,1824166,EUR,819158400,M,16,16,True,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
