match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_punches,stat_hitWoodwork
11453034,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,35,35,False,31.0,26.0,11.0,7.0,22.0,25.0,4.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,90.0,42.0,7.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,37,37,False,52.0,42.0,2.0,1.0,18.0,23.0,24.0,31.0,,2.0,5.0,6.0,,1.0,,,,90.0,78.0,7.1,18.0,0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,30,30,False,67.0,56.0,7.0,4.0,42.0,46.0,14.0,21.0,2.0,3.0,7.0,7.0,,2.0,,,,90.0,82.0,7.7,14.0,1,,2.0,1.0,,,,2.0,2.0,2.0,,Saad Al-Mousa,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,False,70.0,64.0,3.0,3.0,43.0,48.0,21.0,22.0,4.0,5.0,12.0,10.0,,3.0,,,,90.0,84.0,7.3,6.0,0,,7.0,,,2.0,2.0,5.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,57.0,46.0,7.0,5.0,25.0,29.0,21.0,30.0,3.0,6.0,3.0,5.0,,2.0,,,,90.0,80.0,6.8,16.0,0,2.0,1.0,1.0,,2.0,,5.0,,,,,,,,2.0,,,True,,,,,,,,,,,,
11453034,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,57.0,46.0,3.0,1.0,18.0,22.0,29.0,36.0,,5.0,8.0,13.0,,3.0,,,,90.0,82.0,7.6,16.0,1,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,,,,,4.0,2.0,2.0,,nglkante,1.0,1.0,1.0,1.0,,,,,,,
11453034,home,Al-Ittihad,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,False,59.0,50.0,8.0,4.0,22.0,25.0,28.0,34.0,2.0,5.0,3.0,9.0,,1.0,,,,76.0,78.0,6.8,13.0,1,,,1.0,1.0,,,,,3.0,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,
11453034,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,False,39.0,34.0,1.0,1.0,16.0,20.0,18.0,19.0,,2.0,5.0,2.0,,1.0,,,,90.0,56.0,7.4,7.0,1,,,,1.0,4.0,3.0,2.0,1.0,,,Faisal,Al-Ghamdi,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,
11453034,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,False,26.0,19.0,2.0,1.0,6.0,9.0,13.0,17.0,1.0,2.0,8.0,5.0,,4.0,,,,58.0,42.0,7.1,10.0,0,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,F,17,17,False,26.0,22.0,1.0,,3.0,3.0,19.0,24.0,,3.0,2.0,2.0,,,,,,90.0,40.0,6.6,11.0,1,1.0,,1.0,,3.0,2.0,,,3.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,
11453034,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,77,77,False,25.0,18.0,1.0,1.0,2.0,5.0,17.0,23.0,,2.0,5.0,3.0,,,,,,64.0,44.0,7.1,13.0,2,3.0,2.0,,,3.0,1.0,,,2.0,2.0,,,,,,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
11453034,home,Al-Ittihad,Jota,jota,Jota,F,7,175.0,5337,M,845786,EUR,922752000,F,11,11,True,16.0,13.0,2.0,1.0,3.0,3.0,10.0,16.0,,2.0,3.0,1.0,,,,,,32.0,31.0,7.1,12.0,0,3.0,,,,5.0,3.0,,,2.0,2.0,,,,,1.0,,1.0,,jotafilipe_7,,,,,,,,1.0,,,
11453034,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,F,90,90,True,14.0,11.0,1.0,1.0,1.0,1.0,10.0,13.0,,1.0,5.0,2.0,,1.0,,,,26.0,22.0,7.1,5.0,1,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,
11453034,home,Al-Ittihad,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,52,52,True,4.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,14.0,6.0,7.3,4.0,1,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Osama Al-Mermesh,al-mermesh-osama,O. A. Mermesh,G,88,182.0,215,M,1168604,EUR,1057449600,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Osama Al-Mermesh,,,,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453034,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,ahmedhegazy6,,,,,,,,,,,
11453034,away,Al-Okhdood,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,30.0,9.0,26.0,6.0,3.0,6.0,6.0,24.0,,,1.0,7.0,,,,,1.0,90.0,34.0,6.2,21.0,0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,
11453034,away,Al-Okhdood,Hussain Al Zabdani,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,21.0,16.0,5.0,2.0,11.0,13.0,5.0,8.0,1.0,9.0,3.0,7.0,,2.0,,,,90.0,40.0,6.0,10.0,0,,1.0,5.0,1.0,1.0,,,1.0,1.0,,Hussain Al Zabdani,,,,3.0,,1.0,,,,,,,,,,,,,
11453034,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,21.0,15.0,3.0,1.0,7.0,8.0,8.0,14.0,2.0,6.0,3.0,6.0,,1.0,,,,90.0,39.0,6.9,9.0,1,1.0,2.0,,,,,5.0,1.0,2.0,,,,,,4.0,,4.0,,,,,,,1.0,,,,,,
11453034,away,Al-Okhdood,Solomon Kvirkvelia,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,27.0,20.0,8.0,4.0,12.0,15.0,8.0,12.0,,,3.0,4.0,,2.0,,,,90.0,37.0,6.6,7.0,0,,,,,,,4.0,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,
11453034,away,Al-Okhdood,Andrei Burcă,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,22.0,16.0,4.0,1.0,12.0,16.0,5.0,7.0,,2.0,3.0,9.0,,1.0,,,,90.0,38.0,7.0,8.0,3,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,1.0
