match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
11067361,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,14.0,9.0,1.0,,1.0,1.0,8.0,13.0,,1.0,,,,,,73.0,24.0,6.3,11.0,0.0327,0.0,0.0142463,1,,,,4.0,2.0,,3.0,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,
11067361,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,M,46,46,True,12.0,10.0,,,2.0,2.0,11.0,15.0,,4.0,,,,,,24.0,27.0,7.1,6.0,0.0624,0.0,0.0554829,2,,,5.0,2.0,4.0,,,1.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,2.0,,3.0,,,,,,,,,
11067361,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,10,10,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,17.0,9.0,6.4,4.0,0.2954,0.2087,0.00066163,2,,,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,Gabriel,Teixeira Aragão,,,,
11067361,home,Bahia,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,,17.0,6.0,6.4,3.0,0.0,0.0,7.56e-05,0,,,,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11067361,home,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,9.0,8.0,,,1.0,1.0,8.0,10.0,,1.0,,,,,,16.0,14.0,6.7,2.0,0.0,0.0,0.0560811,0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,
11067361,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,
11067361,home,Bahia,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,,
11067361,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,home,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,home,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,26.0,12.0,21.0,7.0,6.0,8.0,6.0,18.0,1.0,7.0,1.0,4.0,1.0,,,90.0,38.0,7.1,14.0,0.0,0.0,0.00090197,0,0.2494,,,,1.0,,,,,,,,,,,True,,1.0,,,,,,,,,,,1.0,,,
11067361,away,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,31.0,21.0,10.0,2.0,12.0,15.0,9.0,16.0,5.0,5.0,,,,,,90.0,46.0,8.4,10.0,0.0183,0.0,0.542722,1,,2.0,,6.0,10.0,,,,,1.0,,,,1.0,2.0,,5.0,6.0,1.0,4.0,3.0,,,,,,,,,2.0,,
11067361,away,Santos,João Basso,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,2,2,False,32.0,23.0,5.0,,18.0,20.0,5.0,12.0,9.0,2.0,,,,,,90.0,44.0,6.8,9.0,0.0,0.0,0.00188826,0,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11067361,away,Santos,Dodô,dodo,Dodô,D,,177,222,M,108481,EUR,697334400,D,16,16,False,56.0,47.0,7.0,3.0,26.0,28.0,21.0,28.0,7.0,6.0,,,,,,90.0,70.0,7.1,10.0,0.0833,0.0,0.261645,1,,,,3.0,4.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,,
11067361,away,Santos,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,M,30,30,False,15.0,13.0,1.0,,4.0,4.0,10.0,13.0,1.0,4.0,,,,,,90.0,34.0,7.2,5.0,0.1199,0.0213,0.111373,2,,,2.0,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,
11067361,away,Santos,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,8,8,False,43.0,37.0,4.0,2.0,18.0,20.0,23.0,28.0,2.0,10.0,,,,,,90.0,69.0,7.3,12.0,0.3322,0.3788,0.112473,6,,,5.0,6.0,3.0,1.0,1.0,4.0,2.0,2.0,,1.0,,3.0,2.0,,,1.0,,,,,4.0,2.0,,2.0,,,,,,
11067361,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,25,25,False,21.0,18.0,2.0,,12.0,14.0,6.0,7.0,,9.0,,,,,,90.0,34.0,6.5,5.0,0.045,0.0,0.00338243,0,,,,8.0,6.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,
11067361,away,Santos,Kevyson,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,M,38,38,False,24.0,19.0,1.0,,5.0,7.0,16.0,21.0,1.0,2.0,,,,,,80.0,44.0,7.1,9.0,0.0,0.0,0.109508,0,,,4.0,4.0,7.0,1.0,,3.0,2.0,,,,1.0,2.0,1.0,,,2.0,1.0,2.0,2.0,,2.0,,,,Kevyson,,,,,
11067361,away,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,F,23,23,False,16.0,13.0,3.0,1.0,4.0,6.0,11.0,14.0,,6.0,,,,,,78.0,28.0,6.8,6.0,0.4721,0.8433,0.0440865,2,,,4.0,1.0,3.0,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,,2.0,1.0,,1.0,,,,,1.0,
11067361,away,Santos,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,F,10,10,False,26.0,20.0,2.0,,8.0,8.0,12.0,20.0,,3.0,,,,,,89.0,47.0,7.0,15.0,0.1874,0.0,0.450873,1,,,2.0,8.0,9.0,1.0,1.0,9.0,4.0,,,1.0,4.0,,3.0,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,yefersonsoteldo1006
11067361,away,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,13.0,8.0,,,4.0,5.0,4.0,8.0,1.0,3.0,,,,,,89.0,25.0,7.0,10.0,1.3545,1.4554,0.0223436,2,,,,4.0,3.0,,2.0,1.0,,,,2.0,3.0,1.0,2.0,,,,,,,2.0,,2.0,1.0,,,,,,1.0,marcosleonardo09
11067361,away,Santos,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,7,7,True,4.0,2.0,,,2.0,2.0,,2.0,,1.0,,,,,,12.0,6.0,6.7,2.0,0.0,0.0,8.693e-05,0,,,,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
11067361,away,Santos,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,5.0,3.0,,,2.0,2.0,1.0,4.0,,,,,,,,10.0,9.0,6.4,4.0,0.0,0.0,0.00036174,0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.0,0.0,0.00019225,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067361,away,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,4.0,3.0,,,,,3.0,4.0,,1.0,,,,,,7.0,6.0,7.4,2.0,0.3623,0.5888,0.00137395,1,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,
11067361,away,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Inocêncio,,,,,
11067361,away,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Luan Dias,luan-dias,Luan Dias,F,97,181,106,M,1016887,EUR,870307200,F,97,97,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,11,176,573,M,1121489,EUR,873417600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Bruno Mezenga,bruno-mezenga,B. Mezenga,F,80,183,150,M,60472,EUR,587001600,F,88,88,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067361,away,Santos,Alfredo Morelos,alfredo-morelos,A. Morelos,F,9,177,2738,M,831085,EUR,835315200,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
