match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_goals,captain,stat_goodHighClaim,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
13981515,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,33.0,24.0,20.0,11.0,0.0,20.0,23.0,4.0,10.0,2.0,8.0,4.0,5.0,3.0,3.0,90.0,45.0,7.6,9.0,0.00053269,0.2189,0,0.2978,0.05,-0.03,0.24,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,24.0,18.0,2.0,1.0,0.0,9.0,10.0,9.0,14.0,1.0,2.0,,,,,73.0,43.0,7.3,9.0,0.122053,,0,,0.13,0.23,0.15,,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,54.0,47.0,7.0,3.0,0.0,29.0,33.0,18.0,21.0,6.0,3.0,,,,,90.0,70.0,7.4,10.0,0.00500644,,0,,0.15,0.21,0.47,,,,2.0,5.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,43.0,41.0,1.0,,0.0,30.0,30.0,11.0,13.0,2.0,1.0,,,,,45.0,49.0,7.1,2.0,0.0025123,,0,,0.11,0.02,0.23,,,,1.0,3.0,2.0,2.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,43.0,40.0,2.0,2.0,0.0,19.0,21.0,21.0,22.0,2.0,1.0,,,,,90.0,61.0,7.5,3.0,0.0179017,,2,,0.15,0.06,0.27,,,,,4.0,3.0,1.0,,1.0,,,,2.0,,,,,2.0,1.0,1.0,0.0491,0.2881,-0.11,,,,,,,,,,,
13981515,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,41.0,35.0,5.0,5.0,1.0,17.0,18.0,18.0,23.0,1.0,5.0,,,,,90.0,52.0,7.7,8.0,0.0205464,,0,,0.2,0.09,0.33,,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,1.0,,,,,,,MatteoGuendouzi,1.0,1.0,1.0,,,,,,,
13981515,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,53.0,40.0,7.0,3.0,0.0,19.0,19.0,21.0,34.0,6.0,3.0,,,,,90.0,80.0,7.0,18.0,0.0469893,,1,,0.08,0.06,0.21,,3.0,1.0,2.0,6.0,3.0,,2.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,1.0,1.0,,0.0113,,-0.06,,,1.0,,,,,,,,
13981515,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,False,34.0,29.0,3.0,2.0,0.0,9.0,10.0,20.0,24.0,1.0,1.0,,,,,61.0,46.0,6.5,12.0,0.083702,,1,,0.03,0.04,0.14,,6.0,,,1.0,,,,1.0,,,,4.0,1.0,,,1.0,2.0,1.0,,0.1538,,-0.43,,,,,,,,,,,
13981515,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,False,21.0,17.0,,,0.0,4.0,4.0,13.0,17.0,,5.0,,,,,84.0,33.0,7.9,10.0,0.0285854,,1,,0.01,0.4,-0.01,,,,,5.0,2.0,1.0,3.0,2.0,,,,6.0,2.0,,,,2.0,,1.0,0.125,0.8098,0.53,,1.0,2.0,1.0,1.0,,,,,,
13981515,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,19,19,False,11.0,10.0,,,0.0,5.0,6.0,5.0,5.0,2.0,3.0,,,,,84.0,18.0,6.3,4.0,0.00718511,,0,,-0.12,0.02,0.15,,,,,1.0,,,2.0,,,,,4.0,1.0,,,2.0,1.0,,,,,,boulaye_dia,,1.0,1.0,,,,,,,
13981515,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,10,10,False,40.0,31.0,1.0,,0.0,12.0,15.0,19.0,25.0,,4.0,,,,,90.0,60.0,8.5,15.0,0.10072,,3,,-0.45,0.88,-0.02,,2.0,1.0,3.0,12.0,2.0,,4.0,4.0,2.0,,,4.0,,,1.0,1.0,2.0,2.0,1.0,0.3533,0.869,0.4,,,4.0,3.0,1.0,True,,,,,
13981515,home,Lazio,Oliver Provstgaard,oliver-provstgaard,O. Provstgaard,D,25,194,596,M,1160559,EUR,1054684800,D,25,25,True,23.0,22.0,,,0.0,14.0,14.0,8.0,9.0,3.0,1.0,,,,,45.0,30.0,7.1,1.0,0.004919,,0,,0.1,0.04,0.17,,,,2.0,4.0,1.0,,,1.0,1.0,Oliver Provstgaard,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13981515,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,12.0,10.0,1.0,1.0,0.0,5.0,7.0,5.0,5.0,2.0,1.0,,,,,29.0,17.0,6.8,2.0,0.0227921,,0,,0.03,0.0,0.14,,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,17.0,10.0,6.7,2.0,0.00052506,,0,,-0.12,,0.14,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,1069244,EUR,931305600,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,10.0,2.0,6.6,,0.00039368,,0,,-0.01,-0.04,0.13,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,,,10.0,5.0,6.6,1.0,0.0224058,,0,,0.16,0.02,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,
13981515,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981515,home,Lazio,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Reda Belahyane,,,,,,,,,,,,,reda.belahyane,,,,,,,,,,
13981515,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,29.0,24.0,7.0,2.0,0.0,23.0,24.0,1.0,5.0,2.0,3.0,,1.0,,,90.0,35.0,6.9,5.0,0.00013783,0.1045,0,-0.0331,0.01,-0.02,-0.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
13981515,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,39.0,31.0,5.0,1.0,0.0,16.0,17.0,15.0,22.0,3.0,2.0,,,,,90.0,61.0,6.0,11.0,0.00732936,,0,,0.18,-0.51,-0.36,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,5.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,True,,,,,
13981515,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,74.0,69.0,2.0,2.0,0.0,57.0,60.0,12.0,14.0,5.0,6.0,,,,,90.0,86.0,6.7,6.0,0.0047216,,1,,0.06,0.06,-0.28,,,,5.0,7.0,1.0,,1.0,1.0,,,,3.0,,,,1.0,2.0,,1.0,0.0388,0.0453,-0.15,yerrymina,,,,,,,,,,
13981515,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,77.0,70.0,8.0,1.0,0.0,56.0,57.0,14.0,20.0,4.0,2.0,,,,,90.0,90.0,6.1,7.0,0.00443664,,1,,0.1,0.08,-0.28,,,,,,,,,,,,,2.0,,,2.0,1.0,1.0,,,0.0936,,-0.17,,,,,,,,1.0,,,
13981515,away,Cagliari,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,D,2,2,False,31.0,27.0,2.0,,0.0,11.0,11.0,16.0,20.0,,5.0,,,,,79.0,55.0,6.8,11.0,0.0739207,,0,,0.15,0.13,-0.14,,2.0,2.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,,,4.0,1.0,,2.0,1.0,,,,,,,,,3.0,1.0,,,,,,,
13981515,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,28.0,22.0,,,0.0,8.0,11.0,14.0,17.0,,7.0,,,,,90.0,37.0,5.9,10.0,0.00819674,,1,,0.01,0.13,-0.13,,1.0,,,1.0,,,,1.0,,,,9.0,3.0,,,2.0,3.0,,1.0,0.0175,0.0382,-0.03,,1.0,,,,,,,,,
13981515,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,38.0,33.0,5.0,4.0,0.0,17.0,18.0,16.0,20.0,3.0,2.0,,,,,90.0,48.0,6.3,5.0,0.00806255,,4,,0.09,0.03,-0.46,,,,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,3.0,,0.1896,,-0.38,,1.0,,,,,,1.0,1.0,1.0,
13981515,away,Cagliari,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,19.0,13.0,1.0,,0.0,6.0,7.0,7.0,12.0,2.0,2.0,,,,,79.0,37.0,6.1,12.0,0.132135,,3,,-0.35,0.34,-0.05,,2.0,,1.0,2.0,,,1.0,1.0,2.0,,,7.0,2.0,,1.0,2.0,1.0,1.0,2.0,0.1532,0.142,-0.24,,1.0,1.0,,,,,,,,1.0
13981515,away,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,False,34.0,31.0,2.0,,0.0,20.0,21.0,11.0,13.0,1.0,2.0,,,,,57.0,39.0,6.5,5.0,0.0345899,,1,,0.19,0.06,-0.06,,1.0,,,1.0,,,,,1.0,,,5.0,,,,3.0,,,1.0,0.1619,0.0724,0.02,,1.0,2.0,1.0,,,,,1.0,,
13981515,away,Cagliari,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,94,94,False,25.0,17.0,3.0,1.0,0.0,5.0,7.0,12.0,18.0,,3.0,,,,,68.0,30.0,6.6,10.0,0.0991182,,1,,0.24,0.06,0.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,3.0,,,,2.0,1.0,1.0,,0.0691,,-0.17,,,,,,,,,,,
