match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_totalCross,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,captain,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_goals
11368682,home,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,24.0,21.0,1.0,1.0,10.0,11.0,11.0,19.0,,1.0,,,78.0,37.0,6.8,10.0,0.025138,3,,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,6.0,,,1.0,1.0,0.0552,,,,,1.0,0.0463,,1.0,,,,,,,,
11368682,home,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,11.0,9.0,,,2.0,2.0,8.0,12.0,,1.0,,,12.0,16.0,6.5,5.0,0.0078116,0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,
11368682,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,7.0,5.0,,,1.0,1.0,4.0,7.0,,1.0,,,12.0,12.0,6.7,3.0,0.00258675,0,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,21,21,True,11.0,10.0,1.0,1.0,3.0,4.0,7.0,8.0,,,,,10.0,13.0,6.7,2.0,0.00571391,0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,1.0,,,,,,,1.0,,,,,1.0,2.0,,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368682,home,Las Palmas,Alex González Gorrin,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,224,M,377206,EUR,804816000,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,home,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,19.0,11.0,12.0,4.0,9.0,11.0,2.0,8.0,,3.0,,2.0,90.0,24.0,7.2,8.0,0.00108731,0,0.1282,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,
11368682,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,D,5,5,False,22.0,18.0,1.0,1.0,8.0,9.0,12.0,17.0,2.0,3.0,,,66.0,48.0,7.1,12.0,0.288516,0,,,5.0,6.0,3.0,1.0,,,,3.0,2.0,3.0,,4.0,1.0,,,,,Locampos15,,2.0,,,,2.0,,2.0,1.0,,,,,,
11368682,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,34.0,31.0,3.0,2.0,22.0,23.0,9.0,11.0,,9.0,,,66.0,38.0,7.0,3.0,0.00359778,0,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,60.0,56.0,11.0,9.0,33.0,34.0,23.0,26.0,7.0,4.0,,,90.0,75.0,7.8,6.0,0.0793458,2,,,2.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,0.0587,SergioRamos,True,2.0,,1.0,0.1128,1.0,1.0,,,,,,,,
11368682,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,2,2,False,53.0,48.0,4.0,2.0,28.0,31.0,20.0,22.0,1.0,2.0,,,90.0,60.0,7.1,5.0,0.0634003,1,,1.0,3.0,4.0,,,1.0,,,1.0,,2.0,1.0,,1.0,,,,0.0135,,,1.0,,,,,1.0,,,,,,,,
11368682,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,39.0,31.0,3.0,,16.0,20.0,16.0,28.0,4.0,3.0,,,90.0,68.0,7.7,16.0,0.0376969,0,,,,1.0,,,,,,,1.0,,1.0,9.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,
11368682,away,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,12.0,8.0,,,5.0,7.0,4.0,6.0,,3.0,,,90.0,24.0,6.8,6.0,0.0266402,0,,,1.0,2.0,,,1.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,
11368682,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,52.0,48.0,4.0,1.0,31.0,31.0,18.0,22.0,3.0,6.0,,,90.0,63.0,7.8,4.0,0.213744,0,,,,4.0,,,,,,,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,
11368682,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,38.0,35.0,4.0,2.0,16.0,17.0,21.0,25.0,1.0,4.0,,,78.0,52.0,7.1,9.0,0.0886467,0,,,3.0,3.0,,,1.0,,,1.0,,1.0,1.0,4.0,1.0,2.0,,,,,,1.0,1.0,,,3.0,,2.0,,,,,,,
11368682,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,20,20,False,3.0,2.0,,,,,2.0,3.0,1.0,2.0,,,78.0,14.0,5.6,4.0,0.0234834,4,,,6.0,2.0,2.0,1.0,5.0,,,,,,1.0,,,2.0,,,1.0955,,,,,,,,4.0,,,,,,,3.0,
11368682,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,8.0,5.0,,,2.0,2.0,3.0,6.0,3.0,2.0,,,90.0,18.0,7.2,6.0,0.012921,2,,,2.0,,,,,,,1.0,,,,,,2.0,1.0,,0.2452,ennesyri15,,,1.0,1.0,0.5145,,1.0,,,,,,,,1.0
11368682,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,42,42,True,6.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,,,24.0,9.0,7.0,2.0,0.00042734,0,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11368682,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,24.0,5.0,6.5,1.0,0.00023005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,3.0,1.0,,,1.0,2.0,,1.0,1.0,,,,12.0,7.0,6.6,2.0,5.78e-06,0,,,1.0,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,2.0,2.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,,12.0,9.0,7.2,4.0,0.00032096,1,,,3.0,,1.0,,2.0,,,,,,,1.0,,2.0,,,0.6652,DLukebakio,,,,1.0,0.911,,,,,,,,,,1.0
11368682,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368682,away,Sevilla,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,hannibal_mj,,,,,,,,,,,,,,,
