match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,captain,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
12117223,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,30.0,16.0,21.0,7.0,0.0,11.0,12.0,5.0,18.0,1.0,1.0,7.0,1.0,4.0,4.0,90.0,37.0,7.0,14.0,0.00137013,0,1.3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117223,home,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,25.0,17.0,7.0,2.0,0.0,13.0,15.0,4.0,11.0,5.0,1.0,9.0,,,,90.0,44.0,6.4,14.0,0.00401666,0,,1.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117223,home,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,33.0,26.0,5.0,2.0,0.0,22.0,25.0,4.0,8.0,1.0,,3.0,,,,90.0,43.0,5.8,10.0,0.00316916,0,,,1.0,2.0,4.0,2.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12117223,home,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,20.0,14.0,4.0,,0.0,13.0,16.0,1.0,4.0,3.0,1.0,,,,,45.0,24.0,5.2,7.0,0.00034811,0,,,,2.0,3.0,1.0,1.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117223,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,24.0,16.0,5.0,1.0,0.0,4.0,7.0,14.0,22.0,6.0,3.0,2.0,,,,90.0,61.0,7.5,20.0,0.181849,1,,5.0,1.0,,7.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,,True,2.0,1.0,1.0,1.0,2.0,0.0161,,,,,,,,,,,
12117223,home,Juventude,Dudu Vieira,vieira-dudu,Dudu,M,8,175,62,M,870270,EUR,761702400,M,30,30,False,22.0,17.0,4.0,2.0,0.0,10.0,11.0,7.0,11.0,3.0,1.0,3.0,,,,75.0,29.0,6.7,6.0,0.0185177,1,,,,2.0,5.0,1.0,,2.0,2.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,0.0081,1.0,0.0769,,,,,,,,,
12117223,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,29.0,23.0,2.0,1.0,0.0,13.0,16.0,10.0,13.0,3.0,1.0,8.0,,,,90.0,47.0,7.2,9.0,0.0237777,0,,,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,4.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117223,home,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,14.0,5.0,1.0,,0.0,1.0,5.0,4.0,13.0,12.0,2.0,5.0,,,,86.0,38.0,7.0,16.0,0.0357562,3,,4.0,5.0,4.0,13.0,,1.0,4.0,4.0,1.0,2.0,4.0,,Lucas Barbosa,,5.0,3.0,,,,,,,,0.1316,,,3.0,,,,,,,,
12117223,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,17.0,11.0,2.0,1.0,0.0,6.0,7.0,6.0,17.0,3.0,,1.0,,,,45.0,30.0,6.4,15.0,0.107708,1,,7.0,1.0,1.0,1.0,,,,,2.0,,1.0,2.0,,,1.0,,,,1.0,,1.0,,,0.0217,,,,,,,,,,,
12117223,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,14.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,7.0,5.0,,2.0,,,,74.0,26.0,6.8,5.0,0.00487597,2,,,2.0,,3.0,,,,,,,1.0,,,,3.0,3.0,,,,2.0,,,1.0,0.0923,1.0,0.7072,1.0,,,,,,,,
