match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_goodHighClaim,stat_clearanceOffLine,stat_penaltyWon
14771798,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000.0,G,16,16,False,True,19.0,17.0,5.0,4.0,0.0,13.0,14.0,4.0,5.0,8.0,2.0,1.0,2.0,90.0,23.0,6.6,2.0,0.00292292,0.0002,0,-0.036,0.06,-0.01,-0.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771798,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000.0,D,27,27,False,,38.0,31.0,4.0,1.0,0.0,12.0,12.0,19.0,26.0,6.0,,,,82.0,53.0,7.1,12.0,0.222366,,0,,0.35,0.01,-0.04,,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14771798,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000.0,D,28,28,False,,74.0,66.0,7.0,5.0,0.0,17.0,17.0,49.0,57.0,1.0,,,,90.0,82.0,7.4,10.0,0.219649,,1,,0.43,0.37,-0.15,,2.0,,1.0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,0.0409,-0.29,,,,,,,,,,,,,
14771798,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200.0,D,3,3,False,,77.0,70.0,2.0,1.0,0.0,22.0,23.0,48.0,54.0,5.0,,,,90.0,94.0,7.0,9.0,0.125763,,3,,0.4,0.34,-0.18,,,,1.0,2.0,3.0,6.0,,,,5.0,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,0.3243,-0.58,1.0,2.0,1.0,0.4127,,,,,,,,,
14771798,home,Al-Ahli,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,,1133141,EUR,1042502400.0,D,29,29,False,,45.0,41.0,3.0,2.0,0.0,14.0,16.0,27.0,29.0,5.0,,,,82.0,61.0,6.9,7.0,0.0207584,,2,,-0.33,0.19,0.19,,2.0,,,,3.0,5.0,,2.0,,1.0,,3.0,2.0,,1.0,2.0,,1.0,2.0,0.3945,-0.31,1.0,,,,,,,,,,,,
14771798,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600.0,M,79,79,False,,72.0,65.0,7.0,5.0,0.0,16.0,16.0,49.0,56.0,5.0,,,,90.0,79.0,7.2,9.0,0.178513,,1,,0.37,0.32,-0.01,,,,2.0,,2.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,0.0732,0.02,,,,,1.0,,,,,,,,
14771798,home,Al-Ahli,Enzo Millot,,,millot-enzo,E. Millot,M,10,175.0,4909,M,,957889,EUR,1026864000.0,M,10,10,False,,37.0,30.0,2.0,1.0,0.0,9.0,10.0,21.0,27.0,1.0,,,,89.0,48.0,7.0,9.0,0.158488,,2,,0.25,0.2,0.14,,3.0,1.0,1.0,,1.0,3.0,,,,,,2.0,1.0,,1.0,,1.0,,1.0,0.0331,-0.28,,1.0,,,,,,,,,,,
14771798,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400.0,M,7,7,False,,53.0,45.0,5.0,2.0,0.0,4.0,6.0,41.0,47.0,3.0,,,,90.0,73.0,7.5,18.0,0.73691,,2,,0.79,0.25,-0.09,,11.0,3.0,,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,5.0,,,0.1463,-0.35,,,,,2.0,1.0,2.0,,,,,,
14771798,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400.0,M,9,9,False,,30.0,20.0,1.0,,0.0,5.0,6.0,15.0,24.0,6.0,,,,90.0,36.0,6.5,11.0,0.087913,,1,,-0.12,0.02,-0.12,,,,,5.0,4.0,7.0,2.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,,,0.3642,-0.52,1.0,1.0,,0.3757,,,,,,,,,
14771798,home,Al-Ahli,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,,1175553,EUR,1124323200.0,M,20,20,False,,38.0,35.0,,,0.0,6.0,6.0,29.0,32.0,4.0,,,,77.0,59.0,7.6,10.0,0.219221,,2,,0.42,0.42,-0.01,,6.0,2.0,,,2.0,6.0,,3.0,,,1.0,1.0,,2.0,2.0,1.0,2.0,3.0,,0.0816,-0.28,,1.0,,0.031,1.0,1.0,,,,,,,
