match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox
12624974,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,17.0,15.0,7.0,6.0,0.0,10.0,11.0,5.0,6.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,90.0,23.0,7.5,2.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,39.0,35.0,2.0,1.0,0.0,12.0,13.0,23.0,27.0,,1.0,6.0,,,,,,90.0,68.0,7.4,12.0,1.0,1,1.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,False,67.0,64.0,3.0,1.0,0.0,36.0,38.0,28.0,29.0,,2.0,8.0,,,,,,90.0,77.0,7.3,4.0,,0,,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,Saad Al-Mousa,,1.0,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,82.0,76.0,10.0,6.0,0.0,43.0,43.0,33.0,39.0,,1.0,8.0,,,,,,90.0,91.0,7.5,7.0,,2,,1.0,4.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,DaniloP,1.0,3.0,1.0,,,,,,,,,,
12624974,home,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000,D,12,12,False,62.0,56.0,1.0,1.0,1.0,21.0,22.0,35.0,42.0,1.0,1.0,8.0,,,,,,87.0,79.0,7.7,10.0,2.0,0,2.0,2.0,1.0,,,,3.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,77.0,66.0,1.0,,0.0,28.0,33.0,39.0,46.0,,1.0,7.0,,,,,,90.0,92.0,6.8,18.0,,1,2.0,3.0,2.0,4.0,2.0,,1.0,,,2.0,,,,,,nglkante,,,1.0,1.0,1.0,,,,,,,,
12624974,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,61.0,56.0,2.0,1.0,0.0,20.0,20.0,36.0,41.0,,2.0,2.0,,,,,,90.0,78.0,8.0,8.0,1.0,1,,4.0,6.0,1.0,1.0,,1.0,4.0,3.0,2.0,,2.0,,,1.0,Fabinho,,1.0,,,1.0,True,1.0,1.0,1.0,,,,
12624974,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,False,26.0,20.0,,,0.0,3.0,4.0,19.0,27.0,,,2.0,,,,,,59.0,42.0,6.7,15.0,1.0,0,5.0,6.0,4.0,2.0,1.0,,,2.0,2.0,2.0,,2.0,Abduleallah Hawsawi,,1.0,,,1.0,,2.0,2.0,,,,1.0,,,,
12624974,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,47.0,42.0,,,0.0,11.0,12.0,32.0,36.0,,,2.0,,,,,,90.0,66.0,7.7,12.0,2.0,2,1.0,9.0,5.0,2.0,1.0,,,2.0,2.0,4.0,2.0,2.0,,,1.0,houssem_aouar,3.0,,1.0,1.0,2.0,,1.0,1.0,,,,,
12624974,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,M,34,34,False,44.0,42.0,1.0,1.0,0.0,6.0,6.0,36.0,40.0,,,3.0,,,,,,90.0,76.0,6.5,19.0,1.0,7,2.0,9.0,7.0,8.0,4.0,3.0,,1.0,1.0,6.0,1.0,,,,,StevenBergwijn,1.0,1.0,2.0,,4.0,,2.0,,,3.0,1.0,,
12624974,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,False,18.0,14.0,1.0,,0.0,1.0,1.0,13.0,17.0,1.0,,3.0,,,,,,78.0,34.0,6.9,13.0,3.0,2,,7.0,2.0,2.0,1.0,1.0,,,,4.0,1.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,2.0,
12624974,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,True,23.0,23.0,,,0.0,13.0,13.0,10.0,10.0,,1.0,1.0,,,,,,31.0,25.0,6.6,,,0,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,6.0,5.0,,,1.0,1.0,2.0,4.0,4.0,1.0,,4.0,,,,,,12.0,10.0,7.5,2.0,1.0,1,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,
12624974,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,10.0,9.0,2.0,2.0,0.0,4.0,5.0,5.0,5.0,,,,,,,,,13.0,15.0,6.6,2.0,,0,,2.0,1.0,,,,1.0,,,,1.0,1.0,Muath Muath,,,,,,,,1.0,,,,,,,,
12624974,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Mateo Borrell,mateo-borrell,M. Borrell,M,55,174.0,114,M,1980451,EUR,1136073600,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mateo Borrell,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,
12624974,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624974,away,Al-Fateh,Péter Szappanos,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,21.0,11.0,12.0,2.0,0.0,9.0,11.0,2.0,10.0,,2.0,5.0,,2.0,1.0,1.0,1.0,90.0,25.0,6.6,10.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
