match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_keyPass,player_firstName,player_lastName,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist
10385726,home,Leeds United,Rodrigo,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,F,19,19,False,18.0,13.0,,,9.0,9.0,6.0,12.0,1.0,,,90.0,34.0,6.8,13.0,0.181043,2,,3.0,2.0,4.0,2.0,7.0,3.0,,,,,,,5.0,,1.0,0.1436,,2.0,,,1.0,,,,3.0,,,,,1.0,,,1.0,1.0,
10385726,home,Leeds United,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,3,3,True,13.0,8.0,2.0,1.0,3.0,5.0,6.0,9.0,4.0,,,31.0,23.0,6.5,6.0,0.0228134,1,,1.0,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,0.0421,,,,,,,,,1.0,,,,,1.0,,,,,
10385726,home,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,True,13.0,9.0,1.0,,2.0,2.0,7.0,12.0,4.0,,,31.0,18.0,5.9,8.0,0.00191485,0,,1.0,,1.0,,5.0,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
10385726,home,Leeds United,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,24,24,True,10.0,6.0,,,1.0,1.0,5.0,9.0,,,,30.0,19.0,7.0,7.0,0.0562278,1,,,,1.0,3.0,4.0,6.0,1.0,,,,1.0,1.0,1.0,1.0,,0.1005,2.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,1.0
10385726,home,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,998951,EUR,1067990400,F,29,29,True,1.0,1.0,,,,,2.0,2.0,,,,8.0,2.0,6.5,,0.013579,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,home,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,home,Leeds United,Jeremiah Mullen,jeremiah-mullen,J. Mullen,D,2,190,76,M,1065225,EUR,1087430400,D,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jeremiah Mullen,,,,,,,,,,,,,
10385726,home,Leeds United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,csummerville7,,,,,,
10385726,home,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,home,Leeds United,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,626,M,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,False,24.0,7.0,19.0,2.0,6.0,8.0,1.0,16.0,12.0,1.0,1.0,90.0,35.0,6.5,17.0,0.00010729,0,-0.2282,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,12,12,False,55.0,45.0,5.0,1.0,26.0,31.0,19.0,24.0,10.0,,,90.0,88.0,7.2,20.0,0.0129195,0,,,,,5.0,2.0,11.0,,,9.0,2.0,3.0,1.0,1.0,3.0,,,,,,,,,,,2.0,,,,emerson_royal,,,,,,
10385726,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,566102,EUR,834537600,D,6,6,False,51.0,40.0,5.0,3.0,35.0,41.0,5.0,10.0,6.0,,,90.0,67.0,7.2,12.0,0.0041616,1,,,,2.0,7.0,4.0,8.0,2.0,,9.0,1.0,1.0,1.0,,,,0.1954,,1.0,2.0,,1.0,,,,,,,,DAVINSON,,,,,,
10385726,away,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,34,34,False,40.0,32.0,4.0,1.0,19.0,25.0,13.0,15.0,5.0,,,90.0,65.0,7.1,12.0,0.00315032,0,,,,3.0,3.0,9.0,8.0,,,13.0,1.0,3.0,1.0,,1.0,2.0,,3.0,,2.0,,,,,,2.0,,,,clement_lenglet,1.0,,,,,
10385726,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,D,33,33,False,34.0,26.0,4.0,,14.0,18.0,13.0,17.0,2.0,,,90.0,55.0,7.0,10.0,0.0327708,0,,1.0,1.0,3.0,5.0,4.0,8.0,,,4.0,,3.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
10385726,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,M,23,23,False,36.0,25.0,4.0,2.0,11.0,19.0,14.0,20.0,6.0,,,89.0,57.0,8.7,16.0,0.226302,2,,3.0,,5.0,,5.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,,0.2173,,1.0,1.0,,2.0,,,,,1.0,0.5644,,pedroporro29,,,1.0,1.0,,1.0
10385726,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,38,38,False,41.0,39.0,,,20.0,20.0,19.0,21.0,4.0,,,77.0,65.0,7.0,6.0,0.0269627,1,,,,5.0,,8.0,5.0,,,3.0,3.0,3.0,3.0,1.0,1.0,,0.0177,3.0,1.0,1.0,,,,,,1.0,,,,YB8,1.0,,,,,
10385726,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,4,4,False,46.0,33.0,10.0,,22.0,26.0,11.0,20.0,12.0,,,89.0,61.0,7.0,14.0,0.00735999,0,,,,4.0,,4.0,6.0,,,3.0,3.0,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,
10385726,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,M,7,7,False,26.0,25.0,,,10.0,10.0,15.0,16.0,6.0,,,76.0,40.0,6.9,7.0,0.162194,1,,,,2.0,,6.0,3.0,,1.0,,,1.0,,2.0,,,0.1241,1.0,,,,2.0,,,,5.0,,,,HMSon,2.0,,,1.0,,1.0
10385726,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,928124,EUR,956620800,F,21,21,False,19.0,18.0,1.0,,10.0,11.0,8.0,9.0,4.0,,,67.0,30.0,6.6,7.0,0.056575,0,,1.0,,,,6.0,3.0,1.0,,,,,,2.0,1.0,2.0,,2.0,,,,1.0,,,,3.0,,,,dejan_k10,2.0,,,,,
10385726,away,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,108579,EUR,743817600,F,10,10,False,37.0,28.0,3.0,1.0,12.0,15.0,16.0,23.0,5.0,,,90.0,58.0,8.7,18.0,0.0192665,3,,1.0,,3.0,2.0,9.0,4.0,1.0,,3.0,,,,3.0,,1.0,0.9608,,,1.0,,1.0,,,True,6.0,3.0,1.7457,,HurriKane,2.0,,2.0,,1.0,
10385726,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,True,13.0,12.0,1.0,,3.0,3.0,9.0,10.0,6.0,,,23.0,18.0,7.1,2.0,0.00225093,0,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,pape,1.0,,,1.0,,1.0
10385726,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,840217,EUR,863222400,F,9,9,True,7.0,4.0,,,,1.0,4.0,6.0,1.0,,,14.0,15.0,7.0,7.0,0.00188851,2,,,,2.0,3.0,3.0,5.0,,,,,,,3.0,,,0.3374,,,,,,,,,3.0,2.0,0.0608,,Richarlison,2.0,,,,,
10385726,away,Tottenham Hotspur,Matthew Craig,matthew-craig,M. Craig,M,6,184,152,M,997136,EUR,1050451200,M,51,51,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,,,13.0,11.0,6.9,1.0,0.00151974,0,,,,,,,4.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,George Abbott,george-abbott,G. Abbott,M,40,175,544,M,1397711,EUR,1124236800,M,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,,0.00018801,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Lucas Moura,lucas-moura,L. Moura,M,7,172,12483,M,149710,EUR,713664000,F,27,27,True,1.0,1.0,,,,,1.0,1.0,,,,5.0,7.0,7.7,1.0,0.00039675,1,,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,0.3155,,,,,,,,,1.0,1.0,0.6689,,lucasmoura7,1.0,,1.0,,,
10385726,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Yago Santiago,yago-santiago,Y. Santiago,M,7,177,369,M,1092515,EUR,1047686400,F,58,58,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385726,away,Tottenham Hotspur,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
